Image,Expected,Predicted
am50_2p5_1819cQ4R2.png,109.0,118
am50_2p5_1819cQ4R3.png,109.0,110
am50_2p5_1819cQ4R4.png,109.0,131
am50_2p5_1814cQ1R1.png,109.0,127
am50_2p5_1814cQ1R2.png,109.0,125
am50_2p5_1814cQ1R3.png,109.0,127
am50_2p5_1814cQ1R4.png,109.0,94
am50_2p5_1826cQ3R1.png,109.0,196
am50_2p5_1826cQ3R2.png,109.0,148
am50_2p5_1826cQ3R3.png,109.0,96
am50_2p5_1826cQ3R4.png,109.0,102
am50_2p5_1807cQ1R1.png,109.0,103
am50_2p5_1807cQ1R2.png,109.0,104
am50_2p5_1807cQ1R3.png,109.0,128
am50_2p5_1807cQ1R4.png,109.0,89
am50_2p5_1807cQ4R1.png,109.0,155
am50_2p5_1807cQ4R2.png,109.0,191
am50_2p5_1807cQ4R3.png,109.0,147
am50_2p5_1807cQ4R4.png,109.0,140
am50_5p0_1789cQ1R1.png,109.0,138
am50_5p0_1789cQ1R2.png,109.0,117
am50_5p0_1789cQ1R3.png,109.0,90
am50_5p0_1789cQ1R4.png,109.0,142
am50_5p0_1789cQ3R1.png,109.0,77
am50_5p0_1789cQ3R2.png,109.0,109
am50_5p0_1789cQ3R3.png,109.0,108
am50_5p0_1789cQ3R4.png,109.0,92
am50_2p5_1813cQ2R1.png,109.0,102
am50_2p5_1813cQ2R2.png,109.0,133
am50_2p5_1813cQ2R3.png,109.0,119
am50_2p5_1813cQ2R4.png,109.0,171
am50_2p5_1813cQ4R1.png,109.0,101
am50_2p5_1813cQ4R2.png,109.0,114
am50_2p5_1813cQ4R3.png,109.0,92
am50_2p5_1813cQ4R4.png,109.0,88
am50_5p0_1778cQ1R1.png,109.0,102
am50_5p0_1778cQ1R2.png,109.0,116
am50_5p0_1778cQ1R3.png,109.0,120
am50_5p0_1778cQ1R4.png,109.0,100
am50_5p0_1778cQ3R1.png,109.0,68
am50_5p0_1778cQ3R2.png,109.0,112
am50_5p0_1778cQ3R3.png,109.0,138
am50_5p0_1778cQ3R4.png,109.0,101
am50_5p0_1778cQ4R1.png,109.0,100
am50_5p0_1778cQ4R2.png,109.0,103
am50_5p0_1778cQ4R3.png,109.0,158
am50_5p0_1778cQ4R4.png,109.0,140
am40_2p5_1763cQ3R1.png,107.0,146
am40_2p5_1763cQ3R2.png,107.0,171
am40_2p5_1763cQ3R3.png,107.0,150
am40_2p5_1763cQ3R4.png,107.0,174
am40_2p5_1763cQ4R1.png,107.0,151
am40_2p5_1763cQ4R2.png,107.0,183
am40_2p5_1763cQ4R3.png,107.0,101
am40_2p5_1763cQ4R4.png,107.0,190
am40_2p5_1730cQ2R1.png,107.0,100
am40_2p5_1730cQ2R2.png,107.0,76
am40_2p5_1730cQ2R3.png,107.0,90
am40_2p5_1730cQ2R4.png,107.0,136
am40_2p5_1730cQ3R1.png,107.0,123
am40_2p5_1730cQ3R2.png,107.0,96
am40_2p5_1730cQ3R3.png,107.0,134
am40_2p5_1730cQ3R4.png,107.0,119
am40_2p5_1750cQ1R1.png,107.0,139
am40_2p5_1750cQ1R2.png,107.0,107
am40_2p5_1750cQ1R3.png,107.0,183
am40_2p5_1750cQ1R4.png,107.0,108
am40_2p5_1728cQ1R1.png,107.0,106
am40_2p5_1728cQ1R2.png,107.0,124
am40_2p5_1728cQ1R3.png,107.0,141
am40_2p5_1728cQ1R4.png,107.0,146
am40_5p0_1719cQ2R1.png,107.0,138
am40_5p0_1719cQ2R2.png,107.0,114
am40_5p0_1719cQ2R3.png,107.0,105
am40_5p0_1719cQ2R4.png,107.0,137
am40_2p5_1751cQ2R1.png,107.0,115
am40_2p5_1751cQ2R2.png,107.0,117
am40_2p5_1751cQ2R3.png,107.0,147
am40_2p5_1751cQ2R4.png,107.0,99
am40_5p0_1716cQ2R1.png,107.0,126
am40_5p0_1716cQ2R2.png,107.0,111
am40_5p0_1716cQ2R3.png,107.0,113
am40_5p0_1716cQ2R4.png,107.0,93
am40_2p5_1725cQ2R1.png,107.0,113
am40_2p5_1725cQ2R2.png,107.0,166
am40_2p5_1725cQ2R3.png,107.0,126
am40_2p5_1725cQ2R4.png,107.0,130
am40_2p5_1737cQ3R1.png,107.0,149
am40_2p5_1737cQ3R2.png,107.0,92
am40_2p5_1737cQ3R3.png,107.0,152
am40_2p5_1737cQ3R4.png,107.0,141
am40_2p5_1723cQ4R1.png,107.0,142
am40_2p5_1723cQ4R2.png,107.0,117
am40_2p5_1723cQ4R3.png,107.0,118
am40_2p5_1723cQ4R4.png,107.0,93
am40_2p5_1729cQ3R1.png,107.0,142
am40_2p5_1729cQ3R2.png,107.0,124
am40_2p5_1729cQ3R3.png,107.0,134
am40_2p5_1729cQ3R4.png,107.0,70
am40_2p5_1729cQ4R1.png,107.0,116
am40_2p5_1729cQ4R2.png,107.0,126
am40_2p5_1729cQ4R3.png,107.0,120
am40_2p5_1729cQ4R4.png,107.0,137
am40_2p5_1767cQ2R1.png,107.0,116
am40_2p5_1767cQ2R2.png,107.0,109
am40_2p5_1767cQ2R3.png,107.0,84
am40_2p5_1767cQ2R4.png,107.0,105
am40_2p5_1767cQ3R1.png,107.0,122
am40_2p5_1767cQ3R2.png,107.0,136
am40_2p5_1767cQ3R3.png,107.0,156
am40_2p5_1767cQ3R4.png,107.0,97
am40_2p5_1727cQ1R1.png,107.0,187
am40_2p5_1727cQ1R2.png,107.0,128
am40_2p5_1727cQ1R3.png,107.0,213
am40_2p5_1727cQ1R4.png,107.0,139
am40_2p5_1727cQ3R1.png,107.0,108
am40_2p5_1727cQ3R2.png,107.0,129
am40_2p5_1727cQ3R3.png,107.0,93
am40_2p5_1727cQ3R4.png,107.0,148
am40_5p0_1713cQ2R1.png,107.0,77
am40_5p0_1713cQ2R2.png,107.0,130
am40_5p0_1713cQ2R3.png,107.0,103
am40_5p0_1713cQ2R4.png,107.0,116
am40_5p0_1713cQ3R1.png,107.0,134
am40_5p0_1713cQ3R2.png,107.0,98
am40_5p0_1713cQ3R3.png,107.0,111
am40_5p0_1713cQ3R4.png,107.0,93
am40_5p0_1694cQ1R1.png,107.0,95
am40_5p0_1694cQ1R2.png,107.0,93
am40_5p0_1694cQ1R3.png,107.0,127
am40_5p0_1694cQ1R4.png,107.0,53
am40_5p0_1691cQ4R1.png,107.0,129
am40_5p0_1691cQ4R2.png,107.0,72
am40_5p0_1691cQ4R3.png,107.0,99
am40_5p0_1691cQ4R4.png,107.0,128
am40_5p0_1693cQ1R1.png,107.0,74
am40_5p0_1693cQ1R2.png,107.0,23
am40_5p0_1693cQ1R3.png,107.0,127
am40_5p0_1693cQ1R4.png,107.0,117
am40_5p0_1693cQ2R1.png,107.0,102
am40_5p0_1693cQ2R2.png,107.0,128
am40_5p0_1693cQ2R3.png,107.0,142
am40_5p0_1693cQ2R4.png,107.0,101
am40_2p5_1741cQ1R1.png,107.0,178
am40_2p5_1741cQ1R2.png,107.0,161
am40_2p5_1741cQ1R3.png,107.0,161
am40_2p5_1741cQ1R4.png,107.0,134
am40_2p5_1741cQ2R1.png,107.0,148
am40_2p5_1741cQ2R2.png,107.0,130
am40_2p5_1741cQ2R3.png,107.0,143
am40_2p5_1741cQ2R4.png,107.0,139
am40_2p5_1764cQ3R1.png,107.0,114
am40_2p5_1764cQ3R2.png,107.0,142
am40_2p5_1764cQ3R3.png,107.0,102
am40_2p5_1764cQ3R4.png,107.0,81
am40_2p5_1740cQ1R1.png,107.0,121
am40_2p5_1740cQ1R2.png,107.0,122
am40_2p5_1740cQ1R3.png,107.0,144
am40_2p5_1740cQ1R4.png,107.0,105
am40_2p5_1740cQ2R1.png,107.0,129
am40_2p5_1740cQ2R2.png,107.0,121
am40_2p5_1740cQ2R3.png,107.0,117
am40_2p5_1740cQ2R4.png,107.0,98
am40_2p5_1749cQ1R1.png,107.0,126
am40_2p5_1749cQ1R2.png,107.0,140
am40_2p5_1749cQ1R3.png,107.0,86
am40_2p5_1749cQ1R4.png,107.0,121
am40_2p5_1749cQ2R1.png,107.0,123
am40_2p5_1749cQ2R2.png,107.0,135
am40_2p5_1749cQ2R3.png,107.0,140
am40_2p5_1749cQ2R4.png,107.0,133
am40_2p5_1761cQ3R1.png,107.0,78
am40_2p5_1761cQ3R2.png,107.0,84
am40_2p5_1761cQ3R3.png,107.0,103
am40_2p5_1761cQ3R4.png,107.0,121
am40_2p5_1761cQ4R1.png,107.0,92
am40_2p5_1761cQ4R2.png,107.0,50
am40_2p5_1761cQ4R3.png,107.0,100
am40_2p5_1761cQ4R4.png,107.0,95
am40_2p5_1733cQ4R1.png,107.0,111
am40_2p5_1733cQ4R2.png,107.0,116
am40_2p5_1733cQ4R3.png,107.0,139
am40_2p5_1733cQ4R4.png,107.0,120
am40_2p5_1752cQ2R1.png,107.0,147
am40_2p5_1752cQ2R2.png,107.0,127
am40_2p5_1752cQ2R3.png,107.0,143
am40_2p5_1752cQ2R4.png,107.0,114
am40_2p5_1752cQ3R1.png,107.0,162
am40_2p5_1752cQ3R2.png,107.0,107
am40_2p5_1752cQ3R3.png,107.0,127
am40_2p5_1752cQ3R4.png,107.0,140
am40_2p5_1756cQ4R1.png,107.0,96
am40_2p5_1756cQ4R2.png,107.0,137
am40_2p5_1756cQ4R3.png,107.0,109
am40_2p5_1756cQ4R4.png,107.0,119
am40_2p5_1746cQ1R1.png,107.0,151
am40_2p5_1746cQ1R2.png,107.0,130
am40_2p5_1746cQ1R3.png,107.0,146
am40_2p5_1746cQ1R4.png,107.0,158
am40_2p5_1746cQ3R1.png,107.0,75
am40_2p5_1746cQ3R2.png,107.0,90
am40_2p5_1746cQ3R3.png,107.0,89
am40_2p5_1746cQ3R4.png,107.0,117
am40_5p0_1697cQ2R1.png,107.0,61
am40_5p0_1697cQ2R2.png,107.0,57
am40_5p0_1697cQ2R3.png,107.0,143
am40_5p0_1697cQ2R4.png,107.0,6
am40_2p5_1732cQ3R1.png,107.0,144
am40_2p5_1732cQ3R2.png,107.0,227
am40_2p5_1732cQ3R3.png,107.0,166
am40_2p5_1732cQ3R4.png,107.0,221
am40_2p5_1754cQ3R1.png,107.0,112
am40_2p5_1754cQ3R2.png,107.0,96
am40_2p5_1754cQ3R3.png,107.0,126
am40_2p5_1754cQ3R4.png,107.0,117
am40_5p0_1699cQ4R1.png,107.0,329
am40_5p0_1699cQ4R2.png,107.0,170
am40_5p0_1699cQ4R3.png,107.0,308
am40_5p0_1699cQ4R4.png,107.0,155
am40_2p5_1755cQ4R1.png,107.0,132
am40_2p5_1755cQ4R2.png,107.0,164
am40_2p5_1755cQ4R3.png,107.0,139
am40_2p5_1755cQ4R4.png,107.0,149
am40_5p0_1700cQ1R1.png,107.0,103
am40_5p0_1700cQ1R2.png,107.0,42
am40_5p0_1700cQ1R3.png,107.0,82
am40_5p0_1700cQ1R4.png,107.0,115
am40_5p0_1700cQ3R1.png,107.0,162
am40_5p0_1700cQ3R2.png,107.0,132
am40_5p0_1700cQ3R3.png,107.0,123
am40_5p0_1700cQ3R4.png,107.0,124
am40_2p5_1724cQ2R1.png,107.0,106
am40_2p5_1724cQ2R2.png,107.0,154
am40_2p5_1724cQ2R3.png,107.0,98
am40_2p5_1724cQ2R4.png,107.0,152
am40_2p5_1731cQ1R1.png,107.0,134
am40_2p5_1731cQ1R2.png,107.0,141
am40_2p5_1731cQ1R3.png,107.0,139
am40_2p5_1731cQ1R4.png,107.0,97
am40_2p5_1731cQ4R1.png,107.0,139
am40_2p5_1731cQ4R2.png,107.0,155
am40_2p5_1731cQ4R3.png,107.0,118
am40_2p5_1731cQ4R4.png,107.0,113
am40_2p5_1736cQ2R1.png,107.0,139
am40_2p5_1736cQ2R2.png,107.0,205
am40_2p5_1736cQ2R3.png,107.0,87
am40_2p5_1736cQ2R4.png,107.0,179
am40_2p5_1753cQ1R1.png,107.0,114
am40_2p5_1753cQ1R2.png,107.0,109
am40_2p5_1753cQ1R3.png,107.0,96
am40_2p5_1753cQ1R4.png,107.0,102
am40_2p5_1762cQ1R1.png,107.0,102
am40_2p5_1762cQ1R2.png,107.0,126
am40_2p5_1762cQ1R3.png,107.0,128
am40_2p5_1762cQ1R4.png,107.0,75
am40_2p5_1762cQ4R1.png,107.0,108
am40_2p5_1762cQ4R2.png,107.0,72
am40_2p5_1762cQ4R3.png,107.0,127
am40_2p5_1762cQ4R4.png,107.0,108
am40_2p5_1766cQ1R1.png,107.0,126
am40_2p5_1766cQ1R2.png,107.0,222
am40_2p5_1766cQ1R3.png,107.0,127
am40_2p5_1766cQ1R4.png,107.0,125
am40_2p5_1766cQ4R1.png,107.0,85
am40_2p5_1766cQ4R2.png,107.0,117
am40_2p5_1766cQ4R3.png,107.0,112
am40_2p5_1766cQ4R4.png,107.0,108
am40_5p0_1695cQ3R1.png,107.0,94
am40_5p0_1695cQ3R2.png,107.0,93
am40_5p0_1695cQ3R3.png,107.0,123
am40_5p0_1695cQ3R4.png,107.0,117
am40_2p5_1747cQ3R1.png,107.0,135
am40_2p5_1747cQ3R2.png,107.0,114
am40_2p5_1747cQ3R3.png,107.0,120
am40_2p5_1747cQ3R4.png,107.0,106
am40_2p5_1748cQ2R1.png,107.0,117
am40_2p5_1748cQ2R2.png,107.0,112
am40_2p5_1748cQ2R3.png,107.0,124
am40_2p5_1748cQ2R4.png,107.0,119
am40_2p5_1748cQ3R1.png,107.0,132
am40_2p5_1748cQ3R2.png,107.0,110
am40_2p5_1748cQ3R3.png,107.0,83
am40_2p5_1748cQ3R4.png,107.0,86
am40_2p5_1745cQ1R1.png,107.0,156
am40_2p5_1745cQ1R2.png,107.0,92
am40_2p5_1745cQ1R3.png,107.0,105
am40_2p5_1745cQ1R4.png,107.0,172
am40_2p5_1745cQ4R1.png,107.0,114
am40_2p5_1745cQ4R2.png,107.0,60
am40_2p5_1745cQ4R3.png,107.0,111
am40_2p5_1745cQ4R4.png,107.0,115
am40_2p5_1743cQ1R1.png,107.0,150
am40_2p5_1743cQ1R2.png,107.0,101
am40_2p5_1743cQ1R3.png,107.0,120
am40_2p5_1743cQ1R4.png,107.0,99
am40_2p5_1743cQ2R1.png,107.0,168
am40_2p5_1743cQ2R2.png,107.0,119
am40_2p5_1743cQ2R3.png,107.0,141
am40_2p5_1743cQ2R4.png,107.0,173
am40_2p5_1735cQ2R1.png,107.0,108
am40_2p5_1735cQ2R2.png,107.0,134
am40_2p5_1735cQ2R3.png,107.0,133
am40_2p5_1735cQ2R4.png,107.0,89
am40_2p5_1735cQ3R1.png,107.0,94
am40_2p5_1735cQ3R2.png,107.0,137
am40_2p5_1735cQ3R3.png,107.0,105
am40_2p5_1735cQ3R4.png,107.0,185
am40_2p5_1758cQ1R1.png,107.0,147
am40_2p5_1758cQ1R2.png,107.0,116
am40_2p5_1758cQ1R3.png,107.0,100
am40_2p5_1758cQ1R4.png,107.0,131
am40_2p5_1758cQ3R1.png,107.0,95
am40_2p5_1758cQ3R2.png,107.0,100
am40_2p5_1758cQ3R3.png,107.0,108
am40_2p5_1758cQ3R4.png,107.0,115
am70_5p0_f_e_1577cQ2R1.png,127.0,135
am70_5p0_f_e_1577cQ2R2.png,127.0,115
am70_5p0_f_e_1577cQ2R3.png,127.0,162
am70_5p0_f_e_1577cQ2R4.png,127.0,71
am70_5p0_f_e_1577cQ3R1.png,127.0,135
am70_5p0_f_e_1577cQ3R2.png,127.0,129
am70_5p0_f_e_1577cQ3R3.png,127.0,149
am70_5p0_f_e_1577cQ3R4.png,127.0,115
am70_2p5_f_1598cQ3R1.png,127.0,123
am70_2p5_f_1598cQ3R2.png,127.0,112
am70_2p5_f_1598cQ3R3.png,127.0,141
am70_2p5_f_1598cQ3R4.png,127.0,142
am70_2p5_f_1612cQ1R1.png,127.0,120
am70_2p5_f_1612cQ1R2.png,127.0,67
am70_2p5_f_1612cQ1R3.png,127.0,103
am70_2p5_f_1612cQ1R4.png,127.0,114
am70_5p0_f_e_1568cQ4R1.png,127.0,134
am70_5p0_f_e_1568cQ4R2.png,127.0,254
am70_5p0_f_e_1568cQ4R3.png,127.0,165
am70_5p0_f_e_1568cQ4R4.png,127.0,128
am70_5p0_f_e_1579cQ3R1.png,127.0,167
am70_5p0_f_e_1579cQ3R2.png,127.0,125
am70_5p0_f_e_1579cQ3R3.png,127.0,127
am70_5p0_f_e_1579cQ3R4.png,127.0,99
am70_2p5_f_1617cQ1R1.png,127.0,119
am70_2p5_f_1617cQ1R2.png,127.0,108
am70_2p5_f_1617cQ1R3.png,127.0,126
am70_2p5_f_1617cQ1R4.png,127.0,148
am70_2p5_f_1617cQ3R1.png,127.0,125
am70_2p5_f_1617cQ3R2.png,127.0,91
am70_2p5_f_1617cQ3R3.png,127.0,145
am70_2p5_f_1617cQ3R4.png,127.0,103
am70_5p0_f_e_1571cQ2R1.png,127.0,128
am70_5p0_f_e_1571cQ2R2.png,127.0,124
am70_5p0_f_e_1571cQ2R3.png,127.0,151
am70_5p0_f_e_1571cQ2R4.png,127.0,125
am70_5p0_f_e_1562cQ3R1.png,127.0,141
am70_5p0_f_e_1562cQ3R2.png,127.0,101
am70_5p0_f_e_1562cQ3R3.png,127.0,117
am70_5p0_f_e_1562cQ3R4.png,127.0,194
am70_5p0_f_e_1562cQ4R1.png,127.0,131
am70_5p0_f_e_1562cQ4R2.png,127.0,129
am70_5p0_f_e_1562cQ4R3.png,127.0,137
am70_5p0_f_e_1562cQ4R4.png,127.0,161
am70_2p5_f_1616cQ1R1.png,127.0,76
am70_2p5_f_1616cQ1R2.png,127.0,110
am70_2p5_f_1616cQ1R3.png,127.0,134
am70_2p5_f_1616cQ1R4.png,127.0,83
am70_2p5_f_1616cQ2R1.png,127.0,137
am70_2p5_f_1616cQ2R2.png,127.0,80
am70_2p5_f_1616cQ2R3.png,127.0,124
am70_2p5_f_1616cQ2R4.png,127.0,84
am70_5p0_f_e_1573cQ4R1.png,127.0,145
am70_5p0_f_e_1573cQ4R2.png,127.0,132
am70_5p0_f_e_1573cQ4R3.png,127.0,149
am70_5p0_f_e_1573cQ4R4.png,127.0,103
am70_5p0_f_1556cQ1R1.png,127.0,235
am70_5p0_f_1556cQ1R2.png,127.0,104
am70_5p0_f_1556cQ1R3.png,127.0,172
am70_5p0_f_1556cQ1R4.png,127.0,110
am70_5p0_f_1556cQ2R1.png,127.0,148
am70_5p0_f_1556cQ2R2.png,127.0,104
am70_5p0_f_1556cQ2R3.png,127.0,123
am70_5p0_f_1556cQ2R4.png,127.0,150
am70_2p5_f_1619cQ1R1.png,127.0,116
am70_2p5_f_1619cQ1R2.png,127.0,126
am70_2p5_f_1619cQ1R3.png,127.0,119
am70_2p5_f_1619cQ1R4.png,127.0,69
am70_2p5_f_1614cQ1R1.png,127.0,143
am70_2p5_f_1614cQ1R2.png,127.0,104
am70_2p5_f_1614cQ1R3.png,127.0,189
am70_2p5_f_1614cQ1R4.png,127.0,95
am70_2p5_f_1614cQ3R1.png,127.0,89
am70_2p5_f_1614cQ3R2.png,127.0,107
am70_2p5_f_1614cQ3R3.png,127.0,135
am70_2p5_f_1614cQ3R4.png,127.0,118
am70_2p5_f_1614cQ4R1.png,127.0,104
am70_2p5_f_1614cQ4R2.png,127.0,92
am70_2p5_f_1614cQ4R3.png,127.0,141
am70_2p5_f_1614cQ4R4.png,127.0,104
am70_5p0_f_e_1567cQ4R1.png,127.0,119
am70_5p0_f_e_1567cQ4R2.png,127.0,109
am70_5p0_f_e_1567cQ4R3.png,127.0,198
am70_5p0_f_e_1567cQ4R4.png,127.0,186
am70_2p5_f_1603cQ2R1.png,127.0,117
am70_2p5_f_1603cQ2R2.png,127.0,88
am70_2p5_f_1603cQ2R3.png,127.0,201
am70_2p5_f_1603cQ2R4.png,127.0,98
am70_2p5_f_1593cQ1R1.png,127.0,106
am70_2p5_f_1593cQ1R2.png,127.0,205
am70_2p5_f_1593cQ1R3.png,127.0,132
am70_2p5_f_1593cQ1R4.png,127.0,154
am70_2p5_f_1593cQ3R1.png,127.0,139
am70_2p5_f_1593cQ3R2.png,127.0,130
am70_2p5_f_1593cQ3R3.png,127.0,127
am70_2p5_f_1593cQ3R4.png,127.0,160
am70_5p0_f_e_1586cQ1R1.png,127.0,137
am70_5p0_f_e_1586cQ1R2.png,127.0,140
am70_5p0_f_e_1586cQ1R3.png,127.0,108
am70_5p0_f_e_1586cQ1R4.png,127.0,133
am70_5p0_f_e_1586cQ3R1.png,127.0,126
am70_5p0_f_e_1586cQ3R2.png,127.0,107
am70_5p0_f_e_1586cQ3R3.png,127.0,141
am70_5p0_f_e_1586cQ3R4.png,127.0,112
am70_5p0_f_e_1581cQ1R1.png,127.0,125
am70_5p0_f_e_1581cQ1R2.png,127.0,122
am70_5p0_f_e_1581cQ1R3.png,127.0,96
am70_5p0_f_e_1581cQ1R4.png,127.0,78
am70_2p5_f_1613cQ2R1.png,127.0,143
am70_2p5_f_1613cQ2R2.png,127.0,113
am70_2p5_f_1613cQ2R3.png,127.0,160
am70_2p5_f_1613cQ2R4.png,127.0,189
am70_5p0_f_e_1588cQ3R1.png,127.0,89
am70_5p0_f_e_1588cQ3R2.png,127.0,75
am70_5p0_f_e_1588cQ3R3.png,127.0,109
am70_5p0_f_e_1588cQ3R4.png,127.0,101
am70_2p5_f_1615cQ1R1.png,127.0,142
am70_2p5_f_1615cQ1R2.png,127.0,147
am70_2p5_f_1615cQ1R3.png,127.0,137
am70_2p5_f_1615cQ1R4.png,127.0,145
am70_2p5_f_1591cQ3R1.png,127.0,132
am70_2p5_f_1591cQ3R2.png,127.0,93
am70_2p5_f_1591cQ3R3.png,127.0,121
am70_2p5_f_1591cQ3R4.png,127.0,128
am70_2p5_f_1591cQ4R1.png,127.0,193
am70_2p5_f_1591cQ4R2.png,127.0,125
am70_2p5_f_1591cQ4R3.png,127.0,128
am70_2p5_f_1591cQ4R4.png,127.0,127
am70_2p5_f_1618cQ4R1.png,127.0,121
am70_2p5_f_1618cQ4R2.png,127.0,125
am70_2p5_f_1618cQ4R3.png,127.0,128
am70_2p5_f_1618cQ4R4.png,127.0,146
am70_2p5_f_1606cQ3R1.png,127.0,168
am70_2p5_f_1606cQ3R2.png,127.0,152
am70_2p5_f_1606cQ3R3.png,127.0,126
am70_2p5_f_1606cQ3R4.png,127.0,240
am70_5p0_f_e_1566cQ3R1.png,127.0,65
am70_5p0_f_e_1566cQ3R2.png,127.0,109
am70_5p0_f_e_1566cQ3R3.png,127.0,279
am70_5p0_f_e_1566cQ3R4.png,127.0,155
am70_2p5_f_1620cQ1R1.png,127.0,128
am70_2p5_f_1620cQ1R2.png,127.0,159
am70_2p5_f_1620cQ1R3.png,127.0,137
am70_2p5_f_1620cQ1R4.png,127.0,116
am70_2p5_f_1620cQ4R1.png,127.0,135
am70_2p5_f_1620cQ4R2.png,127.0,105
am70_2p5_f_1620cQ4R3.png,127.0,139
am70_2p5_f_1620cQ4R4.png,127.0,117
am70_5p0_f_e_1580cQ1R1.png,127.0,154
am70_5p0_f_e_1580cQ1R2.png,127.0,144
am70_5p0_f_e_1580cQ1R3.png,127.0,126
am70_5p0_f_e_1580cQ1R4.png,127.0,152
