Image,Expected,Predicted,Run No.,Source
am40_2p5_1725cQ4R3.png,107,113,0,Magnesium Dataset
am40_2p5_1725cQ4R4.png,107,104,0,Magnesium Dataset
am40_2p5_1737cQ3R1.png,107,114,0,Magnesium Dataset
am40_2p5_1737cQ3R2.png,107,101,0,Magnesium Dataset
am40_2p5_1737cQ3R3.png,107,117,0,Magnesium Dataset
am40_2p5_1737cQ3R4.png,107,114,0,Magnesium Dataset
am40_2p5_1723cQ2R1.png,107,105,0,Magnesium Dataset
am40_2p5_1723cQ2R2.png,107,132,0,Magnesium Dataset
am40_2p5_1723cQ2R3.png,107,116,0,Magnesium Dataset
am40_2p5_1723cQ2R4.png,107,112,0,Magnesium Dataset
am40_2p5_1729cQ3R1.png,107,107,0,Magnesium Dataset
am40_2p5_1729cQ3R2.png,107,113,0,Magnesium Dataset
am40_2p5_1729cQ3R3.png,107,111,0,Magnesium Dataset
am40_2p5_1729cQ3R4.png,107,103,0,Magnesium Dataset
am40_2p5_1767cQ3R1.png,107,107,0,Magnesium Dataset
am40_2p5_1767cQ3R2.png,107,119,0,Magnesium Dataset
am40_2p5_1767cQ3R3.png,107,113,0,Magnesium Dataset
am40_2p5_1767cQ3R4.png,107,108,0,Magnesium Dataset
am40_2p5_1727cQ1R1.png,107,127,0,Magnesium Dataset
am40_2p5_1727cQ1R2.png,107,125,0,Magnesium Dataset
am40_2p5_1727cQ1R3.png,107,127,0,Magnesium Dataset
am40_2p5_1727cQ1R4.png,107,133,0,Magnesium Dataset
am40_2p5_1727cQ2R1.png,107,114,0,Magnesium Dataset
am40_2p5_1727cQ2R2.png,107,108,0,Magnesium Dataset
am40_2p5_1727cQ2R3.png,107,135,0,Magnesium Dataset
am40_2p5_1727cQ2R4.png,107,119,0,Magnesium Dataset
am40_5p0_1696cQ1R1.png,107,144,0,Magnesium Dataset
am40_5p0_1696cQ1R2.png,107,147,0,Magnesium Dataset
am40_5p0_1696cQ1R3.png,107,142,0,Magnesium Dataset
am40_5p0_1696cQ1R4.png,107,107,0,Magnesium Dataset
am40_5p0_1696cQ2R1.png,107,73,0,Magnesium Dataset
am40_5p0_1696cQ2R2.png,107,110,0,Magnesium Dataset
am40_5p0_1696cQ2R3.png,107,128,0,Magnesium Dataset
am40_5p0_1696cQ2R4.png,107,108,0,Magnesium Dataset
am40_5p0_1696cQ4R1.png,107,118,0,Magnesium Dataset
am40_5p0_1696cQ4R2.png,107,121,0,Magnesium Dataset
am40_5p0_1696cQ4R3.png,107,122,0,Magnesium Dataset
am40_5p0_1696cQ4R4.png,107,119,0,Magnesium Dataset
am40_5p0_1694cQ2R1.png,107,108,0,Magnesium Dataset
am40_5p0_1694cQ2R2.png,107,112,0,Magnesium Dataset
am40_5p0_1694cQ2R3.png,107,125,0,Magnesium Dataset
am40_5p0_1694cQ2R4.png,107,113,0,Magnesium Dataset
am40_5p0_1691cQ2R1.png,107,113,0,Magnesium Dataset
am40_5p0_1691cQ2R2.png,107,96,0,Magnesium Dataset
am40_5p0_1691cQ2R3.png,107,101,0,Magnesium Dataset
am40_5p0_1691cQ2R4.png,107,126,0,Magnesium Dataset
am40_2p5_1760cQ2R1.png,107,99,0,Magnesium Dataset
am40_2p5_1760cQ2R2.png,107,94,0,Magnesium Dataset
am40_2p5_1760cQ2R3.png,107,98,0,Magnesium Dataset
am40_2p5_1760cQ2R4.png,107,95,0,Magnesium Dataset
am40_2p5_1742cQ2R1.png,107,123,0,Magnesium Dataset
am40_2p5_1742cQ2R2.png,107,117,0,Magnesium Dataset
am40_2p5_1742cQ2R3.png,107,119,0,Magnesium Dataset
am40_2p5_1742cQ2R4.png,107,117,0,Magnesium Dataset
am40_2p5_1742cQ4R1.png,107,110,0,Magnesium Dataset
am40_2p5_1742cQ4R2.png,107,118,0,Magnesium Dataset
am40_2p5_1742cQ4R3.png,107,120,0,Magnesium Dataset
am40_2p5_1742cQ4R4.png,107,117,0,Magnesium Dataset
am40_2p5_1761cQ2R1.png,107,131,0,Magnesium Dataset
am40_2p5_1761cQ2R2.png,107,129,0,Magnesium Dataset
am40_2p5_1761cQ2R3.png,107,107,0,Magnesium Dataset
am40_2p5_1761cQ2R4.png,107,125,0,Magnesium Dataset
am40_2p5_1757cQ3R1.png,107,114,0,Magnesium Dataset
am40_2p5_1757cQ3R2.png,107,104,0,Magnesium Dataset
am40_2p5_1757cQ3R3.png,107,107,0,Magnesium Dataset
am40_2p5_1757cQ3R4.png,107,112,0,Magnesium Dataset
am40_2p5_1757cQ4R1.png,107,102,0,Magnesium Dataset
am40_2p5_1757cQ4R2.png,107,115,0,Magnesium Dataset
am40_2p5_1757cQ4R3.png,107,116,0,Magnesium Dataset
am40_2p5_1757cQ4R4.png,107,100,0,Magnesium Dataset
am40_2p5_1759cQ3R1.png,107,110,0,Magnesium Dataset
am40_2p5_1759cQ3R2.png,107,109,0,Magnesium Dataset
am40_2p5_1759cQ3R3.png,107,109,0,Magnesium Dataset
am40_2p5_1759cQ3R4.png,107,116,0,Magnesium Dataset
am40_2p5_1756cQ2R1.png,107,106,0,Magnesium Dataset
am40_2p5_1756cQ2R2.png,107,103,0,Magnesium Dataset
am40_2p5_1756cQ2R3.png,107,114,0,Magnesium Dataset
am40_2p5_1756cQ2R4.png,107,108,0,Magnesium Dataset
am40_2p5_1756cQ3R1.png,107,110,0,Magnesium Dataset
am40_2p5_1756cQ3R2.png,107,99,0,Magnesium Dataset
am40_2p5_1756cQ3R3.png,107,106,0,Magnesium Dataset
am40_2p5_1756cQ3R4.png,107,98,0,Magnesium Dataset
am40_2p5_1756cQ4R1.png,107,111,0,Magnesium Dataset
am40_2p5_1756cQ4R2.png,107,113,0,Magnesium Dataset
am40_2p5_1756cQ4R3.png,107,106,0,Magnesium Dataset
am40_2p5_1756cQ4R4.png,107,106,0,Magnesium Dataset
am40_2p5_1746cQ1R1.png,107,118,0,Magnesium Dataset
am40_2p5_1746cQ1R2.png,107,118,0,Magnesium Dataset
am40_2p5_1746cQ1R3.png,107,128,0,Magnesium Dataset
am40_2p5_1746cQ1R4.png,107,119,0,Magnesium Dataset
am40_2p5_1746cQ2R1.png,107,111,0,Magnesium Dataset
am40_2p5_1746cQ2R2.png,107,109,0,Magnesium Dataset
am40_2p5_1746cQ2R3.png,107,113,0,Magnesium Dataset
am40_2p5_1746cQ2R4.png,107,116,0,Magnesium Dataset
am40_2p5_1746cQ3R1.png,107,119,0,Magnesium Dataset
am40_2p5_1746cQ3R2.png,107,106,0,Magnesium Dataset
am40_2p5_1746cQ3R3.png,107,113,0,Magnesium Dataset
am40_2p5_1746cQ3R4.png,107,107,0,Magnesium Dataset
am40_5p0_1697cQ2R1.png,107,120,0,Magnesium Dataset
am40_5p0_1697cQ2R2.png,107,117,0,Magnesium Dataset
am40_5p0_1697cQ2R3.png,107,129,0,Magnesium Dataset
am40_5p0_1697cQ2R4.png,107,117,0,Magnesium Dataset
am40_2p5_1732cQ3R1.png,107,136,0,Magnesium Dataset
am40_2p5_1732cQ3R2.png,107,125,0,Magnesium Dataset
am40_2p5_1732cQ3R3.png,107,116,0,Magnesium Dataset
am40_2p5_1732cQ3R4.png,107,140,0,Magnesium Dataset
am40_2p5_1732cQ4R1.png,107,118,0,Magnesium Dataset
am40_2p5_1732cQ4R2.png,107,108,0,Magnesium Dataset
am40_2p5_1732cQ4R3.png,107,109,0,Magnesium Dataset
am40_2p5_1732cQ4R4.png,107,106,0,Magnesium Dataset
am40_5p0_1699cQ4R1.png,107,97,0,Magnesium Dataset
am40_5p0_1699cQ4R2.png,107,129,0,Magnesium Dataset
am40_5p0_1699cQ4R3.png,107,135,0,Magnesium Dataset
am40_5p0_1699cQ4R4.png,107,99,0,Magnesium Dataset
am40_2p5_1755cQ3R1.png,107,111,0,Magnesium Dataset
am40_2p5_1755cQ3R2.png,107,119,0,Magnesium Dataset
am40_2p5_1755cQ3R3.png,107,115,0,Magnesium Dataset
am40_2p5_1755cQ3R4.png,107,112,0,Magnesium Dataset
am40_5p0_1714cQ1R1.png,107,92,0,Magnesium Dataset
am40_5p0_1714cQ1R2.png,107,98,0,Magnesium Dataset
am40_5p0_1714cQ1R3.png,107,112,0,Magnesium Dataset
am40_5p0_1714cQ1R4.png,107,118,0,Magnesium Dataset
am40_5p0_1714cQ4R1.png,107,111,0,Magnesium Dataset
am40_5p0_1714cQ4R2.png,107,108,0,Magnesium Dataset
am40_5p0_1714cQ4R3.png,107,120,0,Magnesium Dataset
am40_5p0_1714cQ4R4.png,107,113,0,Magnesium Dataset
am40_5p0_1692cQ2R1.png,107,104,0,Magnesium Dataset
am40_5p0_1692cQ2R2.png,107,119,0,Magnesium Dataset
am40_5p0_1692cQ2R3.png,107,103,0,Magnesium Dataset
am40_5p0_1692cQ2R4.png,107,86,0,Magnesium Dataset
am40_5p0_1692cQ4R1.png,107,116,0,Magnesium Dataset
am40_5p0_1692cQ4R2.png,107,103,0,Magnesium Dataset
am40_5p0_1692cQ4R3.png,107,116,0,Magnesium Dataset
am40_5p0_1692cQ4R4.png,107,116,0,Magnesium Dataset
am40_2p5_1734cQ4R1.png,107,83,0,Magnesium Dataset
am40_2p5_1734cQ4R2.png,107,113,0,Magnesium Dataset
am40_2p5_1734cQ4R3.png,107,105,0,Magnesium Dataset
am40_2p5_1734cQ4R4.png,107,101,0,Magnesium Dataset
am40_2p5_1726cQ1R1.png,107,115,0,Magnesium Dataset
am40_2p5_1726cQ1R2.png,107,115,0,Magnesium Dataset
am40_2p5_1726cQ1R3.png,107,119,0,Magnesium Dataset
am40_2p5_1726cQ1R4.png,107,104,0,Magnesium Dataset
am40_2p5_1726cQ3R1.png,107,117,0,Magnesium Dataset
am40_2p5_1726cQ3R2.png,107,109,0,Magnesium Dataset
am40_2p5_1726cQ3R3.png,107,95,0,Magnesium Dataset
am40_2p5_1726cQ3R4.png,107,101,0,Magnesium Dataset
am40_2p5_1736cQ1R1.png,107,133,0,Magnesium Dataset
am40_2p5_1736cQ1R2.png,107,119,0,Magnesium Dataset
am40_2p5_1736cQ1R3.png,107,119,0,Magnesium Dataset
am40_2p5_1736cQ1R4.png,107,131,0,Magnesium Dataset
am40_2p5_1736cQ4R1.png,107,111,0,Magnesium Dataset
am40_2p5_1736cQ4R2.png,107,113,0,Magnesium Dataset
am40_2p5_1736cQ4R3.png,107,106,0,Magnesium Dataset
am40_2p5_1736cQ4R4.png,107,116,0,Magnesium Dataset
am40_5p0_1695cQ3R1.png,107,107,0,Magnesium Dataset
am40_5p0_1695cQ3R2.png,107,98,0,Magnesium Dataset
am40_5p0_1695cQ3R3.png,107,101,0,Magnesium Dataset
am40_5p0_1695cQ3R4.png,107,96,0,Magnesium Dataset
am40_2p5_1747cQ2R1.png,107,109,0,Magnesium Dataset
am40_2p5_1747cQ2R2.png,107,125,0,Magnesium Dataset
