Image,Expected,Predicted,Subset
am50_2p5_1828cQ1R4.png,109.0,100,Test
am50_2p5_1828cQ2R1.png,109.0,106,Test
am50_2p5_1828cQ2R2.png,109.0,101,Test
am50_2p5_1828cQ2R3.png,109.0,100,Test
am50_2p5_1828cQ2R4.png,109.0,117,Test
am40_2p5_1730cQ1R1.png,107.0,121,Test
am40_2p5_1730cQ1R2.png,107.0,118,Test
am40_2p5_1730cQ1R3.png,107.0,139,Test
am40_2p5_1730cQ1R4.png,107.0,119,Test
am40_2p5_1750cQ3R1.png,107.0,125,Test
am40_2p5_1750cQ3R2.png,107.0,113,Test
am40_2p5_1750cQ3R3.png,107.0,132,Test
am40_2p5_1750cQ3R4.png,107.0,134,Test
am40_2p5_1728cQ1R1.png,107.0,115,Test
am40_2p5_1728cQ1R2.png,107.0,133,Test
am40_2p5_1728cQ1R3.png,107.0,126,Test
am40_2p5_1728cQ1R4.png,107.0,125,Test
am40_2p5_1728cQ2R1.png,107.0,151,Test
am40_2p5_1728cQ2R2.png,107.0,134,Test
am40_2p5_1728cQ2R3.png,107.0,141,Test
am40_2p5_1728cQ2R4.png,107.0,146,Test
am40_2p5_1768cQ1R1.png,107.0,102,Test
am40_2p5_1768cQ1R2.png,107.0,92,Test
am40_2p5_1768cQ1R3.png,107.0,105,Test
am40_2p5_1768cQ1R4.png,107.0,90,Test
am40_5p0_1716cQ1R1.png,107.0,103,Test
am40_5p0_1716cQ1R2.png,107.0,113,Test
am40_5p0_1716cQ1R3.png,107.0,114,Test
am40_5p0_1716cQ1R4.png,107.0,121,Test
am40_5p0_1716cQ2R1.png,107.0,115,Test
am40_5p0_1716cQ2R2.png,107.0,113,Test
am40_5p0_1716cQ2R3.png,107.0,109,Test
am40_5p0_1716cQ2R4.png,107.0,122,Test
am40_5p0_1698cQ1R1.png,107.0,126,Test
am40_5p0_1698cQ1R2.png,107.0,112,Test
am40_5p0_1698cQ1R3.png,107.0,109,Test
am40_5p0_1698cQ1R4.png,107.0,99,Test
am40_5p0_1698cQ2R1.png,107.0,112,Test
am40_5p0_1698cQ2R2.png,107.0,126,Test
am40_5p0_1698cQ2R3.png,107.0,112,Test
am40_5p0_1698cQ2R4.png,107.0,109,Test
am40_5p0_1698cQ4R1.png,107.0,124,Test
am40_5p0_1698cQ4R2.png,107.0,89,Test
am40_5p0_1698cQ4R3.png,107.0,116,Test
am40_5p0_1698cQ4R4.png,107.0,128,Test
am40_2p5_1737cQ2R1.png,107.0,137,Test
am40_2p5_1737cQ2R2.png,107.0,133,Test
am40_2p5_1737cQ2R3.png,107.0,126,Test
am40_2p5_1737cQ2R4.png,107.0,106,Test
am40_2p5_1723cQ1R1.png,107.0,122,Test
am40_2p5_1723cQ1R2.png,107.0,107,Test
am40_2p5_1723cQ1R3.png,107.0,114,Test
am40_2p5_1723cQ1R4.png,107.0,121,Test
am40_2p5_1767cQ4R1.png,107.0,114,Test
am40_2p5_1767cQ4R2.png,107.0,130,Test
am40_2p5_1767cQ4R3.png,107.0,121,Test
am40_2p5_1767cQ4R4.png,107.0,127,Test
am40_5p0_1696cQ1R1.png,107.0,123,Test
am40_5p0_1696cQ1R2.png,107.0,118,Test
am40_5p0_1696cQ1R3.png,107.0,88,Test
am40_5p0_1696cQ1R4.png,107.0,118,Test
am40_5p0_1696cQ2R1.png,107.0,94,Test
am40_5p0_1696cQ2R2.png,107.0,95,Test
am40_5p0_1696cQ2R3.png,107.0,114,Test
am40_5p0_1696cQ2R4.png,107.0,100,Test
am40_5p0_1694cQ1R1.png,107.0,93,Test
am40_5p0_1694cQ1R2.png,107.0,92,Test
am40_5p0_1694cQ1R3.png,107.0,83,Test
am40_5p0_1694cQ1R4.png,107.0,89,Test
am40_5p0_1691cQ4R1.png,107.0,128,Test
am40_5p0_1691cQ4R2.png,107.0,107,Test
am40_5p0_1691cQ4R3.png,107.0,100,Test
am40_5p0_1691cQ4R4.png,107.0,101,Test
am40_5p0_1693cQ1R1.png,107.0,98,Test
am40_5p0_1693cQ1R2.png,107.0,90,Test
am40_5p0_1693cQ1R3.png,107.0,122,Test
am40_5p0_1693cQ1R4.png,107.0,96,Test
am40_5p0_1693cQ3R1.png,107.0,118,Test
am40_5p0_1693cQ3R2.png,107.0,93,Test
am40_5p0_1693cQ3R3.png,107.0,120,Test
am40_5p0_1693cQ3R4.png,107.0,119,Test
am40_5p0_1693cQ4R1.png,107.0,112,Test
am40_5p0_1693cQ4R2.png,107.0,110,Test
am40_5p0_1693cQ4R3.png,107.0,133,Test
am40_5p0_1693cQ4R4.png,107.0,94,Test
am40_2p5_1760cQ2R1.png,107.0,95,Test
am40_2p5_1760cQ2R2.png,107.0,86,Test
am40_2p5_1760cQ2R3.png,107.0,122,Test
am40_2p5_1760cQ2R4.png,107.0,92,Test
am40_2p5_1741cQ1R1.png,107.0,130,Test
am40_2p5_1741cQ1R2.png,107.0,141,Test
am40_2p5_1741cQ1R3.png,107.0,149,Test
am40_2p5_1741cQ1R4.png,107.0,137,Test
am40_2p5_1765cQ3R1.png,107.0,103,Test
am40_2p5_1765cQ3R2.png,107.0,129,Test
am40_2p5_1765cQ3R3.png,107.0,110,Test
am40_2p5_1765cQ3R4.png,107.0,107,Test
am40_2p5_1740cQ3R1.png,107.0,100,Test
am40_2p5_1740cQ3R2.png,107.0,125,Test
am40_2p5_1740cQ3R3.png,107.0,106,Test
am40_2p5_1740cQ3R4.png,107.0,116,Test
am40_2p5_1749cQ2R1.png,107.0,124,Test
am40_2p5_1749cQ2R2.png,107.0,131,Test
am40_2p5_1749cQ2R3.png,107.0,121,Test
am40_2p5_1749cQ2R4.png,107.0,100,Test
am40_5p0_1721cQ3R1.png,107.0,103,Test
am40_5p0_1721cQ3R2.png,107.0,120,Test
am40_5p0_1721cQ3R3.png,107.0,130,Test
am40_5p0_1721cQ3R4.png,107.0,113,Test
am40_2p5_1761cQ3R1.png,107.0,117,Test
am40_2p5_1761cQ3R2.png,107.0,113,Test
am40_2p5_1761cQ3R3.png,107.0,128,Test
am40_2p5_1761cQ3R4.png,107.0,112,Test
am40_2p5_1752cQ1R1.png,107.0,123,Test
am40_2p5_1752cQ1R2.png,107.0,101,Test
am40_2p5_1752cQ1R3.png,107.0,120,Test
am40_2p5_1752cQ1R4.png,107.0,97,Test
am40_2p5_1759cQ3R1.png,107.0,123,Test
am40_2p5_1759cQ3R2.png,107.0,113,Test
am40_2p5_1759cQ3R3.png,107.0,120,Test
am40_2p5_1759cQ3R4.png,107.0,121,Test
am40_2p5_1759cQ4R1.png,107.0,98,Test
am40_2p5_1759cQ4R2.png,107.0,120,Test
am40_2p5_1759cQ4R3.png,107.0,105,Test
am40_2p5_1759cQ4R4.png,107.0,112,Test
am40_2p5_1756cQ2R1.png,107.0,110,Test
am40_2p5_1756cQ2R2.png,107.0,106,Test
am40_2p5_1756cQ2R3.png,107.0,116,Test
am40_2p5_1756cQ2R4.png,107.0,122,Test
am40_2p5_1756cQ4R1.png,107.0,110,Test
am40_2p5_1756cQ4R2.png,107.0,119,Test
am40_2p5_1756cQ4R3.png,107.0,111,Test
am40_2p5_1756cQ4R4.png,107.0,113,Test
am40_2p5_1746cQ1R1.png,107.0,110,Test
am40_2p5_1746cQ1R2.png,107.0,114,Test
am40_2p5_1746cQ1R3.png,107.0,120,Test
am40_2p5_1746cQ1R4.png,107.0,113,Test
am40_2p5_1746cQ4R1.png,107.0,104,Test
am40_2p5_1746cQ4R2.png,107.0,106,Test
am40_2p5_1746cQ4R3.png,107.0,119,Test
am40_2p5_1746cQ4R4.png,107.0,93,Test
am40_5p0_1697cQ1R1.png,107.0,119,Test
am40_5p0_1697cQ1R2.png,107.0,98,Test
am40_5p0_1697cQ1R3.png,107.0,105,Test
am40_5p0_1697cQ1R4.png,107.0,90,Test
am40_2p5_1732cQ3R1.png,107.0,137,Test
am40_2p5_1732cQ3R2.png,107.0,148,Test
am40_2p5_1732cQ3R3.png,107.0,151,Test
am40_2p5_1732cQ3R4.png,107.0,423,Test
am40_2p5_1754cQ3R1.png,107.0,122,Test
am40_2p5_1754cQ3R2.png,107.0,118,Test
am40_2p5_1754cQ3R3.png,107.0,122,Test
am40_2p5_1754cQ3R4.png,107.0,129,Test
am40_5p0_1700cQ4R1.png,107.0,111,Test
am40_5p0_1700cQ4R2.png,107.0,100,Test
am40_5p0_1700cQ4R3.png,107.0,94,Test
am40_5p0_1700cQ4R4.png,107.0,91,Test
am40_2p5_1734cQ2R1.png,107.0,123,Test
am40_2p5_1734cQ2R2.png,107.0,119,Test
am40_2p5_1734cQ2R3.png,107.0,127,Test
am40_2p5_1734cQ2R4.png,107.0,111,Test
am40_2p5_1731cQ3R1.png,107.0,104,Test
am40_2p5_1731cQ3R2.png,107.0,128,Test
am40_2p5_1731cQ3R3.png,107.0,135,Test
am40_2p5_1731cQ3R4.png,107.0,122,Test
am40_2p5_1736cQ4R1.png,107.0,102,Test
am40_2p5_1736cQ4R2.png,107.0,117,Test
am40_2p5_1736cQ4R3.png,107.0,115,Test
am40_2p5_1736cQ4R4.png,107.0,123,Test
am40_2p5_1753cQ2R1.png,107.0,125,Test
am40_2p5_1753cQ2R2.png,107.0,120,Test
am40_2p5_1753cQ2R3.png,107.0,99,Test
am40_2p5_1753cQ2R4.png,107.0,97,Test
am40_2p5_1753cQ3R1.png,107.0,122,Test
am40_2p5_1753cQ3R2.png,107.0,138,Test
am40_2p5_1753cQ3R3.png,107.0,119,Test
am40_2p5_1753cQ3R4.png,107.0,122,Test
am40_2p5_1762cQ1R1.png,107.0,106,Test
am40_2p5_1762cQ1R2.png,107.0,110,Test
am40_2p5_1762cQ1R3.png,107.0,117,Test
am40_2p5_1762cQ1R4.png,107.0,108,Test
am40_2p5_1747cQ4R1.png,107.0,116,Test
am40_2p5_1747cQ4R2.png,107.0,105,Test
am40_2p5_1747cQ4R3.png,107.0,117,Test
am40_2p5_1747cQ4R4.png,107.0,111,Test
am40_5p0_1717cQ1R1.png,107.0,100,Test
am40_5p0_1717cQ1R2.png,107.0,119,Test
am40_5p0_1717cQ1R3.png,107.0,108,Test
am40_5p0_1717cQ1R4.png,107.0,95,Test
am40_5p0_1717cQ2R1.png,107.0,107,Test
am40_5p0_1717cQ2R2.png,107.0,107,Test
am40_5p0_1717cQ2R3.png,107.0,107,Test
am40_5p0_1717cQ2R4.png,107.0,94,Test
am40_5p0_1720cQ1R1.png,107.0,98,Test
am40_5p0_1720cQ1R2.png,107.0,87,Test
am40_5p0_1720cQ1R3.png,107.0,92,Test
am40_5p0_1720cQ1R4.png,107.0,94,Test
am40_2p5_1744cQ2R1.png,107.0,133,Test
am40_2p5_1744cQ2R2.png,107.0,102,Test
am40_2p5_1744cQ2R3.png,107.0,119,Test
am40_2p5_1744cQ2R4.png,107.0,106,Test
am70_5p0_f_e_1577cQ3R1.png,127.0,128,Test
am70_5p0_f_e_1577cQ3R2.png,127.0,126,Test
am70_5p0_f_e_1577cQ3R3.png,127.0,117,Test
am70_5p0_f_e_1577cQ3R4.png,127.0,132,Test
am70_5p0_f_e_1577cQ4R1.png,127.0,122,Test
am70_5p0_f_e_1577cQ4R2.png,127.0,128,Test
am70_5p0_f_e_1577cQ4R3.png,127.0,124,Test
am70_5p0_f_e_1577cQ4R4.png,127.0,115,Test
am70_5p0_f_e_1572cQ4R1.png,127.0,140,Test
am70_5p0_f_e_1572cQ4R2.png,127.0,125,Test
am70_5p0_f_e_1572cQ4R3.png,127.0,169,Test
am70_5p0_f_e_1572cQ4R4.png,127.0,134,Test
am70_2p5_f_1598cQ1R1.png,127.0,131,Test
am70_2p5_f_1598cQ1R2.png,127.0,141,Test
am70_2p5_f_1598cQ1R3.png,127.0,152,Test
am70_2p5_f_1598cQ1R4.png,127.0,137,Test
am70_2p5_f_1598cQ2R1.png,127.0,135,Test
am70_2p5_f_1598cQ2R2.png,127.0,124,Test
am70_2p5_f_1598cQ2R3.png,127.0,118,Test
am70_2p5_f_1598cQ2R4.png,127.0,137,Test
am70_2p5_f_1598cQ4R1.png,127.0,141,Test
am70_2p5_f_1598cQ4R2.png,127.0,159,Test
am70_2p5_f_1598cQ4R3.png,127.0,159,Test
am70_2p5_f_1598cQ4R4.png,127.0,128,Test
am70_2p5_f_1605cQ2R1.png,127.0,173,Test
am70_2p5_f_1605cQ2R2.png,127.0,146,Test
am70_2p5_f_1605cQ2R3.png,127.0,167,Test
am70_2p5_f_1605cQ2R4.png,127.0,129,Test
am70_2p5_f_1602cQ4R1.png,127.0,151,Test
am70_2p5_f_1602cQ4R2.png,127.0,125,Test
am70_2p5_f_1602cQ4R3.png,127.0,127,Test
am70_2p5_f_1602cQ4R4.png,127.0,117,Test
am70_5p0_f_e_1568cQ1R1.png,127.0,116,Test
am70_5p0_f_e_1568cQ1R2.png,127.0,132,Test
am70_5p0_f_e_1568cQ1R3.png,127.0,130,Test
am70_5p0_f_e_1568cQ1R4.png,127.0,117,Test
am70_5p0_f_e_1568cQ2R1.png,127.0,122,Test
am70_5p0_f_e_1568cQ2R2.png,127.0,155,Test
am70_5p0_f_e_1568cQ2R3.png,127.0,124,Test
am70_5p0_f_e_1568cQ2R4.png,127.0,116,Test
am70_2p5_f_1601cQ3R1.png,127.0,126,Test
am70_2p5_f_1601cQ3R2.png,127.0,135,Test
am70_2p5_f_1601cQ3R3.png,127.0,213,Test
am70_2p5_f_1601cQ3R4.png,127.0,125,Test
am70_5p0_f_e_1564cQ2R1.png,127.0,119,Test
am70_5p0_f_e_1564cQ2R2.png,127.0,130,Test
am70_5p0_f_e_1564cQ2R3.png,127.0,128,Test
am70_5p0_f_e_1564cQ2R4.png,127.0,125,Test
am70_5p0_f_e_1571cQ2R1.png,127.0,121,Test
am70_5p0_f_e_1571cQ2R2.png,127.0,120,Test
am70_5p0_f_e_1571cQ2R3.png,127.0,122,Test
am70_5p0_f_e_1571cQ2R4.png,127.0,120,Test
am70_5p0_f_e_1561cQ1R1.png,127.0,135,Test
am70_5p0_f_e_1561cQ1R2.png,127.0,127,Test
am70_5p0_f_e_1561cQ1R3.png,127.0,139,Test
am70_5p0_f_e_1561cQ1R4.png,127.0,139,Test
am70_5p0_f_e_1561cQ2R1.png,127.0,124,Test
am70_5p0_f_e_1561cQ2R2.png,127.0,129,Test
am70_5p0_f_e_1561cQ2R3.png,127.0,131,Test
am70_5p0_f_e_1561cQ2R4.png,127.0,121,Test
am70_5p0_f_e_1573cQ1R1.png,127.0,127,Test
am70_5p0_f_e_1573cQ1R2.png,127.0,117,Test
am70_5p0_f_e_1573cQ1R3.png,127.0,122,Test
am70_5p0_f_e_1573cQ1R4.png,127.0,112,Test
am70_5p0_f_e_1573cQ4R1.png,127.0,136,Test
am70_5p0_f_e_1573cQ4R2.png,127.0,140,Test
am70_5p0_f_e_1573cQ4R3.png,127.0,114,Test
am70_5p0_f_e_1573cQ4R4.png,127.0,109,Test
am70_5p0_f_1556cQ4R1.png,127.0,121,Test
am70_5p0_f_1556cQ4R2.png,127.0,110,Test
am70_5p0_f_1556cQ4R3.png,127.0,120,Test
am70_5p0_f_1556cQ4R4.png,127.0,109,Test
am70_2p5_f_1611cQ3R1.png,127.0,123,Test
am70_2p5_f_1611cQ3R2.png,127.0,130,Test
am70_2p5_f_1611cQ3R3.png,127.0,110,Test
am70_2p5_f_1611cQ3R4.png,127.0,124,Test
am70_5p0_f_e_1563cQ1R1.png,127.0,123,Test
am70_5p0_f_e_1563cQ1R2.png,127.0,117,Test
am70_5p0_f_e_1563cQ1R3.png,127.0,111,Test
am70_5p0_f_e_1563cQ1R4.png,127.0,115,Test
am70_5p0_f_e_1563cQ2R1.png,127.0,131,Test
am70_5p0_f_e_1563cQ2R2.png,127.0,117,Test
am70_5p0_f_e_1563cQ2R3.png,127.0,113,Test
am70_5p0_f_e_1563cQ2R4.png,127.0,113,Test
am70_5p0_f_1557cQ3R1.png,127.0,110,Test
am70_5p0_f_1557cQ3R2.png,127.0,125,Test
am70_5p0_f_1557cQ3R3.png,127.0,107,Test
am70_5p0_f_1557cQ3R4.png,127.0,118,Test
am70_2p5_f_1614cQ1R1.png,127.0,114,Test
am70_2p5_f_1614cQ1R2.png,127.0,117,Test
am70_2p5_f_1614cQ1R3.png,127.0,135,Test
am70_2p5_f_1614cQ1R4.png,127.0,128,Test
am70_2p5_f_1614cQ4R1.png,127.0,132,Test
am70_2p5_f_1614cQ4R2.png,127.0,118,Test
am70_2p5_f_1614cQ4R3.png,127.0,130,Test
am70_2p5_f_1614cQ4R4.png,127.0,109,Test
am70_5p0_f_e_1567cQ2R1.png,127.0,126,Test
am70_5p0_f_e_1567cQ2R2.png,127.0,116,Test
am70_5p0_f_e_1567cQ2R3.png,127.0,142,Test
am70_5p0_f_e_1567cQ2R4.png,127.0,115,Test
am70_5p0_f_e_1567cQ4R1.png,127.0,117,Test
am70_5p0_f_e_1567cQ4R2.png,127.0,116,Test
am70_5p0_f_e_1567cQ4R3.png,127.0,119,Test
am70_5p0_f_e_1567cQ4R4.png,127.0,135,Test
am70_5p0_f_e_1586cQ1R1.png,127.0,115,Test
am70_5p0_f_e_1586cQ1R2.png,127.0,112,Test
am70_5p0_f_e_1586cQ1R3.png,127.0,122,Test
am70_5p0_f_e_1586cQ1R4.png,127.0,114,Test
am70_5p0_f_e_1586cQ3R1.png,127.0,120,Test
am70_5p0_f_e_1586cQ3R2.png,127.0,127,Test
am70_5p0_f_e_1586cQ3R3.png,127.0,112,Test
am70_5p0_f_e_1586cQ3R4.png,127.0,123,Test
am70_5p0_f_e_1581cQ4R1.png,127.0,122,Test
am70_5p0_f_e_1581cQ4R2.png,127.0,130,Test
am70_5p0_f_e_1581cQ4R3.png,127.0,140,Test
am70_5p0_f_e_1581cQ4R4.png,127.0,143,Test
am70_2p5_f_1613cQ2R1.png,127.0,153,Test
am70_2p5_f_1613cQ2R2.png,127.0,149,Test
am70_2p5_f_1613cQ2R3.png,127.0,139,Test
am70_2p5_f_1613cQ2R4.png,127.0,132,Test
am70_5p0_f_e_1588cQ3R1.png,127.0,117,Test
am70_5p0_f_e_1588cQ3R2.png,127.0,136,Test
am70_5p0_f_e_1588cQ3R3.png,127.0,137,Test
am70_5p0_f_e_1588cQ3R4.png,127.0,152,Test
am70_2p5_f_1597cQ2R1.png,127.0,123,Test
am70_2p5_f_1597cQ2R2.png,127.0,115,Test
am70_2p5_f_1597cQ2R3.png,127.0,135,Test
am70_2p5_f_1597cQ2R4.png,127.0,125,Test
am70_2p5_f_1597cQ3R1.png,127.0,118,Test
am70_2p5_f_1597cQ3R2.png,127.0,117,Test
