Image,Expected,Predicted
am50_2p5_1830cQ1R1.png,109.0,121
am50_2p5_1830cQ1R2.png,109.0,112
am50_2p5_1830cQ1R3.png,109.0,110
am50_2p5_1830cQ1R4.png,109.0,118
am50_2p5_1830cQ2R1.png,109.0,99
am50_2p5_1830cQ2R2.png,109.0,105
am50_2p5_1830cQ2R3.png,109.0,100
am50_2p5_1830cQ2R4.png,109.0,92
am50_2p5_1830cQ3R1.png,109.0,104
am50_2p5_1830cQ3R2.png,109.0,108
am50_2p5_1830cQ3R3.png,109.0,105
am50_2p5_1830cQ3R4.png,109.0,124
am50_2p5_1830cQ4R1.png,109.0,110
am50_2p5_1830cQ4R2.png,109.0,104
am50_2p5_1830cQ4R3.png,109.0,98
am50_2p5_1830cQ4R4.png,109.0,110
am50_5p0_1786cQ1R1.png,109.0,113
am50_5p0_1786cQ1R2.png,109.0,117
am50_5p0_1786cQ1R3.png,109.0,118
am50_5p0_1786cQ1R4.png,109.0,127
am50_5p0_1786cQ3R1.png,109.0,118
am50_5p0_1786cQ3R2.png,109.0,106
am50_5p0_1786cQ3R3.png,109.0,113
am50_5p0_1786cQ3R4.png,109.0,102
am50_5p0_1773cQ4R1.png,109.0,100
am50_5p0_1773cQ4R2.png,109.0,108
am50_5p0_1773cQ4R3.png,109.0,121
am50_5p0_1773cQ4R4.png,109.0,106
am50_5p0_1791cQ1R1.png,109.0,114
am50_5p0_1791cQ1R2.png,109.0,99
am50_5p0_1791cQ1R3.png,109.0,107
am50_5p0_1791cQ1R4.png,109.0,117
am50_5p0_1791cQ4R1.png,109.0,112
am50_5p0_1791cQ4R2.png,109.0,114
am50_5p0_1791cQ4R3.png,109.0,129
am50_5p0_1791cQ4R4.png,109.0,114
am50_2p5_1803cQ1R1.png,109.0,108
am50_2p5_1803cQ1R2.png,109.0,100
am50_2p5_1803cQ1R3.png,109.0,104
am50_2p5_1803cQ1R4.png,109.0,99
am50_2p5_1803cQ2R1.png,109.0,100
am50_2p5_1803cQ2R2.png,109.0,110
am50_2p5_1803cQ2R3.png,109.0,110
am50_2p5_1803cQ2R4.png,109.0,121
am50_2p5_1823cQ1R1.png,109.0,117
am50_2p5_1823cQ1R2.png,109.0,113
am50_2p5_1823cQ1R3.png,109.0,112
am50_2p5_1823cQ1R4.png,109.0,122
am50_2p5_1809cQ3R1.png,109.0,96
am50_2p5_1809cQ3R2.png,109.0,109
am50_2p5_1809cQ3R3.png,109.0,108
am50_2p5_1809cQ3R4.png,109.0,109
am50_2p5_1805cQ2R1.png,109.0,110
am50_2p5_1805cQ2R2.png,109.0,118
am50_2p5_1805cQ2R3.png,109.0,105
am50_2p5_1805cQ2R4.png,109.0,111
am50_5p0_1779cQ1R1.png,109.0,107
am50_5p0_1779cQ1R2.png,109.0,96
am50_5p0_1779cQ1R3.png,109.0,104
am50_5p0_1779cQ1R4.png,109.0,109
am50_5p0_1779cQ3R1.png,109.0,116
am50_5p0_1779cQ3R2.png,109.0,107
am50_5p0_1779cQ3R3.png,109.0,110
am50_5p0_1779cQ3R4.png,109.0,110
am50_5p0_1795cQ3R1.png,109.0,123
am50_5p0_1795cQ3R2.png,109.0,119
am50_5p0_1795cQ3R3.png,109.0,119
am50_5p0_1795cQ3R4.png,109.0,101
am50_5p0_1798cQ3R1.png,109.0,105
am50_5p0_1798cQ3R2.png,109.0,104
am50_5p0_1798cQ3R3.png,109.0,113
am50_5p0_1798cQ3R4.png,109.0,112
am50_5p0_1798cQ4R1.png,109.0,111
am50_5p0_1798cQ4R2.png,109.0,118
am50_5p0_1798cQ4R3.png,109.0,112
am50_5p0_1798cQ4R4.png,109.0,108
am50_2p5_1812cQ2R1.png,109.0,111
am50_2p5_1812cQ2R2.png,109.0,104
am50_2p5_1812cQ2R3.png,109.0,114
am50_2p5_1812cQ2R4.png,109.0,101
am50_5p0_1780cQ4R1.png,109.0,96
am50_5p0_1780cQ4R2.png,109.0,102
am50_5p0_1780cQ4R3.png,109.0,97
am50_5p0_1780cQ4R4.png,109.0,125
am50_5p0_1784cQ2R1.png,109.0,112
am50_5p0_1784cQ2R2.png,109.0,116
am50_5p0_1784cQ2R3.png,109.0,107
am50_5p0_1784cQ2R4.png,109.0,124
am50_5p0_1784cQ3R1.png,109.0,108
am50_5p0_1784cQ3R2.png,109.0,105
am50_5p0_1784cQ3R3.png,109.0,103
am50_5p0_1784cQ3R4.png,109.0,110
am50_5p0_1790cQ2R1.png,109.0,103
am50_5p0_1790cQ2R2.png,109.0,105
am50_5p0_1790cQ2R3.png,109.0,112
am50_5p0_1790cQ2R4.png,109.0,107
am50_5p0_1790cQ3R1.png,109.0,112
am50_5p0_1790cQ3R2.png,109.0,105
am50_5p0_1790cQ3R3.png,109.0,112
am50_5p0_1790cQ3R4.png,109.0,97
am50_2p5_1808cQ4R1.png,109.0,133
am50_2p5_1808cQ4R2.png,109.0,116
am50_2p5_1808cQ4R3.png,109.0,124
am50_2p5_1808cQ4R4.png,109.0,120
am50_5p0_1797cQ1R1.png,109.0,120
am50_5p0_1797cQ1R2.png,109.0,111
am50_5p0_1797cQ1R3.png,109.0,108
am50_5p0_1797cQ1R4.png,109.0,116
am50_5p0_1797cQ2R1.png,109.0,116
am50_5p0_1797cQ2R2.png,109.0,133
am50_5p0_1797cQ2R3.png,109.0,127
am50_5p0_1797cQ2R4.png,109.0,117
am50_2p5_1826cQ4R1.png,109.0,101
am50_2p5_1826cQ4R2.png,109.0,109
am50_2p5_1826cQ4R3.png,109.0,95
am50_2p5_1826cQ4R4.png,109.0,101
am50_2p5_1807cQ2R1.png,109.0,113
am50_2p5_1807cQ2R2.png,109.0,117
am50_2p5_1807cQ2R3.png,109.0,126
am50_2p5_1807cQ2R4.png,109.0,124
am50_5p0_1794cQ1R1.png,109.0,107
am50_5p0_1794cQ1R2.png,109.0,111
am50_5p0_1794cQ1R3.png,109.0,109
am50_5p0_1794cQ1R4.png,109.0,109
am50_5p0_1789cQ1R1.png,109.0,119
am50_5p0_1789cQ1R2.png,109.0,112
am50_5p0_1789cQ1R3.png,109.0,107
am50_5p0_1789cQ1R4.png,109.0,113
am50_5p0_1781cQ2R1.png,109.0,109
am50_5p0_1781cQ2R2.png,109.0,116
am50_5p0_1781cQ2R3.png,109.0,108
am50_5p0_1781cQ2R4.png,109.0,103
am50_2p5_1813cQ2R1.png,109.0,94
am50_2p5_1813cQ2R2.png,109.0,118
am50_2p5_1813cQ2R3.png,109.0,107
am50_2p5_1813cQ2R4.png,109.0,118
am50_2p5_1813cQ4R1.png,109.0,124
am50_2p5_1813cQ4R2.png,109.0,132
am50_2p5_1813cQ4R3.png,109.0,125
am50_2p5_1813cQ4R4.png,109.0,130
am50_5p0_1778cQ3R1.png,109.0,98
am50_5p0_1778cQ3R2.png,109.0,95
am50_5p0_1778cQ3R3.png,109.0,102
am50_5p0_1778cQ3R4.png,109.0,96
am40_2p5_1730cQ2R1.png,107.0,113
am40_2p5_1730cQ2R2.png,107.0,96
am40_2p5_1730cQ2R3.png,107.0,109
am40_2p5_1730cQ2R4.png,107.0,121
am40_2p5_1728cQ3R1.png,107.0,111
am40_2p5_1728cQ3R2.png,107.0,113
am40_2p5_1728cQ3R3.png,107.0,111
am40_2p5_1728cQ3R4.png,107.0,103
am40_5p0_1719cQ1R1.png,107.0,108
am40_5p0_1719cQ1R2.png,107.0,106
am40_5p0_1719cQ1R3.png,107.0,103
am40_5p0_1719cQ1R4.png,107.0,106
am40_2p5_1751cQ2R1.png,107.0,109
am40_2p5_1751cQ2R2.png,107.0,109
am40_2p5_1751cQ2R3.png,107.0,115
am40_2p5_1751cQ2R4.png,107.0,112
am40_2p5_1768cQ3R1.png,107.0,121
am40_2p5_1768cQ3R2.png,107.0,108
am40_2p5_1768cQ3R3.png,107.0,108
am40_2p5_1768cQ3R4.png,107.0,116
am40_2p5_1725cQ3R1.png,107.0,93
am40_2p5_1725cQ3R2.png,107.0,101
am40_2p5_1725cQ3R3.png,107.0,112
am40_2p5_1725cQ3R4.png,107.0,102
am40_2p5_1729cQ3R1.png,107.0,105
am40_2p5_1729cQ3R2.png,107.0,107
am40_2p5_1729cQ3R3.png,107.0,107
am40_2p5_1729cQ3R4.png,107.0,119
am40_2p5_1727cQ1R1.png,107.0,109
am40_2p5_1727cQ1R2.png,107.0,111
am40_2p5_1727cQ1R3.png,107.0,111
am40_2p5_1727cQ1R4.png,107.0,115
am40_2p5_1727cQ3R1.png,107.0,111
am40_2p5_1727cQ3R2.png,107.0,117
am40_2p5_1727cQ3R3.png,107.0,109
am40_2p5_1727cQ3R4.png,107.0,108
am40_5p0_1713cQ4R1.png,107.0,99
am40_5p0_1713cQ4R2.png,107.0,111
am40_5p0_1713cQ4R3.png,107.0,117
am40_5p0_1713cQ4R4.png,107.0,111
am40_2p5_1760cQ4R1.png,107.0,107
am40_2p5_1760cQ4R2.png,107.0,111
am40_2p5_1760cQ4R3.png,107.0,110
am40_2p5_1760cQ4R4.png,107.0,111
am40_2p5_1741cQ2R1.png,107.0,116
am40_2p5_1741cQ2R2.png,107.0,114
am40_2p5_1741cQ2R3.png,107.0,106
am40_2p5_1741cQ2R4.png,107.0,121
am40_2p5_1765cQ3R1.png,107.0,107
am40_2p5_1765cQ3R2.png,107.0,114
am40_2p5_1765cQ3R3.png,107.0,110
am40_2p5_1765cQ3R4.png,107.0,111
am40_2p5_1742cQ2R1.png,107.0,116
am40_2p5_1742cQ2R2.png,107.0,119
am40_2p5_1742cQ2R3.png,107.0,116
am40_2p5_1742cQ2R4.png,107.0,111
am40_2p5_1740cQ1R1.png,107.0,117
am40_2p5_1740cQ1R2.png,107.0,116
am40_2p5_1740cQ1R3.png,107.0,100
am40_2p5_1740cQ1R4.png,107.0,111
am40_2p5_1749cQ1R1.png,107.0,114
am40_2p5_1749cQ1R2.png,107.0,123
am40_2p5_1749cQ1R3.png,107.0,101
am40_2p5_1749cQ1R4.png,107.0,121
am40_5p0_1721cQ2R1.png,107.0,97
am40_5p0_1721cQ2R2.png,107.0,98
am40_5p0_1721cQ2R3.png,107.0,106
am40_5p0_1721cQ2R4.png,107.0,104
am40_5p0_1721cQ3R1.png,107.0,98
am40_5p0_1721cQ3R2.png,107.0,118
am40_5p0_1721cQ3R3.png,107.0,105
am40_5p0_1721cQ3R4.png,107.0,111
am40_2p5_1733cQ3R1.png,107.0,116
am40_2p5_1733cQ3R2.png,107.0,112
am40_2p5_1733cQ3R3.png,107.0,110
am40_2p5_1733cQ3R4.png,107.0,112
am40_2p5_1733cQ4R1.png,107.0,103
am40_2p5_1733cQ4R2.png,107.0,113
am40_2p5_1733cQ4R3.png,107.0,93
am40_2p5_1733cQ4R4.png,107.0,106
am40_2p5_1752cQ2R1.png,107.0,113
am40_2p5_1752cQ2R2.png,107.0,111
am40_2p5_1752cQ2R3.png,107.0,116
am40_2p5_1752cQ2R4.png,107.0,103
am40_2p5_1752cQ3R1.png,107.0,102
am40_2p5_1752cQ3R2.png,107.0,118
am40_2p5_1752cQ3R3.png,107.0,102
am40_2p5_1752cQ3R4.png,107.0,102
am40_2p5_1757cQ2R1.png,107.0,111
am40_2p5_1757cQ2R2.png,107.0,98
am40_2p5_1757cQ2R3.png,107.0,110
am40_2p5_1757cQ2R4.png,107.0,103
am40_2p5_1756cQ4R1.png,107.0,101
am40_2p5_1756cQ4R2.png,107.0,105
am40_2p5_1756cQ4R3.png,107.0,104
am40_2p5_1756cQ4R4.png,107.0,109
am40_2p5_1746cQ1R1.png,107.0,103
am40_2p5_1746cQ1R2.png,107.0,105
am40_2p5_1746cQ1R3.png,107.0,119
am40_2p5_1746cQ1R4.png,107.0,115
am40_2p5_1746cQ3R1.png,107.0,115
am40_2p5_1746cQ3R2.png,107.0,108
am40_2p5_1746cQ3R3.png,107.0,115
am40_2p5_1746cQ3R4.png,107.0,98
am40_5p0_1699cQ4R1.png,107.0,141
am40_5p0_1699cQ4R2.png,107.0,111
am40_5p0_1699cQ4R3.png,107.0,185
am40_5p0_1699cQ4R4.png,107.0,113
am40_2p5_1755cQ4R1.png,107.0,97
am40_2p5_1755cQ4R2.png,107.0,119
am40_2p5_1755cQ4R3.png,107.0,98
am40_2p5_1755cQ4R4.png,107.0,98
am40_5p0_1712cQ1R1.png,107.0,107
am40_5p0_1712cQ1R2.png,107.0,107
am40_5p0_1712cQ1R3.png,107.0,103
am40_5p0_1712cQ1R4.png,107.0,106
am40_5p0_1712cQ2R1.png,107.0,127
am40_5p0_1712cQ2R2.png,107.0,122
am40_5p0_1712cQ2R3.png,107.0,115
am40_5p0_1712cQ2R4.png,107.0,111
am40_5p0_1714cQ2R1.png,107.0,102
am40_5p0_1714cQ2R2.png,107.0,115
am40_5p0_1714cQ2R3.png,107.0,110
am40_5p0_1714cQ2R4.png,107.0,121
am40_2p5_1724cQ2R1.png,107.0,99
am40_2p5_1724cQ2R2.png,107.0,106
am40_2p5_1724cQ2R3.png,107.0,105
am40_2p5_1724cQ2R4.png,107.0,105
am40_5p0_1692cQ1R1.png,107.0,108
am40_5p0_1692cQ1R2.png,107.0,101
am40_5p0_1692cQ1R3.png,107.0,102
am40_5p0_1692cQ1R4.png,107.0,109
am40_5p0_1692cQ2R1.png,107.0,96
am40_5p0_1692cQ2R2.png,107.0,100
am40_5p0_1692cQ2R3.png,107.0,106
am40_5p0_1692cQ2R4.png,107.0,97
am40_5p0_1692cQ3R1.png,107.0,106
am40_5p0_1692cQ3R2.png,107.0,104
am40_5p0_1692cQ3R3.png,107.0,126
am40_5p0_1692cQ3R4.png,107.0,115
am40_2p5_1734cQ3R1.png,107.0,112
am40_2p5_1734cQ3R2.png,107.0,113
am40_2p5_1734cQ3R3.png,107.0,111
am40_2p5_1734cQ3R4.png,107.0,91
am40_2p5_1731cQ3R1.png,107.0,105
am40_2p5_1731cQ3R2.png,107.0,107
am40_2p5_1731cQ3R3.png,107.0,108
am40_2p5_1731cQ3R4.png,107.0,105
am40_2p5_1753cQ4R1.png,107.0,117
am40_2p5_1753cQ4R2.png,107.0,129
am40_2p5_1753cQ4R3.png,107.0,131
am40_2p5_1753cQ4R4.png,107.0,122
am40_2p5_1766cQ2R1.png,107.0,105
am40_2p5_1766cQ2R2.png,107.0,109
am40_2p5_1766cQ2R3.png,107.0,104
am40_2p5_1766cQ2R4.png,107.0,111
am40_2p5_1766cQ4R1.png,107.0,109
am40_2p5_1766cQ4R2.png,107.0,109
am40_2p5_1766cQ4R3.png,107.0,105
am40_2p5_1766cQ4R4.png,107.0,105
am40_2p5_1748cQ2R1.png,107.0,119
am40_2p5_1748cQ2R2.png,107.0,112
am40_2p5_1748cQ2R3.png,107.0,103
am40_2p5_1748cQ2R4.png,107.0,107
am40_2p5_1748cQ4R1.png,107.0,92
am40_2p5_1748cQ4R2.png,107.0,97
am40_2p5_1748cQ4R3.png,107.0,102
am40_2p5_1748cQ4R4.png,107.0,117
am40_2p5_1745cQ2R1.png,107.0,115
am40_2p5_1745cQ2R2.png,107.0,103
am40_2p5_1745cQ2R3.png,107.0,117
am40_2p5_1745cQ2R4.png,107.0,109
am40_2p5_1722cQ2R1.png,107.0,90
am40_2p5_1722cQ2R2.png,107.0,108
am40_2p5_1722cQ2R3.png,107.0,102
am40_2p5_1722cQ2R4.png,107.0,98
am40_5p0_1717cQ4R1.png,107.0,113
am40_5p0_1717cQ4R2.png,107.0,117
am40_5p0_1717cQ4R3.png,107.0,106
am40_5p0_1717cQ4R4.png,107.0,127
am40_5p0_1720cQ2R1.png,107.0,99
am40_5p0_1720cQ2R2.png,107.0,114
am40_5p0_1720cQ2R3.png,107.0,103
am40_5p0_1720cQ2R4.png,107.0,100
am40_5p0_1720cQ3R1.png,107.0,125
am40_5p0_1720cQ3R2.png,107.0,115
am40_5p0_1720cQ3R3.png,107.0,111
am40_5p0_1720cQ3R4.png,107.0,117
am40_2p5_1743cQ2R1.png,107.0,98
am40_2p5_1743cQ2R2.png,107.0,111
am40_2p5_1743cQ2R3.png,107.0,111
am40_2p5_1743cQ2R4.png,107.0,107
am40_2p5_1758cQ3R1.png,107.0,107
am40_2p5_1758cQ3R2.png,107.0,117
am40_2p5_1758cQ3R3.png,107.0,110
am40_2p5_1758cQ3R4.png,107.0,105
am70_5p0_f_e_1577cQ4R1.png,127.0,118
am70_5p0_f_e_1577cQ4R2.png,127.0,125
am70_5p0_f_e_1577cQ4R3.png,127.0,140
am70_5p0_f_e_1577cQ4R4.png,127.0,119
am70_2p5_f_1605cQ1R1.png,127.0,127
am70_2p5_f_1605cQ1R2.png,127.0,146
am70_2p5_f_1605cQ1R3.png,127.0,130
am70_2p5_f_1605cQ1R4.png,127.0,131
am70_2p5_f_1601cQ3R1.png,127.0,127
am70_2p5_f_1601cQ3R2.png,127.0,135
am70_2p5_f_1601cQ3R3.png,127.0,114
am70_2p5_f_1601cQ3R4.png,127.0,126
am70_5p0_f_e_1571cQ4R1.png,127.0,129
am70_5p0_f_e_1571cQ4R2.png,127.0,130
am70_5p0_f_e_1571cQ4R3.png,127.0,129
am70_5p0_f_e_1571cQ4R4.png,127.0,128
am70_5p0_f_e_1562cQ3R1.png,127.0,114
am70_5p0_f_e_1562cQ3R2.png,127.0,108
am70_5p0_f_e_1562cQ3R3.png,127.0,125
am70_5p0_f_e_1562cQ3R4.png,127.0,129
am70_5p0_f_e_1562cQ4R1.png,127.0,117
am70_5p0_f_e_1562cQ4R2.png,127.0,133
am70_5p0_f_e_1562cQ4R3.png,127.0,121
am70_5p0_f_e_1562cQ4R4.png,127.0,139
am70_2p5_f_1616cQ3R1.png,127.0,148
am70_2p5_f_1616cQ3R2.png,127.0,137
am70_2p5_f_1616cQ3R3.png,127.0,127
am70_2p5_f_1616cQ3R4.png,127.0,106
am70_2p5_f_1616cQ4R1.png,127.0,124
am70_2p5_f_1616cQ4R2.png,127.0,134
am70_2p5_f_1616cQ4R3.png,127.0,123
am70_2p5_f_1616cQ4R4.png,127.0,136
am70_5p0_f_e_1573cQ2R1.png,127.0,129
am70_5p0_f_e_1573cQ2R2.png,127.0,126
am70_5p0_f_e_1573cQ2R3.png,127.0,130
am70_5p0_f_e_1573cQ2R4.png,127.0,124
am70_5p0_f_e_1573cQ3R1.png,127.0,138
am70_5p0_f_e_1573cQ3R2.png,127.0,125
am70_5p0_f_e_1573cQ3R3.png,127.0,131
am70_5p0_f_e_1573cQ3R4.png,127.0,108
am70_5p0_f_1556cQ1R1.png,127.0,129
am70_5p0_f_1556cQ1R2.png,127.0,138
am70_5p0_f_1556cQ1R3.png,127.0,120
am70_5p0_f_1556cQ1R4.png,127.0,128
am70_2p5_f_1619cQ1R1.png,127.0,146
am70_2p5_f_1619cQ1R2.png,127.0,121
am70_2p5_f_1619cQ1R3.png,127.0,119
am70_2p5_f_1619cQ1R4.png,127.0,117
am70_2p5_f_1619cQ3R1.png,127.0,124
am70_2p5_f_1619cQ3R2.png,127.0,127
am70_2p5_f_1619cQ3R3.png,127.0,129
am70_2p5_f_1619cQ3R4.png,127.0,127
am70_2p5_f_1619cQ4R1.png,127.0,135
am70_2p5_f_1619cQ4R2.png,127.0,135
am70_2p5_f_1619cQ4R3.png,127.0,132
am70_2p5_f_1619cQ4R4.png,127.0,135
am70_5p0_f_e_1563cQ2R1.png,127.0,140
am70_5p0_f_e_1563cQ2R2.png,127.0,131
am70_5p0_f_e_1563cQ2R3.png,127.0,117
am70_5p0_f_e_1563cQ2R4.png,127.0,117
am70_5p0_f_1557cQ1R1.png,127.0,121
am70_5p0_f_1557cQ1R2.png,127.0,122
am70_5p0_f_1557cQ1R3.png,127.0,279
am70_5p0_f_1557cQ1R4.png,127.0,151
am70_2p5_f_1614cQ2R1.png,127.0,144
am70_2p5_f_1614cQ2R2.png,127.0,129
am70_2p5_f_1614cQ2R3.png,127.0,132
am70_2p5_f_1614cQ2R4.png,127.0,130
am70_2p5_f_1614cQ3R1.png,127.0,112
am70_2p5_f_1614cQ3R2.png,127.0,125
am70_2p5_f_1614cQ3R3.png,127.0,128
am70_2p5_f_1614cQ3R4.png,127.0,127
am70_2p5_f_1593cQ3R1.png,127.0,138
am70_2p5_f_1593cQ3R2.png,127.0,128
am70_2p5_f_1593cQ3R3.png,127.0,129
am70_2p5_f_1593cQ3R4.png,127.0,123
am70_5p0_f_e_1586cQ3R1.png,127.0,128
am70_5p0_f_e_1586cQ3R2.png,127.0,124
am70_5p0_f_e_1586cQ3R3.png,127.0,110
am70_5p0_f_e_1586cQ3R4.png,127.0,126
am70_5p0_f_e_1586cQ4R1.png,127.0,123
am70_5p0_f_e_1586cQ4R2.png,127.0,123
am70_5p0_f_e_1586cQ4R3.png,127.0,122
am70_5p0_f_e_1586cQ4R4.png,127.0,121
am70_2p5_f_1613cQ2R1.png,127.0,135
am70_2p5_f_1613cQ2R2.png,127.0,132
am70_2p5_f_1613cQ2R3.png,127.0,136
am70_2p5_f_1613cQ2R4.png,127.0,134
am70_5p0_f_e_1588cQ3R1.png,127.0,121
am70_5p0_f_e_1588cQ3R2.png,127.0,119
am70_5p0_f_e_1588cQ3R3.png,127.0,134
am70_5p0_f_e_1588cQ3R4.png,127.0,127
am70_2p5_f_1597cQ2R1.png,127.0,114
am70_2p5_f_1597cQ2R2.png,127.0,139
am70_2p5_f_1597cQ2R3.png,127.0,124
am70_2p5_f_1597cQ2R4.png,127.0,122
am70_2p5_f_1591cQ1R1.png,127.0,126
am70_2p5_f_1591cQ1R2.png,127.0,122
am70_2p5_f_1591cQ1R3.png,127.0,128
am70_2p5_f_1591cQ1R4.png,127.0,122
am70_2p5_f_1591cQ2R1.png,127.0,123
am70_2p5_f_1591cQ2R2.png,127.0,129
am70_2p5_f_1591cQ2R3.png,127.0,127
am70_2p5_f_1591cQ2R4.png,127.0,120
am70_5p0_f_e_1583cQ3R1.png,127.0,123
am70_5p0_f_e_1583cQ3R2.png,127.0,132
am70_5p0_f_e_1583cQ3R3.png,127.0,125
am70_5p0_f_e_1583cQ3R4.png,127.0,122
am70_2p5_f_1618cQ1R1.png,127.0,133
am70_2p5_f_1618cQ1R2.png,127.0,118
am70_2p5_f_1618cQ1R3.png,127.0,138
am70_2p5_f_1618cQ1R4.png,127.0,120
am70_5p0_f_e_1584cQ1R1.png,127.0,125
am70_5p0_f_e_1584cQ1R2.png,127.0,136
am70_5p0_f_e_1584cQ1R3.png,127.0,133
am70_5p0_f_e_1584cQ1R4.png,127.0,124
am70_5p0_f_e_1584cQ2R1.png,127.0,130
am70_5p0_f_e_1584cQ2R2.png,127.0,134
am70_5p0_f_e_1584cQ2R3.png,127.0,135
am70_5p0_f_e_1584cQ2R4.png,127.0,128
am70_5p0_f_e_1569cQ2R1.png,127.0,128
am70_5p0_f_e_1569cQ2R2.png,127.0,113
am70_5p0_f_e_1569cQ2R3.png,127.0,116
am70_5p0_f_e_1569cQ2R4.png,127.0,116
am70_2p5_f_1620cQ1R1.png,127.0,118
am70_2p5_f_1620cQ1R2.png,127.0,116
am70_2p5_f_1620cQ1R3.png,127.0,138
am70_2p5_f_1620cQ1R4.png,127.0,129
am70_2p5_f_1620cQ2R1.png,127.0,137
am70_2p5_f_1620cQ2R2.png,127.0,139
am70_2p5_f_1620cQ2R3.png,127.0,125
am70_2p5_f_1620cQ2R4.png,127.0,119
am70_2p5_f_1620cQ3R1.png,127.0,127
am70_2p5_f_1620cQ3R2.png,127.0,120
am70_2p5_f_1620cQ3R3.png,127.0,130
am70_2p5_f_1620cQ3R4.png,127.0,134
am70_5p0_f_e_1580cQ1R1.png,127.0,123
am70_5p0_f_e_1580cQ1R2.png,127.0,124
am70_5p0_f_e_1580cQ1R3.png,127.0,123
am70_5p0_f_e_1580cQ1R4.png,127.0,131
am70_5p0_f_e_1580cQ2R1.png,127.0,127
am70_5p0_f_e_1580cQ2R2.png,127.0,158
am70_5p0_f_e_1580cQ2R3.png,127.0,149
am70_5p0_f_e_1580cQ2R4.png,127.0,133
