Image,Expected,Predicted,Subset
am50_2p5_1805cQ3R4.png,109.0,115,Test
am50_5p0_1795cQ3R1.png,109.0,118,Test
am50_5p0_1795cQ3R2.png,109.0,111,Test
am50_5p0_1795cQ3R3.png,109.0,113,Test
am50_5p0_1795cQ3R4.png,109.0,101,Test
am50_5p0_1795cQ4R1.png,109.0,105,Test
am50_5p0_1795cQ4R2.png,109.0,106,Test
am50_5p0_1795cQ4R3.png,109.0,104,Test
am50_5p0_1795cQ4R4.png,109.0,107,Test
am50_5p0_1798cQ3R1.png,109.0,98,Test
am50_5p0_1798cQ3R2.png,109.0,106,Test
am50_5p0_1798cQ3R3.png,109.0,103,Test
am50_5p0_1798cQ3R4.png,109.0,110,Test
am50_2p5_1812cQ3R1.png,109.0,127,Test
am50_2p5_1812cQ3R2.png,109.0,134,Test
am50_2p5_1812cQ3R3.png,109.0,125,Test
am50_2p5_1812cQ3R4.png,109.0,112,Test
am50_5p0_1780cQ2R1.png,109.0,103,Test
am50_5p0_1780cQ2R2.png,109.0,98,Test
am50_5p0_1780cQ2R3.png,109.0,95,Test
am50_5p0_1780cQ2R4.png,109.0,89,Test
am50_5p0_1790cQ2R1.png,109.0,100,Test
am50_5p0_1790cQ2R2.png,109.0,105,Test
am50_5p0_1790cQ2R3.png,109.0,103,Test
am50_5p0_1790cQ2R4.png,109.0,106,Test
am50_5p0_1790cQ3R1.png,109.0,103,Test
am50_5p0_1790cQ3R2.png,109.0,112,Test
am50_5p0_1790cQ3R3.png,109.0,99,Test
am50_5p0_1790cQ3R4.png,109.0,96,Test
am50_5p0_1790cQ4R1.png,109.0,96,Test
am50_5p0_1790cQ4R2.png,109.0,111,Test
am50_5p0_1790cQ4R3.png,109.0,114,Test
am50_5p0_1790cQ4R4.png,109.0,106,Test
am50_5p0_1788cQ1R1.png,109.0,108,Test
am50_5p0_1788cQ1R2.png,109.0,116,Test
am50_5p0_1788cQ1R3.png,109.0,109,Test
am50_5p0_1788cQ1R4.png,109.0,119,Test
am50_5p0_1788cQ4R1.png,109.0,97,Test
am50_5p0_1788cQ4R2.png,109.0,112,Test
am50_5p0_1788cQ4R3.png,109.0,113,Test
am50_5p0_1788cQ4R4.png,109.0,103,Test
am50_2p5_1815cQ1R1.png,109.0,109,Test
am50_2p5_1815cQ1R2.png,109.0,99,Test
am50_2p5_1815cQ1R3.png,109.0,104,Test
am50_2p5_1815cQ1R4.png,109.0,98,Test
am50_2p5_1815cQ3R1.png,109.0,125,Test
am50_2p5_1815cQ3R2.png,109.0,110,Test
am50_2p5_1815cQ3R3.png,109.0,114,Test
am50_2p5_1815cQ3R4.png,109.0,111,Test
am50_2p5_1815cQ4R1.png,109.0,125,Test
am50_2p5_1815cQ4R2.png,109.0,115,Test
am50_2p5_1815cQ4R3.png,109.0,112,Test
am50_2p5_1815cQ4R4.png,109.0,119,Test
am50_2p5_1808cQ3R1.png,109.0,94,Test
am50_2p5_1808cQ3R2.png,109.0,98,Test
am50_2p5_1808cQ3R3.png,109.0,94,Test
am50_2p5_1808cQ3R4.png,109.0,95,Test
am50_2p5_1814cQ2R1.png,109.0,101,Test
am50_2p5_1814cQ2R2.png,109.0,97,Test
am50_2p5_1814cQ2R3.png,109.0,105,Test
am50_2p5_1814cQ2R4.png,109.0,101,Test
am50_2p5_1826cQ1R1.png,109.0,104,Test
am50_2p5_1826cQ1R2.png,109.0,108,Test
am50_2p5_1826cQ1R3.png,109.0,101,Test
am50_2p5_1826cQ1R4.png,109.0,109,Test
am50_2p5_1807cQ1R1.png,109.0,108,Test
am50_2p5_1807cQ1R2.png,109.0,92,Test
am50_2p5_1807cQ1R3.png,109.0,104,Test
am50_2p5_1807cQ1R4.png,109.0,108,Test
am50_2p5_1807cQ4R1.png,109.0,111,Test
am50_2p5_1807cQ4R2.png,109.0,108,Test
am50_2p5_1807cQ4R3.png,109.0,89,Test
am50_2p5_1807cQ4R4.png,109.0,101,Test
am50_5p0_1794cQ4R1.png,109.0,108,Test
am50_5p0_1794cQ4R2.png,109.0,103,Test
am50_5p0_1794cQ4R3.png,109.0,113,Test
am50_5p0_1794cQ4R4.png,109.0,100,Test
am50_5p0_1781cQ2R1.png,109.0,103,Test
am50_5p0_1781cQ2R2.png,109.0,103,Test
am50_5p0_1781cQ2R3.png,109.0,102,Test
am50_5p0_1781cQ2R4.png,109.0,95,Test
am50_5p0_1783cQ4R1.png,109.0,93,Test
am50_5p0_1783cQ4R2.png,109.0,96,Test
am50_5p0_1783cQ4R3.png,109.0,97,Test
am50_5p0_1783cQ4R4.png,109.0,98,Test
am50_5p0_1776cQ1R1.png,109.0,92,Test
am50_5p0_1776cQ1R2.png,109.0,106,Test
am50_5p0_1776cQ1R3.png,109.0,100,Test
am50_5p0_1776cQ1R4.png,109.0,95,Test
am50_5p0_1778cQ4R1.png,109.0,102,Test
am50_5p0_1778cQ4R2.png,109.0,116,Test
am50_5p0_1778cQ4R3.png,109.0,115,Test
am50_5p0_1778cQ4R4.png,109.0,108,Test
am40_2p5_1763cQ1R1.png,107.0,104,Test
am40_2p5_1763cQ1R2.png,107.0,106,Test
am40_2p5_1763cQ1R3.png,107.0,106,Test
am40_2p5_1763cQ1R4.png,107.0,108,Test
am40_2p5_1763cQ3R1.png,107.0,111,Test
am40_2p5_1763cQ3R2.png,107.0,121,Test
am40_2p5_1763cQ3R3.png,107.0,114,Test
am40_2p5_1763cQ3R4.png,107.0,128,Test
am40_5p0_1719cQ1R1.png,107.0,106,Test
am40_5p0_1719cQ1R2.png,107.0,106,Test
am40_5p0_1719cQ1R3.png,107.0,106,Test
am40_5p0_1719cQ1R4.png,107.0,98,Test
am40_5p0_1719cQ2R1.png,107.0,105,Test
am40_5p0_1719cQ2R2.png,107.0,92,Test
am40_5p0_1719cQ2R3.png,107.0,97,Test
am40_5p0_1719cQ2R4.png,107.0,103,Test
am40_5p0_1719cQ3R1.png,107.0,111,Test
am40_5p0_1719cQ3R2.png,107.0,115,Test
am40_5p0_1719cQ3R3.png,107.0,103,Test
am40_5p0_1719cQ3R4.png,107.0,101,Test
am40_5p0_1719cQ4R1.png,107.0,112,Test
am40_5p0_1719cQ4R2.png,107.0,107,Test
am40_5p0_1719cQ4R3.png,107.0,117,Test
am40_5p0_1719cQ4R4.png,107.0,114,Test
am40_2p5_1768cQ2R1.png,107.0,109,Test
am40_2p5_1768cQ2R2.png,107.0,112,Test
am40_2p5_1768cQ2R3.png,107.0,101,Test
am40_2p5_1768cQ2R4.png,107.0,104,Test
am40_5p0_1716cQ1R1.png,107.0,100,Test
am40_5p0_1716cQ1R2.png,107.0,105,Test
am40_5p0_1716cQ1R3.png,107.0,116,Test
am40_5p0_1716cQ1R4.png,107.0,107,Test
am40_5p0_1716cQ4R1.png,107.0,106,Test
am40_5p0_1716cQ4R2.png,107.0,115,Test
am40_5p0_1716cQ4R3.png,107.0,95,Test
am40_5p0_1716cQ4R4.png,107.0,94,Test
am40_5p0_1698cQ1R1.png,107.0,103,Test
am40_5p0_1698cQ1R2.png,107.0,93,Test
am40_5p0_1698cQ1R3.png,107.0,102,Test
am40_5p0_1698cQ1R4.png,107.0,100,Test
am40_2p5_1729cQ1R1.png,107.0,106,Test
am40_2p5_1729cQ1R2.png,107.0,107,Test
am40_2p5_1729cQ1R3.png,107.0,101,Test
am40_2p5_1729cQ1R4.png,107.0,101,Test
am40_2p5_1729cQ2R1.png,107.0,95,Test
am40_2p5_1729cQ2R2.png,107.0,126,Test
am40_2p5_1729cQ2R3.png,107.0,109,Test
am40_2p5_1729cQ2R4.png,107.0,111,Test
am40_2p5_1729cQ3R1.png,107.0,116,Test
am40_2p5_1729cQ3R2.png,107.0,114,Test
am40_2p5_1729cQ3R3.png,107.0,104,Test
am40_2p5_1729cQ3R4.png,107.0,102,Test
am40_2p5_1767cQ1R1.png,107.0,105,Test
am40_2p5_1767cQ1R2.png,107.0,108,Test
am40_2p5_1767cQ1R3.png,107.0,101,Test
am40_2p5_1767cQ1R4.png,107.0,110,Test
am40_2p5_1727cQ3R1.png,107.0,98,Test
am40_2p5_1727cQ3R2.png,107.0,102,Test
am40_2p5_1727cQ3R3.png,107.0,108,Test
am40_2p5_1727cQ3R4.png,107.0,107,Test
am40_2p5_1727cQ4R1.png,107.0,118,Test
am40_2p5_1727cQ4R2.png,107.0,110,Test
am40_2p5_1727cQ4R3.png,107.0,114,Test
am40_2p5_1727cQ4R4.png,107.0,114,Test
am40_5p0_1713cQ1R1.png,107.0,102,Test
am40_5p0_1713cQ1R2.png,107.0,112,Test
am40_5p0_1713cQ1R3.png,107.0,104,Test
am40_5p0_1713cQ1R4.png,107.0,108,Test
am40_5p0_1694cQ2R1.png,107.0,108,Test
am40_5p0_1694cQ2R2.png,107.0,110,Test
am40_5p0_1694cQ2R3.png,107.0,107,Test
am40_5p0_1694cQ2R4.png,107.0,101,Test
am40_5p0_1694cQ3R1.png,107.0,121,Test
am40_5p0_1694cQ3R2.png,107.0,121,Test
am40_5p0_1694cQ3R3.png,107.0,118,Test
am40_5p0_1694cQ3R4.png,107.0,123,Test
am40_5p0_1691cQ1R1.png,107.0,112,Test
am40_5p0_1691cQ1R2.png,107.0,110,Test
am40_5p0_1691cQ1R3.png,107.0,118,Test
am40_5p0_1691cQ1R4.png,107.0,115,Test
am40_2p5_1760cQ3R1.png,107.0,97,Test
am40_2p5_1760cQ3R2.png,107.0,104,Test
am40_2p5_1760cQ3R3.png,107.0,101,Test
am40_2p5_1760cQ3R4.png,107.0,97,Test
am40_2p5_1741cQ3R1.png,107.0,117,Test
am40_2p5_1741cQ3R2.png,107.0,133,Test
am40_2p5_1741cQ3R3.png,107.0,126,Test
am40_2p5_1741cQ3R4.png,107.0,126,Test
am40_2p5_1765cQ1R1.png,107.0,110,Test
am40_2p5_1765cQ1R2.png,107.0,106,Test
am40_2p5_1765cQ1R3.png,107.0,113,Test
am40_2p5_1765cQ1R4.png,107.0,108,Test
am40_2p5_1742cQ1R1.png,107.0,104,Test
am40_2p5_1742cQ1R2.png,107.0,100,Test
am40_2p5_1742cQ1R3.png,107.0,88,Test
am40_2p5_1742cQ1R4.png,107.0,105,Test
am40_2p5_1742cQ2R1.png,107.0,117,Test
am40_2p5_1742cQ2R2.png,107.0,115,Test
am40_2p5_1742cQ2R3.png,107.0,123,Test
am40_2p5_1742cQ2R4.png,107.0,117,Test
am40_2p5_1764cQ1R1.png,107.0,116,Test
am40_2p5_1764cQ1R2.png,107.0,103,Test
am40_2p5_1764cQ1R3.png,107.0,107,Test
am40_2p5_1764cQ1R4.png,107.0,99,Test
am40_2p5_1764cQ4R1.png,107.0,114,Test
am40_2p5_1764cQ4R2.png,107.0,118,Test
am40_2p5_1764cQ4R3.png,107.0,120,Test
am40_2p5_1764cQ4R4.png,107.0,121,Test
am40_2p5_1733cQ1R1.png,107.0,107,Test
am40_2p5_1733cQ1R2.png,107.0,110,Test
am40_2p5_1733cQ1R3.png,107.0,116,Test
am40_2p5_1733cQ1R4.png,107.0,113,Test
am40_2p5_1752cQ1R1.png,107.0,105,Test
am40_2p5_1752cQ1R2.png,107.0,107,Test
am40_2p5_1752cQ1R3.png,107.0,107,Test
am40_2p5_1752cQ1R4.png,107.0,111,Test
am40_2p5_1757cQ3R1.png,107.0,113,Test
am40_2p5_1757cQ3R2.png,107.0,103,Test
am40_2p5_1757cQ3R3.png,107.0,106,Test
am40_2p5_1757cQ3R4.png,107.0,105,Test
am40_2p5_1759cQ1R1.png,107.0,109,Test
am40_2p5_1759cQ1R2.png,107.0,101,Test
am40_2p5_1759cQ1R3.png,107.0,101,Test
am40_2p5_1759cQ1R4.png,107.0,99,Test
am40_2p5_1759cQ2R1.png,107.0,117,Test
am40_2p5_1759cQ2R2.png,107.0,112,Test
am40_2p5_1759cQ2R3.png,107.0,110,Test
am40_2p5_1759cQ2R4.png,107.0,118,Test
am40_2p5_1756cQ4R1.png,107.0,102,Test
am40_2p5_1756cQ4R2.png,107.0,107,Test
am40_2p5_1756cQ4R3.png,107.0,104,Test
am40_2p5_1756cQ4R4.png,107.0,107,Test
am40_2p5_1746cQ2R1.png,107.0,110,Test
am40_2p5_1746cQ2R2.png,107.0,104,Test
am40_2p5_1746cQ2R3.png,107.0,109,Test
am40_2p5_1746cQ2R4.png,107.0,117,Test
am40_2p5_1746cQ4R1.png,107.0,104,Test
am40_2p5_1746cQ4R2.png,107.0,111,Test
am40_2p5_1746cQ4R3.png,107.0,113,Test
am40_2p5_1746cQ4R4.png,107.0,100,Test
am40_2p5_1732cQ2R1.png,107.0,107,Test
am40_2p5_1732cQ2R2.png,107.0,105,Test
am40_2p5_1732cQ2R3.png,107.0,106,Test
am40_2p5_1732cQ2R4.png,107.0,107,Test
am40_2p5_1732cQ4R1.png,107.0,112,Test
am40_2p5_1732cQ4R2.png,107.0,107,Test
am40_2p5_1732cQ4R3.png,107.0,101,Test
am40_2p5_1732cQ4R4.png,107.0,102,Test
am40_2p5_1754cQ3R1.png,107.0,108,Test
am40_2p5_1754cQ3R2.png,107.0,112,Test
am40_2p5_1754cQ3R3.png,107.0,105,Test
am40_2p5_1754cQ3R4.png,107.0,124,Test
am40_5p0_1699cQ1R1.png,107.0,94,Test
am40_5p0_1699cQ1R2.png,107.0,100,Test
am40_5p0_1699cQ1R3.png,107.0,98,Test
am40_5p0_1699cQ1R4.png,107.0,102,Test
am40_5p0_1699cQ2R1.png,107.0,90,Test
am40_5p0_1699cQ2R2.png,107.0,87,Test
am40_5p0_1699cQ2R3.png,107.0,81,Test
am40_5p0_1699cQ2R4.png,107.0,76,Test
am40_5p0_1699cQ3R1.png,107.0,114,Test
am40_5p0_1699cQ3R2.png,107.0,124,Test
am40_5p0_1699cQ3R3.png,107.0,123,Test
am40_5p0_1699cQ3R4.png,107.0,108,Test
am40_5p0_1699cQ4R1.png,107.0,106,Test
am40_5p0_1699cQ4R2.png,107.0,106,Test
am40_5p0_1699cQ4R3.png,107.0,103,Test
am40_5p0_1699cQ4R4.png,107.0,99,Test
am40_2p5_1755cQ1R1.png,107.0,103,Test
am40_2p5_1755cQ1R2.png,107.0,102,Test
am40_2p5_1755cQ1R3.png,107.0,101,Test
am40_2p5_1755cQ1R4.png,107.0,96,Test
am40_5p0_1712cQ1R1.png,107.0,106,Test
am40_5p0_1712cQ1R2.png,107.0,100,Test
am40_5p0_1712cQ1R3.png,107.0,114,Test
am40_5p0_1712cQ1R4.png,107.0,107,Test
am40_5p0_1712cQ4R1.png,107.0,119,Test
am40_5p0_1712cQ4R2.png,107.0,123,Test
am40_5p0_1712cQ4R3.png,107.0,109,Test
am40_5p0_1712cQ4R4.png,107.0,108,Test
am40_5p0_1700cQ4R1.png,107.0,101,Test
am40_5p0_1700cQ4R2.png,107.0,89,Test
am40_5p0_1700cQ4R3.png,107.0,95,Test
am40_5p0_1700cQ4R4.png,107.0,90,Test
am40_5p0_1714cQ2R1.png,107.0,120,Test
am40_5p0_1714cQ2R2.png,107.0,118,Test
am40_5p0_1714cQ2R3.png,107.0,119,Test
am40_5p0_1714cQ2R4.png,107.0,128,Test
am40_5p0_1714cQ3R1.png,107.0,98,Test
am40_5p0_1714cQ3R2.png,107.0,103,Test
am40_5p0_1714cQ3R3.png,107.0,98,Test
am40_5p0_1714cQ3R4.png,107.0,104,Test
am40_2p5_1724cQ2R1.png,107.0,100,Test
am40_2p5_1724cQ2R2.png,107.0,103,Test
am40_2p5_1724cQ2R3.png,107.0,104,Test
am40_2p5_1724cQ2R4.png,107.0,98,Test
am40_5p0_1692cQ1R1.png,107.0,112,Test
am40_5p0_1692cQ1R2.png,107.0,113,Test
am40_5p0_1692cQ1R3.png,107.0,114,Test
am40_5p0_1692cQ1R4.png,107.0,97,Test
am40_5p0_1692cQ4R1.png,107.0,105,Test
am40_5p0_1692cQ4R2.png,107.0,109,Test
am40_5p0_1692cQ4R3.png,107.0,120,Test
am40_5p0_1692cQ4R4.png,107.0,114,Test
am40_2p5_1726cQ2R1.png,107.0,108,Test
am40_2p5_1726cQ2R2.png,107.0,113,Test
am40_2p5_1726cQ2R3.png,107.0,102,Test
am40_2p5_1726cQ2R4.png,107.0,108,Test
am40_2p5_1726cQ4R1.png,107.0,120,Test
am40_2p5_1726cQ4R2.png,107.0,114,Test
am40_2p5_1726cQ4R3.png,107.0,102,Test
am40_2p5_1726cQ4R4.png,107.0,101,Test
am40_2p5_1731cQ2R1.png,107.0,116,Test
am40_2p5_1731cQ2R2.png,107.0,112,Test
am40_2p5_1731cQ2R3.png,107.0,103,Test
am40_2p5_1731cQ2R4.png,107.0,115,Test
am40_2p5_1736cQ4R1.png,107.0,114,Test
am40_2p5_1736cQ4R2.png,107.0,119,Test
am40_2p5_1736cQ4R3.png,107.0,118,Test
am40_2p5_1736cQ4R4.png,107.0,122,Test
am40_2p5_1766cQ1R1.png,107.0,115,Test
am40_2p5_1766cQ1R2.png,107.0,115,Test
am40_2p5_1766cQ1R3.png,107.0,115,Test
am40_2p5_1766cQ1R4.png,107.0,110,Test
am40_2p5_1748cQ4R1.png,107.0,107,Test
am40_2p5_1748cQ4R2.png,107.0,107,Test
am40_2p5_1748cQ4R3.png,107.0,117,Test
am40_2p5_1748cQ4R4.png,107.0,115,Test
am40_5p0_1720cQ4R1.png,107.0,112,Test
am40_5p0_1720cQ4R2.png,107.0,123,Test
am40_5p0_1720cQ4R3.png,107.0,124,Test
am40_5p0_1720cQ4R4.png,107.0,127,Test
am40_2p5_1743cQ4R1.png,107.0,102,Test
am40_2p5_1743cQ4R2.png,107.0,91,Test
am40_2p5_1743cQ4R3.png,107.0,123,Test
am40_2p5_1743cQ4R4.png,107.0,110,Test
am40_2p5_1735cQ1R1.png,107.0,107,Test
am40_2p5_1735cQ1R2.png,107.0,91,Test
am40_2p5_1735cQ1R3.png,107.0,113,Test
am40_2p5_1735cQ1R4.png,107.0,113,Test
am40_2p5_1735cQ2R1.png,107.0,97,Test
am40_2p5_1735cQ2R2.png,107.0,104,Test
am40_2p5_1735cQ2R3.png,107.0,112,Test
am40_2p5_1735cQ2R4.png,107.0,99,Test
am40_2p5_1735cQ3R1.png,107.0,98,Test
am40_2p5_1735cQ3R2.png,107.0,108,Test
am40_2p5_1735cQ3R3.png,107.0,99,Test
am40_2p5_1735cQ3R4.png,107.0,90,Test
am40_2p5_1744cQ2R1.png,107.0,110,Test
am40_2p5_1744cQ2R2.png,107.0,109,Test
am40_2p5_1744cQ2R3.png,107.0,117,Test
am40_2p5_1744cQ2R4.png,107.0,110,Test
am40_2p5_1758cQ4R1.png,107.0,92,Test
am40_2p5_1758cQ4R2.png,107.0,97,Test
am40_2p5_1758cQ4R3.png,107.0,93,Test
am40_2p5_1758cQ4R4.png,107.0,92,Test
am70_2p5_f_1598cQ1R1.png,127.0,123,Test
am70_2p5_f_1598cQ1R2.png,127.0,138,Test
am70_2p5_f_1598cQ1R3.png,127.0,132,Test
am70_2p5_f_1598cQ1R4.png,127.0,149,Test
am70_2p5_f_1598cQ3R1.png,127.0,128,Test
am70_2p5_f_1598cQ3R2.png,127.0,134,Test
am70_2p5_f_1598cQ3R3.png,127.0,124,Test
am70_2p5_f_1598cQ3R4.png,127.0,130,Test
am70_2p5_f_1598cQ4R1.png,127.0,132,Test
am70_2p5_f_1598cQ4R2.png,127.0,134,Test
am70_2p5_f_1598cQ4R3.png,127.0,139,Test
am70_2p5_f_1598cQ4R4.png,127.0,131,Test
am70_2p5_f_1605cQ2R1.png,127.0,130,Test
am70_2p5_f_1605cQ2R2.png,127.0,132,Test
am70_2p5_f_1605cQ2R3.png,127.0,127,Test
am70_2p5_f_1605cQ2R4.png,127.0,119,Test
am70_2p5_f_1602cQ3R1.png,127.0,122,Test
am70_2p5_f_1602cQ3R2.png,127.0,134,Test
am70_2p5_f_1602cQ3R3.png,127.0,131,Test
am70_2p5_f_1602cQ3R4.png,127.0,137,Test
am70_2p5_f_1596cQ2R1.png,127.0,109,Test
am70_2p5_f_1596cQ2R2.png,127.0,127,Test
am70_2p5_f_1596cQ2R3.png,127.0,121,Test
am70_2p5_f_1596cQ2R4.png,127.0,119,Test
am70_5p0_f_e_1568cQ4R1.png,127.0,121,Test
am70_5p0_f_e_1568cQ4R2.png,127.0,105,Test
am70_5p0_f_e_1568cQ4R3.png,127.0,132,Test
am70_5p0_f_e_1568cQ4R4.png,127.0,128,Test
am70_2p5_f_1592cQ1R1.png,127.0,115,Test
am70_2p5_f_1592cQ1R2.png,127.0,117,Test
am70_2p5_f_1592cQ1R3.png,127.0,124,Test
am70_2p5_f_1592cQ1R4.png,127.0,109,Test
am70_2p5_f_1592cQ2R1.png,127.0,115,Test
am70_2p5_f_1592cQ2R2.png,127.0,117,Test
am70_2p5_f_1592cQ2R3.png,127.0,122,Test
am70_2p5_f_1592cQ2R4.png,127.0,129,Test
am70_2p5_f_1601cQ1R1.png,127.0,122,Test
am70_2p5_f_1601cQ1R2.png,127.0,123,Test
am70_2p5_f_1601cQ1R3.png,127.0,127,Test
am70_2p5_f_1601cQ1R4.png,127.0,124,Test
am70_2p5_f_1601cQ4R1.png,127.0,120,Test
am70_2p5_f_1601cQ4R2.png,127.0,132,Test
am70_2p5_f_1601cQ4R3.png,127.0,135,Test
am70_2p5_f_1601cQ4R4.png,127.0,130,Test
am70_2p5_f_1617cQ1R1.png,127.0,117,Test
am70_2p5_f_1617cQ1R2.png,127.0,115,Test
am70_2p5_f_1617cQ1R3.png,127.0,133,Test
am70_2p5_f_1617cQ1R4.png,127.0,118,Test
am70_2p5_f_1617cQ2R1.png,127.0,121,Test
am70_2p5_f_1617cQ2R2.png,127.0,127,Test
am70_2p5_f_1617cQ2R3.png,127.0,126,Test
am70_2p5_f_1617cQ2R4.png,127.0,129,Test
am70_5p0_f_e_1564cQ3R1.png,127.0,144,Test
am70_5p0_f_e_1564cQ3R2.png,127.0,121,Test
am70_5p0_f_e_1564cQ3R3.png,127.0,137,Test
am70_5p0_f_e_1564cQ3R4.png,127.0,143,Test
am70_5p0_f_e_1564cQ4R1.png,127.0,137,Test
am70_5p0_f_e_1564cQ4R2.png,127.0,127,Test
am70_5p0_f_e_1564cQ4R3.png,127.0,134,Test
am70_5p0_f_e_1564cQ4R4.png,127.0,137,Test
am70_5p0_f_1556cQ2R1.png,127.0,118,Test
am70_5p0_f_1556cQ2R2.png,127.0,127,Test
am70_5p0_f_1556cQ2R3.png,127.0,119,Test
am70_5p0_f_1556cQ2R4.png,127.0,131,Test
am70_2p5_f_1619cQ3R1.png,127.0,117,Test
am70_2p5_f_1619cQ3R2.png,127.0,125,Test
am70_2p5_f_1619cQ3R3.png,127.0,126,Test
