Image,Expected,Predicted,Subset
am50_5p0_1773cQ4R2.png,109.0,123,Test
am50_5p0_1773cQ4R3.png,109.0,136,Test
am50_5p0_1773cQ4R4.png,109.0,125,Test
am50_2p5_1803cQ3R1.png,109.0,100,Test
am50_2p5_1803cQ3R2.png,109.0,105,Test
am50_2p5_1803cQ3R3.png,109.0,107,Test
am50_2p5_1803cQ3R4.png,109.0,113,Test
am50_2p5_1829cQ1R1.png,109.0,144,Test
am50_2p5_1829cQ1R2.png,109.0,124,Test
am50_2p5_1829cQ1R3.png,109.0,108,Test
am50_2p5_1829cQ1R4.png,109.0,135,Test
am50_2p5_1829cQ3R1.png,109.0,119,Test
am50_2p5_1829cQ3R2.png,109.0,115,Test
am50_2p5_1829cQ3R3.png,109.0,117,Test
am50_2p5_1829cQ3R4.png,109.0,101,Test
am50_2p5_1823cQ3R1.png,109.0,107,Test
am50_2p5_1823cQ3R2.png,109.0,123,Test
am50_2p5_1823cQ3R3.png,109.0,121,Test
am50_2p5_1823cQ3R4.png,109.0,128,Test
am50_2p5_1809cQ2R1.png,109.0,133,Test
am50_2p5_1809cQ2R2.png,109.0,120,Test
am50_2p5_1809cQ2R3.png,109.0,126,Test
am50_2p5_1809cQ2R4.png,109.0,122,Test
am50_2p5_1805cQ2R1.png,109.0,126,Test
am50_2p5_1805cQ2R2.png,109.0,141,Test
am50_2p5_1805cQ2R3.png,109.0,131,Test
am50_2p5_1805cQ2R4.png,109.0,135,Test
am50_2p5_1805cQ4R1.png,109.0,119,Test
am50_2p5_1805cQ4R2.png,109.0,133,Test
am50_2p5_1805cQ4R3.png,109.0,137,Test
am50_2p5_1805cQ4R4.png,109.0,129,Test
am50_5p0_1779cQ2R1.png,109.0,105,Test
am50_5p0_1779cQ2R2.png,109.0,125,Test
am50_5p0_1779cQ2R3.png,109.0,124,Test
am50_5p0_1779cQ2R4.png,109.0,121,Test
am50_2p5_1811cQ1R1.png,109.0,141,Test
am50_2p5_1811cQ1R2.png,109.0,130,Test
am50_2p5_1811cQ1R3.png,109.0,120,Test
am50_2p5_1811cQ1R4.png,109.0,120,Test
am50_2p5_1811cQ4R1.png,109.0,120,Test
am50_2p5_1811cQ4R2.png,109.0,122,Test
am50_2p5_1811cQ4R3.png,109.0,111,Test
am50_2p5_1811cQ4R4.png,109.0,126,Test
am50_5p0_1795cQ4R1.png,109.0,127,Test
am50_5p0_1795cQ4R2.png,109.0,115,Test
am50_5p0_1795cQ4R3.png,109.0,116,Test
am50_5p0_1795cQ4R4.png,109.0,119,Test
am50_5p0_1798cQ4R1.png,109.0,126,Test
am50_5p0_1798cQ4R2.png,109.0,125,Test
am50_5p0_1798cQ4R3.png,109.0,132,Test
am50_5p0_1798cQ4R4.png,109.0,120,Test
am50_2p5_1812cQ1R1.png,109.0,130,Test
am50_2p5_1812cQ1R2.png,109.0,126,Test
am50_2p5_1812cQ1R3.png,109.0,120,Test
am50_2p5_1812cQ1R4.png,109.0,141,Test
am50_5p0_1784cQ1R1.png,109.0,117,Test
am50_5p0_1784cQ1R2.png,109.0,117,Test
am50_5p0_1784cQ1R3.png,109.0,127,Test
am50_5p0_1784cQ1R4.png,109.0,110,Test
am50_5p0_1790cQ2R1.png,109.0,119,Test
am50_5p0_1790cQ2R2.png,109.0,112,Test
am50_5p0_1790cQ2R3.png,109.0,123,Test
am50_5p0_1790cQ2R4.png,109.0,108,Test
am50_2p5_1819cQ3R1.png,109.0,126,Test
am50_2p5_1819cQ3R2.png,109.0,125,Test
am50_2p5_1819cQ3R3.png,109.0,120,Test
am50_2p5_1819cQ3R4.png,109.0,126,Test
am50_2p5_1815cQ2R1.png,109.0,133,Test
am50_2p5_1815cQ2R2.png,109.0,135,Test
am50_2p5_1815cQ2R3.png,109.0,138,Test
am50_2p5_1815cQ2R4.png,109.0,125,Test
am50_2p5_1808cQ1R1.png,109.0,115,Test
am50_2p5_1808cQ1R2.png,109.0,108,Test
am50_2p5_1808cQ1R3.png,109.0,117,Test
am50_2p5_1808cQ1R4.png,109.0,119,Test
am50_2p5_1808cQ2R1.png,109.0,112,Test
am50_2p5_1808cQ2R2.png,109.0,112,Test
am50_2p5_1808cQ2R3.png,109.0,113,Test
am50_2p5_1808cQ2R4.png,109.0,118,Test
am50_5p0_1797cQ3R1.png,109.0,120,Test
am50_5p0_1797cQ3R2.png,109.0,131,Test
am50_5p0_1797cQ3R3.png,109.0,126,Test
am50_5p0_1797cQ3R4.png,109.0,121,Test
am50_5p0_1785cQ4R1.png,109.0,117,Test
am50_5p0_1785cQ4R2.png,109.0,148,Test
am50_5p0_1785cQ4R3.png,109.0,122,Test
am50_5p0_1785cQ4R4.png,109.0,130,Test
am50_2p5_1814cQ3R1.png,109.0,131,Test
am50_2p5_1814cQ3R2.png,109.0,129,Test
am50_2p5_1814cQ3R3.png,109.0,144,Test
am50_2p5_1814cQ3R4.png,109.0,123,Test
am50_2p5_1807cQ1R1.png,109.0,115,Test
am50_2p5_1807cQ1R2.png,109.0,113,Test
am50_2p5_1807cQ1R3.png,109.0,115,Test
am50_2p5_1807cQ1R4.png,109.0,117,Test
am50_2p5_1807cQ2R1.png,109.0,124,Test
am50_2p5_1807cQ2R2.png,109.0,128,Test
am50_2p5_1807cQ2R3.png,109.0,123,Test
am50_2p5_1807cQ2R4.png,109.0,144,Test
am50_2p5_1807cQ4R1.png,109.0,122,Test
am50_2p5_1807cQ4R2.png,109.0,136,Test
am50_2p5_1807cQ4R3.png,109.0,120,Test
am50_2p5_1807cQ4R4.png,109.0,133,Test
am50_5p0_1794cQ2R1.png,109.0,141,Test
am50_5p0_1794cQ2R2.png,109.0,125,Test
am50_5p0_1794cQ2R3.png,109.0,136,Test
am50_5p0_1794cQ2R4.png,109.0,125,Test
am50_5p0_1781cQ2R1.png,109.0,119,Test
am50_5p0_1781cQ2R2.png,109.0,125,Test
am50_5p0_1781cQ2R3.png,109.0,131,Test
am50_5p0_1781cQ2R4.png,109.0,115,Test
am50_2p5_1813cQ2R1.png,109.0,124,Test
am50_2p5_1813cQ2R2.png,109.0,139,Test
am50_2p5_1813cQ2R3.png,109.0,120,Test
am50_2p5_1813cQ2R4.png,109.0,127,Test
am50_5p0_1783cQ1R1.png,109.0,132,Test
am50_5p0_1783cQ1R2.png,109.0,128,Test
am50_5p0_1783cQ1R3.png,109.0,116,Test
am50_5p0_1783cQ1R4.png,109.0,111,Test
am50_5p0_1776cQ4R1.png,109.0,104,Test
am50_5p0_1776cQ4R2.png,109.0,113,Test
am50_5p0_1776cQ4R3.png,109.0,105,Test
am50_5p0_1776cQ4R4.png,109.0,124,Test
am50_5p0_1778cQ2R1.png,109.0,101,Test
am50_5p0_1778cQ2R2.png,109.0,96,Test
am50_5p0_1778cQ2R3.png,109.0,114,Test
am50_5p0_1778cQ2R4.png,109.0,99,Test
am40_2p5_1763cQ1R1.png,107.0,108,Test
am40_2p5_1763cQ1R2.png,107.0,124,Test
am40_2p5_1763cQ1R3.png,107.0,126,Test
am40_2p5_1763cQ1R4.png,107.0,123,Test
am40_2p5_1750cQ4R1.png,107.0,115,Test
am40_2p5_1750cQ4R2.png,107.0,131,Test
am40_2p5_1750cQ4R3.png,107.0,120,Test
am40_2p5_1750cQ4R4.png,107.0,113,Test
am40_2p5_1728cQ1R1.png,107.0,120,Test
am40_2p5_1728cQ1R2.png,107.0,131,Test
am40_2p5_1728cQ1R3.png,107.0,138,Test
am40_2p5_1728cQ1R4.png,107.0,140,Test
am40_2p5_1728cQ2R1.png,107.0,152,Test
am40_2p5_1728cQ2R2.png,107.0,139,Test
am40_2p5_1728cQ2R3.png,107.0,151,Test
am40_2p5_1728cQ2R4.png,107.0,144,Test
am40_2p5_1728cQ4R1.png,107.0,104,Test
am40_2p5_1728cQ4R2.png,107.0,112,Test
am40_2p5_1728cQ4R3.png,107.0,120,Test
am40_2p5_1728cQ4R4.png,107.0,127,Test
am40_5p0_1716cQ2R1.png,107.0,119,Test
am40_5p0_1716cQ2R2.png,107.0,118,Test
am40_5p0_1716cQ2R3.png,107.0,115,Test
am40_5p0_1716cQ2R4.png,107.0,127,Test
am40_2p5_1738cQ1R1.png,107.0,117,Test
am40_2p5_1738cQ1R2.png,107.0,136,Test
am40_2p5_1738cQ1R3.png,107.0,115,Test
am40_2p5_1738cQ1R4.png,107.0,133,Test
am40_2p5_1738cQ2R1.png,107.0,130,Test
am40_2p5_1738cQ2R2.png,107.0,133,Test
am40_2p5_1738cQ2R3.png,107.0,129,Test
am40_2p5_1738cQ2R4.png,107.0,135,Test
am40_2p5_1738cQ3R1.png,107.0,141,Test
am40_2p5_1738cQ3R2.png,107.0,132,Test
am40_2p5_1738cQ3R3.png,107.0,131,Test
am40_2p5_1738cQ3R4.png,107.0,137,Test
am40_2p5_1737cQ4R1.png,107.0,120,Test
am40_2p5_1737cQ4R2.png,107.0,118,Test
am40_2p5_1737cQ4R3.png,107.0,134,Test
am40_2p5_1737cQ4R4.png,107.0,108,Test
am40_2p5_1727cQ1R1.png,107.0,135,Test
am40_2p5_1727cQ1R2.png,107.0,128,Test
am40_2p5_1727cQ1R3.png,107.0,143,Test
am40_2p5_1727cQ1R4.png,107.0,153,Test
am40_5p0_1696cQ2R1.png,107.0,104,Test
am40_5p0_1696cQ2R2.png,107.0,108,Test
am40_5p0_1696cQ2R3.png,107.0,110,Test
am40_5p0_1696cQ2R4.png,107.0,110,Test
am40_5p0_1694cQ2R1.png,107.0,109,Test
am40_5p0_1694cQ2R2.png,107.0,120,Test
am40_5p0_1694cQ2R3.png,107.0,129,Test
am40_5p0_1694cQ2R4.png,107.0,114,Test
am40_5p0_1693cQ1R1.png,107.0,97,Test
am40_5p0_1693cQ1R2.png,107.0,116,Test
am40_5p0_1693cQ1R3.png,107.0,124,Test
am40_5p0_1693cQ1R4.png,107.0,116,Test
am40_2p5_1760cQ3R1.png,107.0,127,Test
am40_2p5_1760cQ3R2.png,107.0,116,Test
am40_2p5_1760cQ3R3.png,107.0,132,Test
am40_2p5_1760cQ3R4.png,107.0,134,Test
am40_2p5_1742cQ2R1.png,107.0,136,Test
am40_2p5_1742cQ2R2.png,107.0,129,Test
am40_2p5_1742cQ2R3.png,107.0,133,Test
am40_2p5_1742cQ2R4.png,107.0,128,Test
am40_2p5_1764cQ2R1.png,107.0,108,Test
am40_2p5_1764cQ2R2.png,107.0,118,Test
am40_2p5_1764cQ2R3.png,107.0,126,Test
am40_2p5_1764cQ2R4.png,107.0,112,Test
am40_2p5_1764cQ4R1.png,107.0,136,Test
am40_2p5_1764cQ4R2.png,107.0,140,Test
am40_2p5_1764cQ4R3.png,107.0,142,Test
am40_2p5_1764cQ4R4.png,107.0,142,Test
am40_2p5_1740cQ1R1.png,107.0,136,Test
am40_2p5_1740cQ1R2.png,107.0,121,Test
am40_2p5_1740cQ1R3.png,107.0,130,Test
am40_2p5_1740cQ1R4.png,107.0,136,Test
am40_2p5_1740cQ2R1.png,107.0,144,Test
am40_2p5_1740cQ2R2.png,107.0,139,Test
am40_2p5_1740cQ2R3.png,107.0,138,Test
am40_2p5_1740cQ2R4.png,107.0,134,Test
am40_5p0_1721cQ3R1.png,107.0,98,Test
am40_5p0_1721cQ3R2.png,107.0,115,Test
am40_5p0_1721cQ3R3.png,107.0,114,Test
am40_5p0_1721cQ3R4.png,107.0,101,Test
am40_5p0_1721cQ4R1.png,107.0,103,Test
am40_5p0_1721cQ4R2.png,107.0,101,Test
am40_5p0_1721cQ4R3.png,107.0,93,Test
am40_5p0_1721cQ4R4.png,107.0,117,Test
am40_2p5_1733cQ2R1.png,107.0,118,Test
am40_2p5_1733cQ2R2.png,107.0,129,Test
am40_2p5_1733cQ2R3.png,107.0,129,Test
am40_2p5_1733cQ2R4.png,107.0,119,Test
am40_2p5_1752cQ3R1.png,107.0,124,Test
am40_2p5_1752cQ3R2.png,107.0,124,Test
am40_2p5_1752cQ3R3.png,107.0,124,Test
am40_2p5_1752cQ3R4.png,107.0,115,Test
am40_2p5_1752cQ4R1.png,107.0,134,Test
am40_2p5_1752cQ4R2.png,107.0,118,Test
am40_2p5_1752cQ4R3.png,107.0,123,Test
am40_2p5_1752cQ4R4.png,107.0,123,Test
am40_2p5_1759cQ3R1.png,107.0,127,Test
am40_2p5_1759cQ3R2.png,107.0,128,Test
am40_2p5_1759cQ3R3.png,107.0,130,Test
am40_2p5_1759cQ3R4.png,107.0,134,Test
am40_2p5_1756cQ3R1.png,107.0,122,Test
am40_2p5_1756cQ3R2.png,107.0,101,Test
am40_2p5_1756cQ3R3.png,107.0,107,Test
am40_2p5_1756cQ3R4.png,107.0,105,Test
am40_5p0_1697cQ3R1.png,107.0,160,Test
am40_5p0_1697cQ3R2.png,107.0,156,Test
am40_5p0_1697cQ3R3.png,107.0,153,Test
am40_5p0_1697cQ3R4.png,107.0,148,Test
am40_2p5_1732cQ2R1.png,107.0,133,Test
am40_2p5_1732cQ2R2.png,107.0,125,Test
am40_2p5_1732cQ2R3.png,107.0,132,Test
am40_2p5_1732cQ2R4.png,107.0,114,Test
am40_2p5_1754cQ3R1.png,107.0,126,Test
am40_2p5_1754cQ3R2.png,107.0,138,Test
am40_2p5_1754cQ3R3.png,107.0,122,Test
am40_2p5_1754cQ3R4.png,107.0,138,Test
am40_5p0_1712cQ2R1.png,107.0,125,Test
am40_5p0_1712cQ2R2.png,107.0,134,Test
am40_5p0_1712cQ2R3.png,107.0,131,Test
am40_5p0_1712cQ2R4.png,107.0,118,Test
am40_5p0_1700cQ1R1.png,107.0,90,Test
am40_5p0_1700cQ1R2.png,107.0,82,Test
am40_5p0_1700cQ1R3.png,107.0,97,Test
am40_5p0_1700cQ1R4.png,107.0,107,Test
am40_5p0_1700cQ2R1.png,107.0,113,Test
am40_5p0_1700cQ2R2.png,107.0,92,Test
am40_5p0_1700cQ2R3.png,107.0,114,Test
am40_5p0_1700cQ2R4.png,107.0,113,Test
am40_5p0_1714cQ2R1.png,107.0,137,Test
am40_5p0_1714cQ2R2.png,107.0,140,Test
am40_5p0_1714cQ2R3.png,107.0,153,Test
am40_5p0_1714cQ2R4.png,107.0,145,Test
am40_5p0_1692cQ3R1.png,107.0,129,Test
am40_5p0_1692cQ3R2.png,107.0,103,Test
am40_5p0_1692cQ3R3.png,107.0,146,Test
am40_5p0_1692cQ3R4.png,107.0,109,Test
am40_2p5_1734cQ3R1.png,107.0,118,Test
am40_2p5_1734cQ3R2.png,107.0,107,Test
am40_2p5_1734cQ3R3.png,107.0,117,Test
am40_2p5_1734cQ3R4.png,107.0,110,Test
am40_2p5_1726cQ2R1.png,107.0,117,Test
am40_2p5_1726cQ2R2.png,107.0,131,Test
am40_2p5_1726cQ2R3.png,107.0,119,Test
am40_2p5_1726cQ2R4.png,107.0,128,Test
am40_2p5_1736cQ1R1.png,107.0,128,Test
am40_2p5_1736cQ1R2.png,107.0,133,Test
am40_2p5_1736cQ1R3.png,107.0,137,Test
am40_2p5_1736cQ1R4.png,107.0,139,Test
am40_2p5_1762cQ1R1.png,107.0,118,Test
am40_2p5_1762cQ1R2.png,107.0,129,Test
am40_2p5_1762cQ1R3.png,107.0,123,Test
am40_2p5_1762cQ1R4.png,107.0,126,Test
am40_2p5_1762cQ3R1.png,107.0,122,Test
am40_2p5_1762cQ3R2.png,107.0,115,Test
am40_2p5_1762cQ3R3.png,107.0,109,Test
am40_2p5_1762cQ3R4.png,107.0,135,Test
am40_5p0_1695cQ4R1.png,107.0,116,Test
am40_5p0_1695cQ4R2.png,107.0,116,Test
am40_5p0_1695cQ4R3.png,107.0,94,Test
am40_5p0_1695cQ4R4.png,107.0,111,Test
am40_5p0_1720cQ2R1.png,107.0,99,Test
am40_5p0_1720cQ2R2.png,107.0,97,Test
am40_5p0_1720cQ2R3.png,107.0,98,Test
am40_5p0_1720cQ2R4.png,107.0,96,Test
am40_2p5_1735cQ2R1.png,107.0,124,Test
am40_2p5_1735cQ2R2.png,107.0,129,Test
am40_2p5_1735cQ2R3.png,107.0,128,Test
am40_2p5_1735cQ2R4.png,107.0,124,Test
am40_2p5_1744cQ3R1.png,107.0,126,Test
am40_2p5_1744cQ3R2.png,107.0,124,Test
am40_2p5_1744cQ3R3.png,107.0,145,Test
am40_2p5_1744cQ3R4.png,107.0,125,Test
am40_2p5_1758cQ2R1.png,107.0,109,Test
am40_2p5_1758cQ2R2.png,107.0,108,Test
am40_2p5_1758cQ2R3.png,107.0,130,Test
am40_2p5_1758cQ2R4.png,107.0,110,Test
am40_2p5_1758cQ3R1.png,107.0,119,Test
am40_2p5_1758cQ3R2.png,107.0,122,Test
am40_2p5_1758cQ3R3.png,107.0,123,Test
am40_2p5_1758cQ3R4.png,107.0,139,Test
am70_5p0_f_e_1577cQ3R1.png,127.0,145,Test
am70_5p0_f_e_1577cQ3R2.png,127.0,148,Test
am70_5p0_f_e_1577cQ3R3.png,127.0,128,Test
am70_5p0_f_e_1577cQ3R4.png,127.0,152,Test
am70_5p0_f_e_1572cQ1R1.png,127.0,129,Test
am70_5p0_f_e_1572cQ1R2.png,127.0,139,Test
am70_5p0_f_e_1572cQ1R3.png,127.0,143,Test
am70_5p0_f_e_1572cQ1R4.png,127.0,128,Test
am70_5p0_f_e_1572cQ4R1.png,127.0,169,Test
am70_5p0_f_e_1572cQ4R2.png,127.0,142,Test
am70_5p0_f_e_1572cQ4R3.png,127.0,544,Test
am70_5p0_f_e_1572cQ4R4.png,127.0,233,Test
am70_2p5_f_1602cQ3R1.png,127.0,248,Test
am70_2p5_f_1602cQ3R2.png,127.0,183,Test
am70_2p5_f_1602cQ3R3.png,127.0,157,Test
am70_2p5_f_1602cQ3R4.png,127.0,144,Test
am70_2p5_f_1596cQ2R1.png,127.0,135,Test
am70_2p5_f_1596cQ2R2.png,127.0,141,Test
am70_2p5_f_1596cQ2R3.png,127.0,126,Test
am70_2p5_f_1596cQ2R4.png,127.0,130,Test
am70_2p5_f_1592cQ1R1.png,127.0,135,Test
am70_2p5_f_1592cQ1R2.png,127.0,150,Test
am70_2p5_f_1592cQ1R3.png,127.0,147,Test
am70_2p5_f_1592cQ1R4.png,127.0,122,Test
am70_2p5_f_1592cQ4R1.png,127.0,140,Test
am70_2p5_f_1592cQ4R2.png,127.0,155,Test
am70_2p5_f_1592cQ4R3.png,127.0,119,Test
am70_2p5_f_1592cQ4R4.png,127.0,126,Test
am70_2p5_f_1617cQ2R1.png,127.0,136,Test
am70_2p5_f_1617cQ2R2.png,127.0,137,Test
am70_2p5_f_1617cQ2R3.png,127.0,140,Test
am70_2p5_f_1617cQ2R4.png,127.0,135,Test
am70_5p0_f_e_1564cQ1R1.png,127.0,135,Test
am70_5p0_f_e_1564cQ1R2.png,127.0,137,Test
am70_5p0_f_e_1564cQ1R3.png,127.0,133,Test
am70_5p0_f_e_1564cQ1R4.png,127.0,156,Test
am70_5p0_f_e_1571cQ2R1.png,127.0,132,Test
am70_5p0_f_e_1571cQ2R2.png,127.0,132,Test
am70_5p0_f_e_1571cQ2R3.png,127.0,153,Test
am70_5p0_f_e_1571cQ2R4.png,127.0,133,Test
am70_5p0_f_e_1561cQ1R1.png,127.0,148,Test
am70_5p0_f_e_1561cQ1R2.png,127.0,138,Test
am70_5p0_f_e_1561cQ1R3.png,127.0,139,Test
am70_5p0_f_e_1561cQ1R4.png,127.0,155,Test
am70_2p5_f_1616cQ3R1.png,127.0,117,Test
am70_2p5_f_1616cQ3R2.png,127.0,124,Test
am70_2p5_f_1616cQ3R3.png,127.0,108,Test
am70_2p5_f_1616cQ3R4.png,127.0,115,Test
am70_2p5_f_1616cQ4R1.png,127.0,128,Test
am70_2p5_f_1616cQ4R2.png,127.0,132,Test
am70_2p5_f_1616cQ4R3.png,127.0,122,Test
am70_2p5_f_1616cQ4R4.png,127.0,123,Test
am70_5p0_f_e_1573cQ1R1.png,127.0,129,Test
am70_5p0_f_e_1573cQ1R2.png,127.0,145,Test
am70_5p0_f_e_1573cQ1R3.png,127.0,145,Test
am70_5p0_f_e_1573cQ1R4.png,127.0,137,Test
am70_5p0_f_1556cQ3R1.png,127.0,155,Test
am70_5p0_f_1556cQ3R2.png,127.0,216,Test
am70_5p0_f_1556cQ3R3.png,127.0,137,Test
am70_5p0_f_1556cQ3R4.png,127.0,158,Test
am70_2p5_f_1619cQ3R1.png,127.0,139,Test
am70_2p5_f_1619cQ3R2.png,127.0,150,Test
am70_2p5_f_1619cQ3R3.png,127.0,148,Test
am70_2p5_f_1619cQ3R4.png,127.0,137,Test
am70_2p5_f_1619cQ4R1.png,127.0,135,Test
am70_2p5_f_1619cQ4R2.png,127.0,155,Test
am70_2p5_f_1619cQ4R3.png,127.0,146,Test
am70_2p5_f_1619cQ4R4.png,127.0,143,Test
am70_5p0_f_e_1563cQ2R1.png,127.0,161,Test
am70_5p0_f_e_1563cQ2R2.png,127.0,142,Test
am70_5p0_f_e_1563cQ2R3.png,127.0,138,Test
am70_5p0_f_e_1563cQ2R4.png,127.0,143,Test
am70_5p0_f_1557cQ2R1.png,127.0,126,Test
am70_5p0_f_1557cQ2R2.png,127.0,134,Test
am70_5p0_f_1557cQ2R3.png,127.0,126,Test
am70_5p0_f_1557cQ2R4.png,127.0,171,Test
am70_5p0_f_1557cQ4R1.png,127.0,144,Test
am70_5p0_f_1557cQ4R2.png,127.0,132,Test
am70_5p0_f_1557cQ4R3.png,127.0,142,Test
am70_5p0_f_1557cQ4R4.png,127.0,151,Test
am70_2p5_f_1614cQ1R1.png,127.0,128,Test
am70_2p5_f_1614cQ1R2.png,127.0,130,Test
am70_2p5_f_1614cQ1R3.png,127.0,137,Test
am70_2p5_f_1614cQ1R4.png,127.0,125,Test
am70_2p5_f_1614cQ3R1.png,127.0,130,Test
am70_2p5_f_1614cQ3R2.png,127.0,130,Test
am70_2p5_f_1614cQ3R3.png,127.0,124,Test
am70_2p5_f_1614cQ3R4.png,127.0,128,Test
am70_2p5_f_1614cQ4R1.png,127.0,135,Test
am70_2p5_f_1614cQ4R2.png,127.0,136,Test
am70_2p5_f_1614cQ4R3.png,127.0,131,Test
am70_2p5_f_1614cQ4R4.png,127.0,128,Test
am70_5p0_f_e_1567cQ4R1.png,127.0,131,Test
am70_5p0_f_e_1567cQ4R2.png,127.0,137,Test
am70_5p0_f_e_1567cQ4R3.png,127.0,135,Test
am70_5p0_f_e_1567cQ4R4.png,127.0,157,Test
am70_2p5_f_1603cQ1R1.png,127.0,149,Test
am70_2p5_f_1603cQ1R2.png,127.0,137,Test
am70_2p5_f_1603cQ1R3.png,127.0,146,Test
