Image,Expected,Predicted,Run No.,Source
am50_2p5_1824cQ4R2.png,109.0,102.0,0.0,Magnesium Dataset
am50_2p5_1824cQ4R3.png,109.0,137.0,0.0,Magnesium Dataset
am50_2p5_1824cQ4R4.png,109.0,103.0,0.0,Magnesium Dataset
am50_5p0_1775cQ3R1.png,109.0,120.0,0.0,Magnesium Dataset
am50_5p0_1775cQ3R2.png,109.0,138.0,0.0,Magnesium Dataset
am50_5p0_1775cQ3R3.png,109.0,131.0,0.0,Magnesium Dataset
am50_5p0_1775cQ3R4.png,109.0,129.0,0.0,Magnesium Dataset
am50_2p5_1817cQ2R1.png,109.0,117.0,0.0,Magnesium Dataset
am50_2p5_1817cQ2R2.png,109.0,118.0,0.0,Magnesium Dataset
am50_2p5_1817cQ2R3.png,109.0,93.0,0.0,Magnesium Dataset
am50_2p5_1817cQ2R4.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1799cQ3R1.png,109.0,98.0,0.0,Magnesium Dataset
am50_5p0_1799cQ3R2.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1799cQ3R3.png,109.0,115.0,0.0,Magnesium Dataset
am50_5p0_1799cQ3R4.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1799cQ4R1.png,109.0,98.0,0.0,Magnesium Dataset
am50_5p0_1799cQ4R2.png,109.0,99.0,0.0,Magnesium Dataset
am50_5p0_1799cQ4R3.png,109.0,110.0,0.0,Magnesium Dataset
am50_5p0_1799cQ4R4.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1800cQ3R1.png,109.0,120.0,0.0,Magnesium Dataset
am50_5p0_1800cQ3R2.png,109.0,97.0,0.0,Magnesium Dataset
am50_5p0_1800cQ3R3.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1800cQ3R4.png,109.0,105.0,0.0,Magnesium Dataset
am50_2p5_1821cQ3R1.png,109.0,133.0,0.0,Magnesium Dataset
am50_2p5_1821cQ3R2.png,109.0,127.0,0.0,Magnesium Dataset
am50_2p5_1821cQ3R3.png,109.0,130.0,0.0,Magnesium Dataset
am50_2p5_1821cQ3R4.png,109.0,125.0,0.0,Magnesium Dataset
am50_2p5_1818cQ4R1.png,109.0,107.0,0.0,Magnesium Dataset
am50_2p5_1818cQ4R2.png,109.0,124.0,0.0,Magnesium Dataset
am50_2p5_1818cQ4R3.png,109.0,112.0,0.0,Magnesium Dataset
am50_2p5_1818cQ4R4.png,109.0,101.0,0.0,Magnesium Dataset
am50_2p5_1810cQ3R1.png,109.0,102.0,0.0,Magnesium Dataset
am50_2p5_1810cQ3R2.png,109.0,118.0,0.0,Magnesium Dataset
am50_2p5_1810cQ3R3.png,109.0,106.0,0.0,Magnesium Dataset
am50_2p5_1810cQ3R4.png,109.0,97.0,0.0,Magnesium Dataset
am50_2p5_1830cQ1R1.png,109.0,126.0,0.0,Magnesium Dataset
am50_2p5_1830cQ1R2.png,109.0,116.0,0.0,Magnesium Dataset
am50_2p5_1830cQ1R3.png,109.0,119.0,0.0,Magnesium Dataset
am50_2p5_1830cQ1R4.png,109.0,118.0,0.0,Magnesium Dataset
am50_5p0_1773cQ2R1.png,109.0,97.0,0.0,Magnesium Dataset
am50_5p0_1773cQ2R2.png,109.0,105.0,0.0,Magnesium Dataset
am50_5p0_1773cQ2R3.png,109.0,111.0,0.0,Magnesium Dataset
am50_5p0_1773cQ2R4.png,109.0,106.0,0.0,Magnesium Dataset
am50_2p5_1829cQ1R1.png,109.0,116.0,0.0,Magnesium Dataset
am50_2p5_1829cQ1R2.png,109.0,107.0,0.0,Magnesium Dataset
am50_2p5_1829cQ1R3.png,109.0,93.0,0.0,Magnesium Dataset
am50_2p5_1829cQ1R4.png,109.0,120.0,0.0,Magnesium Dataset
am50_2p5_1809cQ4R1.png,109.0,111.0,0.0,Magnesium Dataset
am50_2p5_1809cQ4R2.png,109.0,105.0,0.0,Magnesium Dataset
am50_2p5_1809cQ4R3.png,109.0,120.0,0.0,Magnesium Dataset
am50_2p5_1809cQ4R4.png,109.0,104.0,0.0,Magnesium Dataset
am50_5p0_1779cQ2R1.png,109.0,98.0,0.0,Magnesium Dataset
am50_5p0_1779cQ2R2.png,109.0,113.0,0.0,Magnesium Dataset
am50_5p0_1779cQ2R3.png,109.0,104.0,0.0,Magnesium Dataset
am50_5p0_1779cQ2R4.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1779cQ3R1.png,109.0,117.0,0.0,Magnesium Dataset
am50_5p0_1779cQ3R2.png,109.0,115.0,0.0,Magnesium Dataset
am50_5p0_1779cQ3R3.png,109.0,121.0,0.0,Magnesium Dataset
am50_5p0_1779cQ3R4.png,109.0,107.0,0.0,Magnesium Dataset
am50_5p0_1779cQ4R1.png,109.0,99.0,0.0,Magnesium Dataset
am50_5p0_1779cQ4R2.png,109.0,116.0,0.0,Magnesium Dataset
am50_5p0_1779cQ4R3.png,109.0,114.0,0.0,Magnesium Dataset
am50_5p0_1779cQ4R4.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1795cQ4R1.png,109.0,113.0,0.0,Magnesium Dataset
am50_5p0_1795cQ4R2.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1795cQ4R3.png,109.0,111.0,0.0,Magnesium Dataset
am50_5p0_1795cQ4R4.png,109.0,109.0,0.0,Magnesium Dataset
am50_5p0_1798cQ1R1.png,109.0,106.0,0.0,Magnesium Dataset
am50_5p0_1798cQ1R2.png,109.0,114.0,0.0,Magnesium Dataset
am50_5p0_1798cQ1R3.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1798cQ1R4.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1777cQ1R1.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1777cQ1R2.png,109.0,106.0,0.0,Magnesium Dataset
am50_5p0_1777cQ1R3.png,109.0,100.0,0.0,Magnesium Dataset
am50_5p0_1777cQ1R4.png,109.0,104.0,0.0,Magnesium Dataset
am50_5p0_1777cQ3R1.png,109.0,100.0,0.0,Magnesium Dataset
am50_5p0_1777cQ3R2.png,109.0,113.0,0.0,Magnesium Dataset
am50_5p0_1777cQ3R3.png,109.0,116.0,0.0,Magnesium Dataset
am50_5p0_1777cQ3R4.png,109.0,111.0,0.0,Magnesium Dataset
am50_5p0_1777cQ4R1.png,109.0,106.0,0.0,Magnesium Dataset
am50_5p0_1777cQ4R2.png,109.0,127.0,0.0,Magnesium Dataset
am50_5p0_1777cQ4R3.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1777cQ4R4.png,109.0,115.0,0.0,Magnesium Dataset
am50_5p0_1769cQ1R1.png,109.0,109.0,0.0,Magnesium Dataset
am50_5p0_1769cQ1R2.png,109.0,105.0,0.0,Magnesium Dataset
am50_5p0_1769cQ1R3.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1769cQ1R4.png,109.0,118.0,0.0,Magnesium Dataset
am50_5p0_1790cQ1R1.png,109.0,117.0,0.0,Magnesium Dataset
am50_5p0_1790cQ1R2.png,109.0,122.0,0.0,Magnesium Dataset
am50_5p0_1790cQ1R3.png,109.0,124.0,0.0,Magnesium Dataset
am50_5p0_1790cQ1R4.png,109.0,104.0,0.0,Magnesium Dataset
am50_5p0_1790cQ3R1.png,109.0,110.0,0.0,Magnesium Dataset
am50_5p0_1790cQ3R2.png,109.0,115.0,0.0,Magnesium Dataset
am50_5p0_1790cQ3R3.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1790cQ3R4.png,109.0,105.0,0.0,Magnesium Dataset
am50_5p0_1788cQ3R1.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1788cQ3R2.png,109.0,119.0,0.0,Magnesium Dataset
am50_5p0_1788cQ3R3.png,109.0,114.0,0.0,Magnesium Dataset
am50_5p0_1788cQ3R4.png,109.0,103.0,0.0,Magnesium Dataset
am50_2p5_1815cQ1R1.png,109.0,114.0,0.0,Magnesium Dataset
am50_2p5_1815cQ1R2.png,109.0,103.0,0.0,Magnesium Dataset
am50_2p5_1815cQ1R3.png,109.0,109.0,0.0,Magnesium Dataset
am50_2p5_1815cQ1R4.png,109.0,99.0,0.0,Magnesium Dataset
am50_2p5_1815cQ3R1.png,109.0,119.0,0.0,Magnesium Dataset
am50_2p5_1815cQ3R2.png,109.0,105.0,0.0,Magnesium Dataset
am50_2p5_1815cQ3R3.png,109.0,111.0,0.0,Magnesium Dataset
am50_2p5_1815cQ3R4.png,109.0,114.0,0.0,Magnesium Dataset
am50_2p5_1808cQ2R1.png,109.0,110.0,0.0,Magnesium Dataset
am50_2p5_1808cQ2R2.png,109.0,108.0,0.0,Magnesium Dataset
am50_2p5_1808cQ2R3.png,109.0,97.0,0.0,Magnesium Dataset
am50_2p5_1808cQ2R4.png,109.0,103.0,0.0,Magnesium Dataset
am50_2p5_1808cQ4R1.png,109.0,111.0,0.0,Magnesium Dataset
am50_2p5_1808cQ4R2.png,109.0,115.0,0.0,Magnesium Dataset
am50_2p5_1808cQ4R3.png,109.0,114.0,0.0,Magnesium Dataset
am50_2p5_1808cQ4R4.png,109.0,106.0,0.0,Magnesium Dataset
am50_5p0_1785cQ4R1.png,109.0,107.0,0.0,Magnesium Dataset
am50_5p0_1785cQ4R2.png,109.0,117.0,0.0,Magnesium Dataset
am50_5p0_1785cQ4R3.png,109.0,103.0,0.0,Magnesium Dataset
am50_5p0_1785cQ4R4.png,109.0,114.0,0.0,Magnesium Dataset
am50_2p5_1814cQ1R1.png,109.0,103.0,0.0,Magnesium Dataset
am50_2p5_1814cQ1R2.png,109.0,110.0,0.0,Magnesium Dataset
am50_2p5_1814cQ1R3.png,109.0,117.0,0.0,Magnesium Dataset
am50_2p5_1814cQ1R4.png,109.0,112.0,0.0,Magnesium Dataset
am50_2p5_1814cQ4R1.png,109.0,106.0,0.0,Magnesium Dataset
am50_2p5_1814cQ4R2.png,109.0,106.0,0.0,Magnesium Dataset
am50_2p5_1814cQ4R3.png,109.0,126.0,0.0,Magnesium Dataset
am50_2p5_1814cQ4R4.png,109.0,105.0,0.0,Magnesium Dataset
am50_2p5_1826cQ4R1.png,109.0,116.0,0.0,Magnesium Dataset
am50_2p5_1826cQ4R2.png,109.0,119.0,0.0,Magnesium Dataset
am50_2p5_1826cQ4R3.png,109.0,126.0,0.0,Magnesium Dataset
am50_2p5_1826cQ4R4.png,109.0,118.0,0.0,Magnesium Dataset
am50_2p5_1807cQ1R1.png,109.0,107.0,0.0,Magnesium Dataset
am50_2p5_1807cQ1R2.png,109.0,97.0,0.0,Magnesium Dataset
am50_2p5_1807cQ1R3.png,109.0,103.0,0.0,Magnesium Dataset
am50_2p5_1807cQ1R4.png,109.0,114.0,0.0,Magnesium Dataset
am50_5p0_1794cQ1R1.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1794cQ1R2.png,109.0,109.0,0.0,Magnesium Dataset
am50_5p0_1794cQ1R3.png,109.0,109.0,0.0,Magnesium Dataset
am50_5p0_1794cQ1R4.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1794cQ4R1.png,109.0,107.0,0.0,Magnesium Dataset
am50_5p0_1794cQ4R2.png,109.0,102.0,0.0,Magnesium Dataset
am50_5p0_1794cQ4R3.png,109.0,117.0,0.0,Magnesium Dataset
am50_5p0_1794cQ4R4.png,109.0,111.0,0.0,Magnesium Dataset
am50_5p0_1789cQ1R1.png,109.0,106.0,0.0,Magnesium Dataset
am50_5p0_1789cQ1R2.png,109.0,97.0,0.0,Magnesium Dataset
am50_5p0_1789cQ1R3.png,109.0,98.0,0.0,Magnesium Dataset
am50_5p0_1789cQ1R4.png,109.0,109.0,0.0,Magnesium Dataset
am50_2p5_1813cQ2R1.png,109.0,96.0,0.0,Magnesium Dataset
am50_2p5_1813cQ2R2.png,109.0,117.0,0.0,Magnesium Dataset
am50_2p5_1813cQ2R3.png,109.0,104.0,0.0,Magnesium Dataset
am50_2p5_1813cQ2R4.png,109.0,107.0,0.0,Magnesium Dataset
am50_5p0_1783cQ2R1.png,109.0,107.0,0.0,Magnesium Dataset
am50_5p0_1783cQ2R2.png,109.0,113.0,0.0,Magnesium Dataset
am50_5p0_1783cQ2R3.png,109.0,98.0,0.0,Magnesium Dataset
am50_5p0_1783cQ2R4.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1783cQ3R1.png,109.0,108.0,0.0,Magnesium Dataset
am50_5p0_1783cQ3R2.png,109.0,118.0,0.0,Magnesium Dataset
am50_5p0_1783cQ3R3.png,109.0,114.0,0.0,Magnesium Dataset
am50_5p0_1783cQ3R4.png,109.0,106.0,0.0,Magnesium Dataset
am50_2p5_1828cQ3R1.png,109.0,111.0,0.0,Magnesium Dataset
am50_2p5_1828cQ3R2.png,109.0,107.0,0.0,Magnesium Dataset
am50_2p5_1828cQ3R3.png,109.0,99.0,0.0,Magnesium Dataset
am50_2p5_1828cQ3R4.png,109.0,113.0,0.0,Magnesium Dataset
am50_2p5_1828cQ4R1.png,109.0,126.0,0.0,Magnesium Dataset
am50_2p5_1828cQ4R2.png,109.0,101.0,0.0,Magnesium Dataset
am50_2p5_1828cQ4R3.png,109.0,111.0,0.0,Magnesium Dataset
am50_2p5_1828cQ4R4.png,109.0,105.0,0.0,Magnesium Dataset
am50_5p0_1778cQ1R1.png,109.0,101.0,0.0,Magnesium Dataset
am50_5p0_1778cQ1R2.png,109.0,103.0,0.0,Magnesium Dataset
am50_5p0_1778cQ1R3.png,109.0,90.0,0.0,Magnesium Dataset
am50_5p0_1778cQ1R4.png,109.0,95.0,0.0,Magnesium Dataset
am40_2p5_1763cQ3R1.png,107.0,104.0,0.0,Magnesium Dataset
am40_2p5_1763cQ3R2.png,107.0,118.0,0.0,Magnesium Dataset
am40_2p5_1763cQ3R3.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1763cQ3R4.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1728cQ2R1.png,107.0,131.0,0.0,Magnesium Dataset
am40_2p5_1728cQ2R2.png,107.0,130.0,0.0,Magnesium Dataset
am40_2p5_1728cQ2R3.png,107.0,124.0,0.0,Magnesium Dataset
am40_2p5_1728cQ2R4.png,107.0,124.0,0.0,Magnesium Dataset
am40_5p0_1719cQ3R1.png,107.0,108.0,0.0,Magnesium Dataset
am40_5p0_1719cQ3R2.png,107.0,113.0,0.0,Magnesium Dataset
am40_5p0_1719cQ3R3.png,107.0,102.0,0.0,Magnesium Dataset
am40_5p0_1719cQ3R4.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1751cQ1R1.png,107.0,116.0,0.0,Magnesium Dataset
am40_2p5_1751cQ1R2.png,107.0,99.0,0.0,Magnesium Dataset
am40_2p5_1751cQ1R3.png,107.0,92.0,0.0,Magnesium Dataset
am40_2p5_1751cQ1R4.png,107.0,107.0,0.0,Magnesium Dataset
am40_5p0_1716cQ4R1.png,107.0,104.0,0.0,Magnesium Dataset
am40_5p0_1716cQ4R2.png,107.0,122.0,0.0,Magnesium Dataset
am40_5p0_1716cQ4R3.png,107.0,101.0,0.0,Magnesium Dataset
am40_5p0_1716cQ4R4.png,107.0,95.0,0.0,Magnesium Dataset
am40_5p0_1698cQ3R1.png,107.0,93.0,0.0,Magnesium Dataset
am40_5p0_1698cQ3R2.png,107.0,89.0,0.0,Magnesium Dataset
am40_5p0_1698cQ3R3.png,107.0,100.0,0.0,Magnesium Dataset
am40_5p0_1698cQ3R4.png,107.0,84.0,0.0,Magnesium Dataset
am40_5p0_1698cQ4R1.png,107.0,120.0,0.0,Magnesium Dataset
am40_5p0_1698cQ4R2.png,107.0,113.0,0.0,Magnesium Dataset
am40_5p0_1698cQ4R3.png,107.0,127.0,0.0,Magnesium Dataset
am40_5p0_1698cQ4R4.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1738cQ3R1.png,107.0,135.0,0.0,Magnesium Dataset
am40_2p5_1738cQ3R2.png,107.0,130.0,0.0,Magnesium Dataset
am40_2p5_1738cQ3R3.png,107.0,115.0,0.0,Magnesium Dataset
am40_2p5_1738cQ3R4.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1738cQ4R1.png,107.0,98.0,0.0,Magnesium Dataset
am40_2p5_1738cQ4R2.png,107.0,110.0,0.0,Magnesium Dataset
am40_2p5_1738cQ4R3.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1738cQ4R4.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1725cQ2R1.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1725cQ2R2.png,107.0,114.0,0.0,Magnesium Dataset
am40_2p5_1725cQ2R3.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1725cQ2R4.png,107.0,122.0,0.0,Magnesium Dataset
am40_2p5_1737cQ1R1.png,107.0,125.0,0.0,Magnesium Dataset
am40_2p5_1737cQ1R2.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1737cQ1R3.png,107.0,118.0,0.0,Magnesium Dataset
am40_2p5_1737cQ1R4.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1723cQ1R1.png,107.0,101.0,0.0,Magnesium Dataset
am40_2p5_1723cQ1R2.png,107.0,106.0,0.0,Magnesium Dataset
am40_2p5_1723cQ1R3.png,107.0,98.0,0.0,Magnesium Dataset
am40_2p5_1723cQ1R4.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1729cQ1R1.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1729cQ1R2.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1729cQ1R3.png,107.0,114.0,0.0,Magnesium Dataset
am40_2p5_1729cQ1R4.png,107.0,116.0,0.0,Magnesium Dataset
am40_2p5_1729cQ2R1.png,107.0,110.0,0.0,Magnesium Dataset
am40_2p5_1729cQ2R2.png,107.0,133.0,0.0,Magnesium Dataset
am40_2p5_1729cQ2R3.png,107.0,114.0,0.0,Magnesium Dataset
am40_2p5_1729cQ2R4.png,107.0,115.0,0.0,Magnesium Dataset
am40_2p5_1729cQ3R1.png,107.0,121.0,0.0,Magnesium Dataset
am40_2p5_1729cQ3R2.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1729cQ3R3.png,107.0,97.0,0.0,Magnesium Dataset
am40_2p5_1729cQ3R4.png,107.0,104.0,0.0,Magnesium Dataset
am40_5p0_1693cQ4R1.png,107.0,115.0,0.0,Magnesium Dataset
am40_5p0_1693cQ4R2.png,107.0,105.0,0.0,Magnesium Dataset
am40_5p0_1693cQ4R3.png,107.0,116.0,0.0,Magnesium Dataset
am40_5p0_1693cQ4R4.png,107.0,106.0,0.0,Magnesium Dataset
am40_2p5_1741cQ2R1.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1741cQ2R2.png,107.0,110.0,0.0,Magnesium Dataset
am40_2p5_1741cQ2R3.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1741cQ2R4.png,107.0,121.0,0.0,Magnesium Dataset
am40_2p5_1741cQ3R1.png,107.0,131.0,0.0,Magnesium Dataset
am40_2p5_1741cQ3R2.png,107.0,133.0,0.0,Magnesium Dataset
am40_2p5_1741cQ3R3.png,107.0,133.0,0.0,Magnesium Dataset
am40_2p5_1741cQ3R4.png,107.0,135.0,0.0,Magnesium Dataset
am40_2p5_1765cQ2R1.png,107.0,102.0,0.0,Magnesium Dataset
am40_2p5_1765cQ2R2.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1765cQ2R3.png,107.0,113.0,0.0,Magnesium Dataset
am40_2p5_1765cQ2R4.png,107.0,98.0,0.0,Magnesium Dataset
am40_2p5_1742cQ1R1.png,107.0,115.0,0.0,Magnesium Dataset
am40_2p5_1742cQ1R2.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1742cQ1R3.png,107.0,93.0,0.0,Magnesium Dataset
am40_2p5_1742cQ1R4.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1740cQ4R1.png,107.0,113.0,0.0,Magnesium Dataset
am40_2p5_1740cQ4R2.png,107.0,107.0,0.0,Magnesium Dataset
am40_2p5_1740cQ4R3.png,107.0,119.0,0.0,Magnesium Dataset
am40_2p5_1740cQ4R4.png,107.0,123.0,0.0,Magnesium Dataset
am40_2p5_1733cQ2R1.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1733cQ2R2.png,107.0,103.0,0.0,Magnesium Dataset
am40_2p5_1733cQ2R3.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1733cQ2R4.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1733cQ4R1.png,107.0,118.0,0.0,Magnesium Dataset
am40_2p5_1733cQ4R2.png,107.0,110.0,0.0,Magnesium Dataset
am40_2p5_1733cQ4R3.png,107.0,113.0,0.0,Magnesium Dataset
am40_2p5_1733cQ4R4.png,107.0,119.0,0.0,Magnesium Dataset
am40_2p5_1757cQ2R1.png,107.0,105.0,0.0,Magnesium Dataset
am40_2p5_1757cQ2R2.png,107.0,94.0,0.0,Magnesium Dataset
am40_2p5_1757cQ2R3.png,107.0,107.0,0.0,Magnesium Dataset
am40_2p5_1757cQ2R4.png,107.0,106.0,0.0,Magnesium Dataset
am40_2p5_1757cQ4R1.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1757cQ4R2.png,107.0,107.0,0.0,Magnesium Dataset
am40_2p5_1757cQ4R3.png,107.0,104.0,0.0,Magnesium Dataset
am40_2p5_1757cQ4R4.png,107.0,94.0,0.0,Magnesium Dataset
am40_2p5_1756cQ2R1.png,107.0,99.0,0.0,Magnesium Dataset
am40_2p5_1756cQ2R2.png,107.0,102.0,0.0,Magnesium Dataset
am40_2p5_1756cQ2R3.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1756cQ2R4.png,107.0,104.0,0.0,Magnesium Dataset
am40_2p5_1746cQ1R1.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1746cQ1R2.png,107.0,116.0,0.0,Magnesium Dataset
am40_2p5_1746cQ1R3.png,107.0,118.0,0.0,Magnesium Dataset
am40_2p5_1746cQ1R4.png,107.0,110.0,0.0,Magnesium Dataset
am40_2p5_1746cQ2R1.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1746cQ2R2.png,107.0,100.0,0.0,Magnesium Dataset
am40_2p5_1746cQ2R3.png,107.0,114.0,0.0,Magnesium Dataset
am40_2p5_1746cQ2R4.png,107.0,109.0,0.0,Magnesium Dataset
am40_2p5_1746cQ3R1.png,107.0,114.0,0.0,Magnesium Dataset
am40_2p5_1746cQ3R2.png,107.0,104.0,0.0,Magnesium Dataset
am40_2p5_1746cQ3R3.png,107.0,121.0,0.0,Magnesium Dataset
am40_2p5_1746cQ3R4.png,107.0,113.0,0.0,Magnesium Dataset
am40_5p0_1697cQ1R1.png,107.0,95.0,0.0,Magnesium Dataset
am40_5p0_1697cQ1R2.png,107.0,92.0,0.0,Magnesium Dataset
am40_5p0_1697cQ1R3.png,107.0,102.0,0.0,Magnesium Dataset
am40_5p0_1697cQ1R4.png,107.0,96.0,0.0,Magnesium Dataset
am40_5p0_1697cQ3R1.png,107.0,134.0,0.0,Magnesium Dataset
am40_5p0_1697cQ3R2.png,107.0,143.0,0.0,Magnesium Dataset
am40_5p0_1697cQ3R3.png,107.0,122.0,0.0,Magnesium Dataset
am40_5p0_1697cQ3R4.png,107.0,138.0,0.0,Magnesium Dataset
am40_2p5_1732cQ2R1.png,107.0,116.0,0.0,Magnesium Dataset
am40_2p5_1732cQ2R2.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1732cQ2R3.png,107.0,111.0,0.0,Magnesium Dataset
am40_2p5_1732cQ2R4.png,107.0,121.0,0.0,Magnesium Dataset
am40_2p5_1754cQ4R1.png,107.0,107.0,0.0,Magnesium Dataset
am40_2p5_1754cQ4R2.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1754cQ4R3.png,107.0,108.0,0.0,Magnesium Dataset
am40_2p5_1754cQ4R4.png,107.0,117.0,0.0,Magnesium Dataset
am40_2p5_1755cQ1R1.png,107.0,106.0,0.0,Magnesium Dataset
am40_2p5_1755cQ1R2.png,107.0,95.0,0.0,Magnesium Dataset
am40_2p5_1755cQ1R3.png,107.0,104.0,0.0,Magnesium Dataset
am40_2p5_1755cQ1R4.png,107.0,92.0,0.0,Magnesium Dataset
am40_5p0_1712cQ4R1.png,107.0,112.0,0.0,Magnesium Dataset
am40_5p0_1712cQ4R2.png,107.0,119.0,0.0,Magnesium Dataset
am40_5p0_1712cQ4R3.png,107.0,117.0,0.0,Magnesium Dataset
am40_5p0_1712cQ4R4.png,107.0,103.0,0.0,Magnesium Dataset
am40_5p0_1700cQ3R1.png,107.0,96.0,0.0,Magnesium Dataset
am40_5p0_1700cQ3R2.png,107.0,119.0,0.0,Magnesium Dataset
am40_5p0_1700cQ3R3.png,107.0,108.0,0.0,Magnesium Dataset
am40_5p0_1700cQ3R4.png,107.0,112.0,0.0,Magnesium Dataset
am40_5p0_1714cQ2R1.png,107.0,123.0,0.0,Magnesium Dataset
am40_5p0_1714cQ2R2.png,107.0,127.0,0.0,Magnesium Dataset
am40_5p0_1714cQ2R3.png,107.0,127.0,0.0,Magnesium Dataset
am40_5p0_1714cQ2R4.png,107.0,133.0,0.0,Magnesium Dataset
am40_5p0_1714cQ3R1.png,107.0,107.0,0.0,Magnesium Dataset
am40_5p0_1714cQ3R2.png,107.0,116.0,0.0,Magnesium Dataset
am40_5p0_1714cQ3R3.png,107.0,105.0,0.0,Magnesium Dataset
am40_5p0_1714cQ3R4.png,107.0,112.0,0.0,Magnesium Dataset
am40_2p5_1724cQ2R1.png,107.0,100.0,0.0,Magnesium Dataset
