Image,Expected,Predicted,Subset
am50_2p5_1810cQ3R4.png,109.0,87,Test
am50_5p0_1773cQ2R1.png,109.0,83,Test
am50_5p0_1773cQ2R2.png,109.0,92,Test
am50_5p0_1773cQ2R3.png,109.0,95,Test
am50_5p0_1773cQ2R4.png,109.0,96,Test
am50_2p5_1823cQ1R1.png,109.0,108,Test
am50_2p5_1823cQ1R2.png,109.0,102,Test
am50_2p5_1823cQ1R3.png,109.0,105,Test
am50_2p5_1823cQ1R4.png,109.0,105,Test
am50_2p5_1809cQ1R1.png,109.0,117,Test
am50_2p5_1809cQ1R2.png,109.0,111,Test
am50_2p5_1809cQ1R3.png,109.0,103,Test
am50_2p5_1809cQ1R4.png,109.0,108,Test
am50_2p5_1805cQ2R1.png,109.0,101,Test
am50_2p5_1805cQ2R2.png,109.0,98,Test
am50_2p5_1805cQ2R3.png,109.0,110,Test
am50_2p5_1805cQ2R4.png,109.0,109,Test
am50_5p0_1779cQ1R1.png,109.0,83,Test
am50_5p0_1779cQ1R2.png,109.0,97,Test
am50_5p0_1779cQ1R3.png,109.0,84,Test
am50_5p0_1779cQ1R4.png,109.0,98,Test
am50_5p0_1779cQ4R1.png,109.0,102,Test
am50_5p0_1779cQ4R2.png,109.0,112,Test
am50_5p0_1779cQ4R3.png,109.0,101,Test
am50_5p0_1779cQ4R4.png,109.0,95,Test
am50_2p5_1812cQ4R1.png,109.0,115,Test
am50_2p5_1812cQ4R2.png,109.0,109,Test
am50_2p5_1812cQ4R3.png,109.0,110,Test
am50_2p5_1812cQ4R4.png,109.0,125,Test
am50_5p0_1780cQ2R1.png,109.0,100,Test
am50_5p0_1780cQ2R2.png,109.0,94,Test
am50_5p0_1780cQ2R3.png,109.0,104,Test
am50_5p0_1780cQ2R4.png,109.0,93,Test
am50_5p0_1780cQ4R1.png,109.0,105,Test
am50_5p0_1780cQ4R2.png,109.0,112,Test
am50_5p0_1780cQ4R3.png,109.0,94,Test
am50_5p0_1780cQ4R4.png,109.0,131,Test
am50_5p0_1769cQ1R1.png,109.0,113,Test
am50_5p0_1769cQ1R2.png,109.0,114,Test
am50_5p0_1769cQ1R3.png,109.0,96,Test
am50_5p0_1769cQ1R4.png,109.0,106,Test
am50_5p0_1769cQ2R1.png,109.0,123,Test
am50_5p0_1769cQ2R2.png,109.0,111,Test
am50_5p0_1769cQ2R3.png,109.0,110,Test
am50_5p0_1769cQ2R4.png,109.0,110,Test
am50_5p0_1769cQ3R1.png,109.0,99,Test
am50_5p0_1769cQ3R2.png,109.0,107,Test
am50_5p0_1769cQ3R3.png,109.0,91,Test
am50_5p0_1769cQ3R4.png,109.0,88,Test
am50_5p0_1769cQ4R1.png,109.0,103,Test
am50_5p0_1769cQ4R2.png,109.0,111,Test
am50_5p0_1769cQ4R3.png,109.0,104,Test
am50_5p0_1769cQ4R4.png,109.0,104,Test
am50_5p0_1790cQ1R1.png,109.0,96,Test
am50_5p0_1790cQ1R2.png,109.0,116,Test
am50_5p0_1790cQ1R3.png,109.0,119,Test
am50_5p0_1790cQ1R4.png,109.0,105,Test
am50_5p0_1790cQ3R1.png,109.0,100,Test
am50_5p0_1790cQ3R2.png,109.0,99,Test
am50_5p0_1790cQ3R3.png,109.0,95,Test
am50_5p0_1790cQ3R4.png,109.0,94,Test
am50_2p5_1808cQ1R1.png,109.0,95,Test
am50_2p5_1808cQ1R2.png,109.0,91,Test
am50_2p5_1808cQ1R3.png,109.0,109,Test
am50_2p5_1808cQ1R4.png,109.0,108,Test
am50_5p0_1797cQ3R1.png,109.0,108,Test
am50_5p0_1797cQ3R2.png,109.0,113,Test
am50_5p0_1797cQ3R3.png,109.0,109,Test
am50_5p0_1797cQ3R4.png,109.0,112,Test
am50_5p0_1785cQ2R1.png,109.0,113,Test
am50_5p0_1785cQ2R2.png,109.0,131,Test
am50_5p0_1785cQ2R3.png,109.0,106,Test
am50_5p0_1785cQ2R4.png,109.0,100,Test
am50_2p5_1807cQ2R1.png,109.0,98,Test
am50_2p5_1807cQ2R2.png,109.0,115,Test
am50_2p5_1807cQ2R3.png,109.0,119,Test
am50_2p5_1807cQ2R4.png,109.0,120,Test
am50_2p5_1807cQ3R1.png,109.0,113,Test
am50_2p5_1807cQ3R2.png,109.0,95,Test
am50_2p5_1807cQ3R3.png,109.0,104,Test
am50_2p5_1807cQ3R4.png,109.0,105,Test
am50_5p0_1794cQ3R1.png,109.0,98,Test
am50_5p0_1794cQ3R2.png,109.0,101,Test
am50_5p0_1794cQ3R3.png,109.0,102,Test
am50_5p0_1794cQ3R4.png,109.0,97,Test
am50_5p0_1789cQ2R1.png,109.0,105,Test
am50_5p0_1789cQ2R2.png,109.0,113,Test
am50_5p0_1789cQ2R3.png,109.0,108,Test
am50_5p0_1789cQ2R4.png,109.0,99,Test
am50_2p5_1813cQ2R1.png,109.0,94,Test
am50_2p5_1813cQ2R2.png,109.0,119,Test
am50_2p5_1813cQ2R3.png,109.0,101,Test
am50_2p5_1813cQ2R4.png,109.0,114,Test
am50_2p5_1813cQ4R1.png,109.0,114,Test
am50_2p5_1813cQ4R2.png,109.0,118,Test
am50_2p5_1813cQ4R3.png,109.0,106,Test
am50_2p5_1813cQ4R4.png,109.0,113,Test
am50_5p0_1783cQ1R1.png,109.0,103,Test
am50_5p0_1783cQ1R2.png,109.0,102,Test
am50_5p0_1783cQ1R3.png,109.0,90,Test
am50_5p0_1783cQ1R4.png,109.0,100,Test
am50_5p0_1783cQ2R1.png,109.0,87,Test
am50_5p0_1783cQ2R2.png,109.0,105,Test
am50_5p0_1783cQ2R3.png,109.0,84,Test
am50_5p0_1783cQ2R4.png,109.0,101,Test
am50_2p5_1828cQ2R1.png,109.0,100,Test
am50_2p5_1828cQ2R2.png,109.0,114,Test
am50_2p5_1828cQ2R3.png,109.0,97,Test
am50_2p5_1828cQ2R4.png,109.0,128,Test
am50_5p0_1778cQ1R1.png,109.0,94,Test
am50_5p0_1778cQ1R2.png,109.0,92,Test
am50_5p0_1778cQ1R3.png,109.0,92,Test
am50_5p0_1778cQ1R4.png,109.0,75,Test
am50_5p0_1778cQ2R1.png,109.0,99,Test
am50_5p0_1778cQ2R2.png,109.0,97,Test
am50_5p0_1778cQ2R3.png,109.0,91,Test
am50_5p0_1778cQ2R4.png,109.0,99,Test
am40_2p5_1763cQ1R1.png,107.0,92,Test
am40_2p5_1763cQ1R2.png,107.0,103,Test
am40_2p5_1763cQ1R3.png,107.0,94,Test
am40_2p5_1763cQ1R4.png,107.0,100,Test
am40_2p5_1730cQ2R1.png,107.0,105,Test
am40_2p5_1730cQ2R2.png,107.0,96,Test
am40_2p5_1730cQ2R3.png,107.0,100,Test
am40_2p5_1730cQ2R4.png,107.0,107,Test
am40_2p5_1750cQ4R1.png,107.0,107,Test
am40_2p5_1750cQ4R2.png,107.0,99,Test
am40_2p5_1750cQ4R3.png,107.0,98,Test
am40_2p5_1750cQ4R4.png,107.0,102,Test
am40_2p5_1728cQ4R1.png,107.0,96,Test
am40_2p5_1728cQ4R2.png,107.0,100,Test
am40_2p5_1728cQ4R3.png,107.0,82,Test
am40_2p5_1728cQ4R4.png,107.0,108,Test
am40_2p5_1751cQ2R1.png,107.0,116,Test
am40_2p5_1751cQ2R2.png,107.0,106,Test
am40_2p5_1751cQ2R3.png,107.0,123,Test
am40_2p5_1751cQ2R4.png,107.0,114,Test
am40_2p5_1751cQ3R1.png,107.0,107,Test
am40_2p5_1751cQ3R2.png,107.0,111,Test
am40_2p5_1751cQ3R3.png,107.0,95,Test
am40_2p5_1751cQ3R4.png,107.0,102,Test
am40_2p5_1751cQ4R1.png,107.0,101,Test
am40_2p5_1751cQ4R2.png,107.0,118,Test
am40_2p5_1751cQ4R3.png,107.0,108,Test
am40_2p5_1751cQ4R4.png,107.0,109,Test
am40_2p5_1768cQ1R1.png,107.0,91,Test
am40_2p5_1768cQ1R2.png,107.0,87,Test
am40_2p5_1768cQ1R3.png,107.0,97,Test
am40_2p5_1768cQ1R4.png,107.0,94,Test
am40_2p5_1768cQ3R1.png,107.0,133,Test
am40_2p5_1768cQ3R2.png,107.0,92,Test
am40_2p5_1768cQ3R3.png,107.0,102,Test
am40_2p5_1768cQ3R4.png,107.0,99,Test
am40_5p0_1716cQ1R1.png,107.0,99,Test
am40_5p0_1716cQ1R2.png,107.0,99,Test
am40_5p0_1716cQ1R3.png,107.0,126,Test
am40_5p0_1716cQ1R4.png,107.0,125,Test
am40_5p0_1698cQ1R1.png,107.0,95,Test
am40_5p0_1698cQ1R2.png,107.0,99,Test
am40_5p0_1698cQ1R3.png,107.0,98,Test
am40_5p0_1698cQ1R4.png,107.0,90,Test
am40_2p5_1725cQ2R1.png,107.0,114,Test
am40_2p5_1725cQ2R2.png,107.0,112,Test
am40_2p5_1725cQ2R3.png,107.0,98,Test
am40_2p5_1725cQ2R4.png,107.0,109,Test
am40_2p5_1737cQ4R1.png,107.0,107,Test
am40_2p5_1737cQ4R2.png,107.0,109,Test
am40_2p5_1737cQ4R3.png,107.0,108,Test
am40_2p5_1737cQ4R4.png,107.0,100,Test
am40_2p5_1723cQ2R1.png,107.0,86,Test
am40_2p5_1723cQ2R2.png,107.0,111,Test
am40_2p5_1723cQ2R3.png,107.0,115,Test
am40_2p5_1723cQ2R4.png,107.0,92,Test
am40_2p5_1729cQ4R1.png,107.0,114,Test
am40_2p5_1729cQ4R2.png,107.0,120,Test
am40_2p5_1729cQ4R3.png,107.0,102,Test
am40_2p5_1729cQ4R4.png,107.0,117,Test
am40_2p5_1767cQ1R1.png,107.0,98,Test
am40_2p5_1767cQ1R2.png,107.0,103,Test
am40_2p5_1767cQ1R3.png,107.0,93,Test
am40_2p5_1767cQ1R4.png,107.0,101,Test
am40_2p5_1767cQ2R1.png,107.0,100,Test
am40_2p5_1767cQ2R2.png,107.0,93,Test
am40_2p5_1767cQ2R3.png,107.0,99,Test
am40_2p5_1767cQ2R4.png,107.0,102,Test
am40_2p5_1727cQ4R1.png,107.0,109,Test
am40_2p5_1727cQ4R2.png,107.0,100,Test
am40_2p5_1727cQ4R3.png,107.0,99,Test
am40_2p5_1727cQ4R4.png,107.0,105,Test
am40_5p0_1713cQ1R1.png,107.0,88,Test
am40_5p0_1713cQ1R2.png,107.0,116,Test
am40_5p0_1713cQ1R3.png,107.0,98,Test
am40_5p0_1713cQ1R4.png,107.0,99,Test
am40_5p0_1694cQ1R1.png,107.0,99,Test
am40_5p0_1694cQ1R2.png,107.0,95,Test
am40_5p0_1694cQ1R3.png,107.0,101,Test
am40_5p0_1694cQ1R4.png,107.0,99,Test
am40_5p0_1691cQ3R1.png,107.0,99,Test
am40_5p0_1691cQ3R2.png,107.0,87,Test
am40_5p0_1691cQ3R3.png,107.0,102,Test
am40_5p0_1691cQ3R4.png,107.0,94,Test
am40_5p0_1693cQ1R1.png,107.0,98,Test
am40_5p0_1693cQ1R2.png,107.0,89,Test
am40_5p0_1693cQ1R3.png,107.0,107,Test
am40_5p0_1693cQ1R4.png,107.0,117,Test
am40_5p0_1693cQ2R1.png,107.0,99,Test
am40_5p0_1693cQ2R2.png,107.0,95,Test
am40_5p0_1693cQ2R3.png,107.0,109,Test
am40_5p0_1693cQ2R4.png,107.0,107,Test
am40_2p5_1760cQ1R1.png,107.0,98,Test
am40_2p5_1760cQ1R2.png,107.0,99,Test
am40_2p5_1760cQ1R3.png,107.0,92,Test
am40_2p5_1760cQ1R4.png,107.0,101,Test
am40_2p5_1741cQ1R1.png,107.0,119,Test
am40_2p5_1741cQ1R2.png,107.0,134,Test
am40_2p5_1741cQ1R3.png,107.0,122,Test
am40_2p5_1741cQ1R4.png,107.0,109,Test
am40_2p5_1741cQ3R1.png,107.0,122,Test
am40_2p5_1741cQ3R2.png,107.0,123,Test
am40_2p5_1741cQ3R3.png,107.0,117,Test
am40_2p5_1741cQ3R4.png,107.0,119,Test
am40_2p5_1741cQ4R1.png,107.0,87,Test
am40_2p5_1741cQ4R2.png,107.0,88,Test
am40_2p5_1741cQ4R3.png,107.0,92,Test
am40_2p5_1741cQ4R4.png,107.0,95,Test
am40_2p5_1742cQ1R1.png,107.0,108,Test
am40_2p5_1742cQ1R2.png,107.0,104,Test
am40_2p5_1742cQ1R3.png,107.0,92,Test
am40_2p5_1742cQ1R4.png,107.0,113,Test
am40_2p5_1740cQ1R1.png,107.0,110,Test
am40_2p5_1740cQ1R2.png,107.0,113,Test
am40_2p5_1740cQ1R3.png,107.0,113,Test
am40_2p5_1740cQ1R4.png,107.0,107,Test
am40_2p5_1740cQ2R1.png,107.0,121,Test
am40_2p5_1740cQ2R2.png,107.0,105,Test
am40_2p5_1740cQ2R3.png,107.0,112,Test
am40_2p5_1740cQ2R4.png,107.0,121,Test
am40_2p5_1761cQ3R1.png,107.0,101,Test
am40_2p5_1761cQ3R2.png,107.0,96,Test
am40_2p5_1761cQ3R3.png,107.0,116,Test
am40_2p5_1761cQ3R4.png,107.0,109,Test
am40_2p5_1733cQ3R1.png,107.0,105,Test
am40_2p5_1733cQ3R2.png,107.0,99,Test
am40_2p5_1733cQ3R3.png,107.0,95,Test
am40_2p5_1733cQ3R4.png,107.0,111,Test
am40_2p5_1756cQ4R1.png,107.0,91,Test
am40_2p5_1756cQ4R2.png,107.0,101,Test
am40_2p5_1756cQ4R3.png,107.0,94,Test
am40_2p5_1756cQ4R4.png,107.0,95,Test
am40_2p5_1746cQ4R1.png,107.0,98,Test
am40_2p5_1746cQ4R2.png,107.0,106,Test
am40_2p5_1746cQ4R3.png,107.0,110,Test
am40_2p5_1746cQ4R4.png,107.0,97,Test
am40_2p5_1732cQ1R1.png,107.0,109,Test
am40_2p5_1732cQ1R2.png,107.0,130,Test
am40_2p5_1732cQ1R3.png,107.0,120,Test
am40_2p5_1732cQ1R4.png,107.0,111,Test
am40_2p5_1732cQ3R1.png,107.0,100,Test
am40_2p5_1732cQ3R2.png,107.0,106,Test
am40_2p5_1732cQ3R3.png,107.0,104,Test
am40_2p5_1732cQ3R4.png,107.0,104,Test
am40_5p0_1712cQ2R1.png,107.0,112,Test
am40_5p0_1712cQ2R2.png,107.0,113,Test
am40_5p0_1712cQ2R3.png,107.0,109,Test
am40_5p0_1712cQ2R4.png,107.0,112,Test
am40_5p0_1714cQ3R1.png,107.0,92,Test
am40_5p0_1714cQ3R2.png,107.0,86,Test
am40_5p0_1714cQ3R3.png,107.0,91,Test
am40_5p0_1714cQ3R4.png,107.0,99,Test
am40_5p0_1714cQ4R1.png,107.0,85,Test
am40_5p0_1714cQ4R2.png,107.0,99,Test
am40_5p0_1714cQ4R3.png,107.0,101,Test
am40_5p0_1714cQ4R4.png,107.0,100,Test
am40_2p5_1724cQ1R1.png,107.0,111,Test
am40_2p5_1724cQ1R2.png,107.0,100,Test
am40_2p5_1724cQ1R3.png,107.0,107,Test
am40_2p5_1724cQ1R4.png,107.0,109,Test
am40_5p0_1692cQ3R1.png,107.0,109,Test
am40_5p0_1692cQ3R2.png,107.0,96,Test
am40_5p0_1692cQ3R3.png,107.0,115,Test
am40_5p0_1692cQ3R4.png,107.0,104,Test
am40_2p5_1734cQ4R1.png,107.0,92,Test
am40_2p5_1734cQ4R2.png,107.0,104,Test
am40_2p5_1734cQ4R3.png,107.0,95,Test
am40_2p5_1734cQ4R4.png,107.0,90,Test
am40_2p5_1726cQ3R1.png,107.0,91,Test
am40_2p5_1726cQ3R2.png,107.0,99,Test
am40_2p5_1726cQ3R3.png,107.0,99,Test
am40_2p5_1726cQ3R4.png,107.0,92,Test
am40_2p5_1726cQ4R1.png,107.0,116,Test
am40_2p5_1726cQ4R2.png,107.0,95,Test
am40_2p5_1726cQ4R3.png,107.0,99,Test
am40_2p5_1726cQ4R4.png,107.0,85,Test
am40_2p5_1731cQ2R1.png,107.0,108,Test
am40_2p5_1731cQ2R2.png,107.0,93,Test
am40_2p5_1731cQ2R3.png,107.0,96,Test
am40_2p5_1731cQ2R4.png,107.0,103,Test
am40_2p5_1736cQ2R1.png,107.0,124,Test
am40_2p5_1736cQ2R2.png,107.0,127,Test
am40_2p5_1736cQ2R3.png,107.0,97,Test
am40_2p5_1736cQ2R4.png,107.0,117,Test
am40_2p5_1736cQ4R1.png,107.0,104,Test
am40_2p5_1736cQ4R2.png,107.0,115,Test
am40_2p5_1736cQ4R3.png,107.0,90,Test
am40_2p5_1736cQ4R4.png,107.0,97,Test
am40_2p5_1753cQ2R1.png,107.0,119,Test
am40_2p5_1753cQ2R2.png,107.0,115,Test
am40_2p5_1753cQ2R3.png,107.0,97,Test
am40_2p5_1753cQ2R4.png,107.0,100,Test
am40_2p5_1766cQ2R1.png,107.0,112,Test
am40_2p5_1766cQ2R2.png,107.0,123,Test
am40_2p5_1766cQ2R3.png,107.0,104,Test
am40_2p5_1766cQ2R4.png,107.0,112,Test
am40_2p5_1766cQ4R1.png,107.0,104,Test
am40_2p5_1766cQ4R2.png,107.0,103,Test
am40_2p5_1766cQ4R3.png,107.0,99,Test
am40_2p5_1766cQ4R4.png,107.0,87,Test
am40_2p5_1745cQ4R1.png,107.0,106,Test
am40_2p5_1745cQ4R2.png,107.0,108,Test
am40_2p5_1745cQ4R3.png,107.0,107,Test
am40_2p5_1745cQ4R4.png,107.0,94,Test
am40_2p5_1722cQ2R1.png,107.0,84,Test
am40_2p5_1722cQ2R2.png,107.0,98,Test
am40_2p5_1722cQ2R3.png,107.0,101,Test
am40_2p5_1722cQ2R4.png,107.0,98,Test
am40_5p0_1720cQ1R1.png,107.0,88,Test
am40_5p0_1720cQ1R2.png,107.0,89,Test
am40_5p0_1720cQ1R3.png,107.0,96,Test
am40_5p0_1720cQ1R4.png,107.0,92,Test
am40_2p5_1743cQ1R1.png,107.0,127,Test
am40_2p5_1743cQ1R2.png,107.0,118,Test
am40_2p5_1743cQ1R3.png,107.0,107,Test
am40_2p5_1743cQ1R4.png,107.0,100,Test
am40_2p5_1743cQ2R1.png,107.0,104,Test
am40_2p5_1743cQ2R2.png,107.0,104,Test
am40_2p5_1743cQ2R3.png,107.0,95,Test
am40_2p5_1743cQ2R4.png,107.0,96,Test
am70_5p0_f_e_1577cQ1R1.png,127.0,121,Test
am70_5p0_f_e_1577cQ1R2.png,127.0,108,Test
am70_5p0_f_e_1577cQ1R3.png,127.0,131,Test
am70_5p0_f_e_1577cQ1R4.png,127.0,107,Test
am70_5p0_f_e_1572cQ2R1.png,127.0,100,Test
am70_5p0_f_e_1572cQ2R2.png,127.0,128,Test
am70_5p0_f_e_1572cQ2R3.png,127.0,145,Test
am70_5p0_f_e_1572cQ2R4.png,127.0,112,Test
am70_2p5_f_1605cQ1R1.png,127.0,119,Test
am70_2p5_f_1605cQ1R2.png,127.0,134,Test
am70_2p5_f_1605cQ1R3.png,127.0,119,Test
am70_2p5_f_1605cQ1R4.png,127.0,132,Test
am70_2p5_f_1596cQ3R1.png,127.0,105,Test
am70_2p5_f_1596cQ3R2.png,127.0,112,Test
am70_2p5_f_1596cQ3R3.png,127.0,116,Test
am70_2p5_f_1596cQ3R4.png,127.0,116,Test
am70_5p0_f_e_1568cQ2R1.png,127.0,113,Test
am70_5p0_f_e_1568cQ2R2.png,127.0,138,Test
am70_5p0_f_e_1568cQ2R3.png,127.0,116,Test
am70_5p0_f_e_1568cQ2R4.png,127.0,144,Test
am70_2p5_f_1592cQ3R1.png,127.0,109,Test
am70_2p5_f_1592cQ3R2.png,127.0,121,Test
am70_2p5_f_1592cQ3R3.png,127.0,116,Test
am70_2p5_f_1592cQ3R4.png,127.0,122,Test
am70_2p5_f_1601cQ3R1.png,127.0,263,Test
am70_2p5_f_1601cQ3R2.png,127.0,312,Test
am70_2p5_f_1601cQ3R3.png,127.0,187,Test
am70_2p5_f_1601cQ3R4.png,127.0,128,Test
am70_2p5_f_1617cQ1R1.png,127.0,107,Test
am70_2p5_f_1617cQ1R2.png,127.0,117,Test
am70_2p5_f_1617cQ1R3.png,127.0,116,Test
am70_2p5_f_1617cQ1R4.png,127.0,113,Test
am70_2p5_f_1617cQ4R1.png,127.0,124,Test
am70_2p5_f_1617cQ4R2.png,127.0,125,Test
am70_2p5_f_1617cQ4R3.png,127.0,132,Test
am70_2p5_f_1617cQ4R4.png,127.0,136,Test
am70_5p0_f_e_1564cQ1R1.png,127.0,133,Test
am70_5p0_f_e_1564cQ1R2.png,127.0,122,Test
am70_5p0_f_e_1564cQ1R3.png,127.0,123,Test
am70_5p0_f_e_1564cQ1R4.png,127.0,136,Test
am70_5p0_f_e_1571cQ1R1.png,127.0,123,Test
am70_5p0_f_e_1571cQ1R2.png,127.0,114,Test
am70_5p0_f_e_1571cQ1R3.png,127.0,129,Test
am70_5p0_f_e_1571cQ1R4.png,127.0,122,Test
am70_5p0_f_e_1571cQ4R1.png,127.0,120,Test
am70_5p0_f_e_1571cQ4R2.png,127.0,114,Test
am70_5p0_f_e_1571cQ4R3.png,127.0,120,Test
am70_5p0_f_e_1571cQ4R4.png,127.0,117,Test
am70_5p0_f_e_1561cQ4R1.png,127.0,119,Test
am70_5p0_f_e_1561cQ4R2.png,127.0,120,Test
am70_5p0_f_e_1561cQ4R3.png,127.0,118,Test
am70_5p0_f_e_1561cQ4R4.png,127.0,100,Test
am70_5p0_f_1556cQ3R1.png,127.0,111,Test
am70_5p0_f_1556cQ3R2.png,127.0,128,Test
am70_5p0_f_1556cQ3R3.png,127.0,105,Test
am70_5p0_f_1556cQ3R4.png,127.0,124,Test
am70_5p0_f_1556cQ4R1.png,127.0,128,Test
am70_5p0_f_1556cQ4R2.png,127.0,110,Test
am70_5p0_f_1556cQ4R3.png,127.0,124,Test
am70_5p0_f_1556cQ4R4.png,127.0,105,Test
am70_2p5_f_1619cQ2R1.png,127.0,127,Test
am70_2p5_f_1619cQ2R2.png,127.0,129,Test
