Image,Expected,Predicted,Run No.,Source
am50_5p0_1777cQ3R1.png,109,102,0,Magnesium Dataset
am50_5p0_1777cQ3R2.png,109,95,0,Magnesium Dataset
am50_5p0_1777cQ3R3.png,109,108,0,Magnesium Dataset
am50_5p0_1777cQ3R4.png,109,105,0,Magnesium Dataset
am50_2p5_1819cQ1R1.png,109,126,0,Magnesium Dataset
am50_2p5_1819cQ1R2.png,109,95,0,Magnesium Dataset
am50_2p5_1819cQ1R3.png,109,104,0,Magnesium Dataset
am50_2p5_1819cQ1R4.png,109,108,0,Magnesium Dataset
am50_2p5_1819cQ4R1.png,109,114,0,Magnesium Dataset
am50_2p5_1819cQ4R2.png,109,109,0,Magnesium Dataset
am50_2p5_1819cQ4R3.png,109,109,0,Magnesium Dataset
am50_2p5_1819cQ4R4.png,109,124,0,Magnesium Dataset
am50_2p5_1815cQ4R1.png,109,128,0,Magnesium Dataset
am50_2p5_1815cQ4R2.png,109,126,0,Magnesium Dataset
am50_2p5_1815cQ4R3.png,109,117,0,Magnesium Dataset
am50_2p5_1815cQ4R4.png,109,125,0,Magnesium Dataset
am50_2p5_1814cQ1R1.png,109,100,0,Magnesium Dataset
am50_2p5_1814cQ1R2.png,109,110,0,Magnesium Dataset
am50_2p5_1814cQ1R3.png,109,110,0,Magnesium Dataset
am50_2p5_1814cQ1R4.png,109,114,0,Magnesium Dataset
am50_5p0_1789cQ3R1.png,109,108,0,Magnesium Dataset
am50_5p0_1789cQ3R2.png,109,113,0,Magnesium Dataset
am50_5p0_1789cQ3R3.png,109,111,0,Magnesium Dataset
am50_5p0_1789cQ3R4.png,109,111,0,Magnesium Dataset
am50_5p0_1781cQ1R1.png,109,116,0,Magnesium Dataset
am50_5p0_1781cQ1R2.png,109,108,0,Magnesium Dataset
am50_5p0_1781cQ1R3.png,109,97,0,Magnesium Dataset
am50_5p0_1781cQ1R4.png,109,109,0,Magnesium Dataset
am50_5p0_1781cQ4R1.png,109,96,0,Magnesium Dataset
am50_5p0_1781cQ4R2.png,109,85,0,Magnesium Dataset
am50_5p0_1781cQ4R3.png,109,90,0,Magnesium Dataset
am50_5p0_1781cQ4R4.png,109,90,0,Magnesium Dataset
am50_5p0_1783cQ4R1.png,109,98,0,Magnesium Dataset
am50_5p0_1783cQ4R2.png,109,96,0,Magnesium Dataset
am50_5p0_1783cQ4R3.png,109,96,0,Magnesium Dataset
am50_5p0_1783cQ4R4.png,109,103,0,Magnesium Dataset
am50_5p0_1776cQ4R1.png,109,90,0,Magnesium Dataset
am50_5p0_1776cQ4R2.png,109,95,0,Magnesium Dataset
am50_5p0_1776cQ4R3.png,109,98,0,Magnesium Dataset
am50_5p0_1776cQ4R4.png,109,98,0,Magnesium Dataset
am50_2p5_1828cQ2R1.png,109,108,0,Magnesium Dataset
am50_2p5_1828cQ2R2.png,109,107,0,Magnesium Dataset
am50_2p5_1828cQ2R3.png,109,101,0,Magnesium Dataset
am50_2p5_1828cQ2R4.png,109,115,0,Magnesium Dataset
am50_2p5_1828cQ3R1.png,109,105,0,Magnesium Dataset
am50_2p5_1828cQ3R2.png,109,108,0,Magnesium Dataset
am50_2p5_1828cQ3R3.png,109,116,0,Magnesium Dataset
am50_2p5_1828cQ3R4.png,109,117,0,Magnesium Dataset
am50_2p5_1828cQ4R1.png,109,117,0,Magnesium Dataset
am50_2p5_1828cQ4R2.png,109,127,0,Magnesium Dataset
am50_2p5_1828cQ4R3.png,109,103,0,Magnesium Dataset
am50_2p5_1828cQ4R4.png,109,106,0,Magnesium Dataset
am50_5p0_1778cQ2R1.png,109,110,0,Magnesium Dataset
am50_5p0_1778cQ2R2.png,109,100,0,Magnesium Dataset
am50_5p0_1778cQ2R3.png,109,107,0,Magnesium Dataset
am50_5p0_1778cQ2R4.png,109,113,0,Magnesium Dataset
am40_2p5_1750cQ1R1.png,107,97,0,Magnesium Dataset
am40_2p5_1750cQ1R2.png,107,105,0,Magnesium Dataset
am40_2p5_1750cQ1R3.png,107,100,0,Magnesium Dataset
am40_2p5_1750cQ1R4.png,107,91,0,Magnesium Dataset
am40_2p5_1728cQ1R1.png,107,105,0,Magnesium Dataset
am40_2p5_1728cQ1R2.png,107,104,0,Magnesium Dataset
am40_2p5_1728cQ1R3.png,107,116,0,Magnesium Dataset
am40_2p5_1728cQ1R4.png,107,122,0,Magnesium Dataset
am40_2p5_1728cQ3R1.png,107,110,0,Magnesium Dataset
am40_2p5_1728cQ3R2.png,107,102,0,Magnesium Dataset
am40_2p5_1728cQ3R3.png,107,109,0,Magnesium Dataset
am40_2p5_1728cQ3R4.png,107,103,0,Magnesium Dataset
am40_2p5_1728cQ4R1.png,107,95,0,Magnesium Dataset
am40_2p5_1728cQ4R2.png,107,89,0,Magnesium Dataset
am40_2p5_1728cQ4R3.png,107,85,0,Magnesium Dataset
am40_2p5_1728cQ4R4.png,107,107,0,Magnesium Dataset
am40_5p0_1719cQ3R1.png,107,111,0,Magnesium Dataset
am40_5p0_1719cQ3R2.png,107,111,0,Magnesium Dataset
am40_5p0_1719cQ3R3.png,107,102,0,Magnesium Dataset
am40_5p0_1719cQ3R4.png,107,107,0,Magnesium Dataset
am40_2p5_1737cQ2R1.png,107,112,0,Magnesium Dataset
am40_2p5_1737cQ2R2.png,107,115,0,Magnesium Dataset
am40_2p5_1737cQ2R3.png,107,111,0,Magnesium Dataset
am40_2p5_1737cQ2R4.png,107,103,0,Magnesium Dataset
am40_2p5_1729cQ3R1.png,107,107,0,Magnesium Dataset
am40_2p5_1729cQ3R2.png,107,102,0,Magnesium Dataset
am40_2p5_1729cQ3R3.png,107,99,0,Magnesium Dataset
am40_2p5_1729cQ3R4.png,107,98,0,Magnesium Dataset
am40_2p5_1767cQ3R1.png,107,107,0,Magnesium Dataset
am40_2p5_1767cQ3R2.png,107,113,0,Magnesium Dataset
am40_2p5_1767cQ3R3.png,107,110,0,Magnesium Dataset
am40_2p5_1767cQ3R4.png,107,114,0,Magnesium Dataset
am40_5p0_1691cQ1R1.png,107,112,0,Magnesium Dataset
am40_5p0_1691cQ1R2.png,107,93,0,Magnesium Dataset
am40_5p0_1691cQ1R3.png,107,111,0,Magnesium Dataset
am40_5p0_1691cQ1R4.png,107,138,0,Magnesium Dataset
am40_5p0_1693cQ4R1.png,107,102,0,Magnesium Dataset
am40_5p0_1693cQ4R2.png,107,100,0,Magnesium Dataset
am40_5p0_1693cQ4R3.png,107,111,0,Magnesium Dataset
am40_5p0_1693cQ4R4.png,107,90,0,Magnesium Dataset
am40_2p5_1765cQ4R1.png,107,103,0,Magnesium Dataset
am40_2p5_1765cQ4R2.png,107,102,0,Magnesium Dataset
am40_2p5_1765cQ4R3.png,107,108,0,Magnesium Dataset
am40_2p5_1765cQ4R4.png,107,104,0,Magnesium Dataset
am40_2p5_1742cQ3R1.png,107,85,0,Magnesium Dataset
am40_2p5_1742cQ3R2.png,107,94,0,Magnesium Dataset
am40_2p5_1742cQ3R3.png,107,91,0,Magnesium Dataset
am40_2p5_1742cQ3R4.png,107,102,0,Magnesium Dataset
am40_2p5_1749cQ3R1.png,107,105,0,Magnesium Dataset
am40_2p5_1749cQ3R2.png,107,110,0,Magnesium Dataset
am40_2p5_1749cQ3R3.png,107,100,0,Magnesium Dataset
am40_2p5_1749cQ3R4.png,107,102,0,Magnesium Dataset
am40_5p0_1721cQ2R1.png,107,91,0,Magnesium Dataset
am40_5p0_1721cQ2R2.png,107,89,0,Magnesium Dataset
am40_5p0_1721cQ2R3.png,107,87,0,Magnesium Dataset
am40_5p0_1721cQ2R4.png,107,93,0,Magnesium Dataset
am40_2p5_1761cQ4R1.png,107,91,0,Magnesium Dataset
am40_2p5_1761cQ4R2.png,107,108,0,Magnesium Dataset
am40_2p5_1761cQ4R3.png,107,107,0,Magnesium Dataset
am40_2p5_1761cQ4R4.png,107,100,0,Magnesium Dataset
am40_2p5_1746cQ2R1.png,107,115,0,Magnesium Dataset
am40_2p5_1746cQ2R2.png,107,110,0,Magnesium Dataset
am40_2p5_1746cQ2R3.png,107,116,0,Magnesium Dataset
am40_2p5_1746cQ2R4.png,107,109,0,Magnesium Dataset
am40_5p0_1697cQ1R1.png,107,92,0,Magnesium Dataset
am40_5p0_1697cQ1R2.png,107,100,0,Magnesium Dataset
am40_5p0_1697cQ1R3.png,107,109,0,Magnesium Dataset
am40_5p0_1697cQ1R4.png,107,90,0,Magnesium Dataset
am40_5p0_1697cQ2R1.png,107,116,0,Magnesium Dataset
am40_5p0_1697cQ2R2.png,107,104,0,Magnesium Dataset
am40_5p0_1697cQ2R3.png,107,106,0,Magnesium Dataset
am40_5p0_1697cQ2R4.png,107,107,0,Magnesium Dataset
am40_5p0_1714cQ3R1.png,107,99,0,Magnesium Dataset
am40_5p0_1714cQ3R2.png,107,100,0,Magnesium Dataset
am40_5p0_1714cQ3R3.png,107,95,0,Magnesium Dataset
am40_5p0_1714cQ3R4.png,107,101,0,Magnesium Dataset
am40_5p0_1714cQ4R1.png,107,93,0,Magnesium Dataset
am40_5p0_1714cQ4R2.png,107,105,0,Magnesium Dataset
am40_5p0_1714cQ4R3.png,107,106,0,Magnesium Dataset
am40_5p0_1714cQ4R4.png,107,100,0,Magnesium Dataset
am40_2p5_1736cQ3R1.png,107,111,0,Magnesium Dataset
am40_2p5_1736cQ3R2.png,107,164,0,Magnesium Dataset
am40_2p5_1736cQ3R3.png,107,98,0,Magnesium Dataset
am40_2p5_1736cQ3R4.png,107,105,0,Magnesium Dataset
am40_2p5_1736cQ4R1.png,107,97,0,Magnesium Dataset
am40_2p5_1736cQ4R2.png,107,100,0,Magnesium Dataset
am40_2p5_1736cQ4R3.png,107,108,0,Magnesium Dataset
am40_2p5_1736cQ4R4.png,107,107,0,Magnesium Dataset
am40_2p5_1753cQ1R1.png,107,119,0,Magnesium Dataset
am40_2p5_1753cQ1R2.png,107,116,0,Magnesium Dataset
am40_2p5_1753cQ1R3.png,107,97,0,Magnesium Dataset
am40_2p5_1753cQ1R4.png,107,107,0,Magnesium Dataset
am40_2p5_1748cQ1R1.png,107,111,0,Magnesium Dataset
am40_2p5_1748cQ1R2.png,107,112,0,Magnesium Dataset
am40_2p5_1748cQ1R3.png,107,107,0,Magnesium Dataset
am40_2p5_1748cQ1R4.png,107,102,0,Magnesium Dataset
am40_2p5_1722cQ2R1.png,107,94,0,Magnesium Dataset
am40_2p5_1722cQ2R2.png,107,105,0,Magnesium Dataset
am40_2p5_1722cQ2R3.png,107,110,0,Magnesium Dataset
am40_2p5_1722cQ2R4.png,107,105,0,Magnesium Dataset
am40_5p0_1720cQ2R1.png,107,90,0,Magnesium Dataset
am40_5p0_1720cQ2R2.png,107,101,0,Magnesium Dataset
am40_5p0_1720cQ2R3.png,107,90,0,Magnesium Dataset
am40_5p0_1720cQ2R4.png,107,89,0,Magnesium Dataset
am40_2p5_1743cQ2R1.png,107,102,0,Magnesium Dataset
am40_2p5_1743cQ2R2.png,107,106,0,Magnesium Dataset
am40_2p5_1743cQ2R3.png,107,102,0,Magnesium Dataset
am40_2p5_1743cQ2R4.png,107,100,0,Magnesium Dataset
am40_2p5_1735cQ2R1.png,107,106,0,Magnesium Dataset
am40_2p5_1735cQ2R2.png,107,115,0,Magnesium Dataset
am40_2p5_1735cQ2R3.png,107,110,0,Magnesium Dataset
am40_2p5_1735cQ2R4.png,107,108,0,Magnesium Dataset
am70_2p5_f_1612cQ3R1.png,127,119,0,Magnesium Dataset
am70_2p5_f_1612cQ3R2.png,127,132,0,Magnesium Dataset
am70_2p5_f_1612cQ3R3.png,127,116,0,Magnesium Dataset
am70_2p5_f_1612cQ3R4.png,127,122,0,Magnesium Dataset
am70_2p5_f_1602cQ1R1.png,127,124,0,Magnesium Dataset
am70_2p5_f_1602cQ1R2.png,127,124,0,Magnesium Dataset
am70_2p5_f_1602cQ1R3.png,127,125,0,Magnesium Dataset
am70_2p5_f_1602cQ1R4.png,127,122,0,Magnesium Dataset
am70_5p0_f_e_1561cQ4R1.png,127,111,0,Magnesium Dataset
am70_5p0_f_e_1561cQ4R2.png,127,114,0,Magnesium Dataset
am70_5p0_f_e_1561cQ4R3.png,127,116,0,Magnesium Dataset
am70_5p0_f_e_1561cQ4R4.png,127,110,0,Magnesium Dataset
am70_5p0_f_e_1562cQ4R1.png,127,113,0,Magnesium Dataset
am70_5p0_f_e_1562cQ4R2.png,127,127,0,Magnesium Dataset
am70_5p0_f_e_1562cQ4R3.png,127,116,0,Magnesium Dataset
am70_5p0_f_e_1562cQ4R4.png,127,113,0,Magnesium Dataset
am70_2p5_f_1619cQ4R1.png,127,124,0,Magnesium Dataset
am70_2p5_f_1619cQ4R2.png,127,184,0,Magnesium Dataset
am70_2p5_f_1619cQ4R3.png,127,128,0,Magnesium Dataset
am70_2p5_f_1619cQ4R4.png,127,129,0,Magnesium Dataset
am70_5p0_f_e_1563cQ2R1.png,127,120,0,Magnesium Dataset
am70_5p0_f_e_1563cQ2R2.png,127,110,0,Magnesium Dataset
am70_5p0_f_e_1563cQ2R3.png,127,113,0,Magnesium Dataset
am70_5p0_f_e_1563cQ2R4.png,127,110,0,Magnesium Dataset
am70_2p5_f_1603cQ1R1.png,127,124,0,Magnesium Dataset
am70_2p5_f_1603cQ1R2.png,127,126,0,Magnesium Dataset
am70_2p5_f_1603cQ1R3.png,127,109,0,Magnesium Dataset
am70_2p5_f_1603cQ1R4.png,127,119,0,Magnesium Dataset
am70_2p5_f_1603cQ3R1.png,127,136,0,Magnesium Dataset
am70_2p5_f_1603cQ3R2.png,127,125,0,Magnesium Dataset
am70_2p5_f_1603cQ3R3.png,127,111,0,Magnesium Dataset
am70_2p5_f_1603cQ3R4.png,127,121,0,Magnesium Dataset
am70_2p5_f_1593cQ4R1.png,127,135,0,Magnesium Dataset
am70_2p5_f_1593cQ4R2.png,127,121,0,Magnesium Dataset
am70_2p5_f_1593cQ4R3.png,127,132,0,Magnesium Dataset
am70_2p5_f_1593cQ4R4.png,127,119,0,Magnesium Dataset
am70_2p5_f_1600cQ3R1.png,127,106,0,Magnesium Dataset
am70_2p5_f_1600cQ3R2.png,127,111,0,Magnesium Dataset
am70_2p5_f_1600cQ3R3.png,127,114,0,Magnesium Dataset
am70_2p5_f_1600cQ3R4.png,127,114,0,Magnesium Dataset
am70_5p0_f_e_1581cQ1R1.png,127,144,0,Magnesium Dataset
am70_5p0_f_e_1581cQ1R2.png,127,127,0,Magnesium Dataset
am70_5p0_f_e_1581cQ1R3.png,127,128,0,Magnesium Dataset
am70_5p0_f_e_1581cQ1R4.png,127,121,0,Magnesium Dataset
am70_2p5_f_1615cQ4R1.png,127,111,0,Magnesium Dataset
am70_2p5_f_1615cQ4R2.png,127,114,0,Magnesium Dataset
am70_2p5_f_1615cQ4R3.png,127,119,0,Magnesium Dataset
am70_2p5_f_1615cQ4R4.png,127,116,0,Magnesium Dataset
am70_5p0_f_1554cQ1R1.png,127,118,0,Magnesium Dataset
am70_5p0_f_1554cQ1R2.png,127,108,0,Magnesium Dataset
am70_5p0_f_1554cQ1R3.png,127,114,0,Magnesium Dataset
am70_5p0_f_1554cQ1R4.png,127,100,0,Magnesium Dataset
am70_2p5_f_1618cQ1R1.png,127,135,0,Magnesium Dataset
am70_2p5_f_1618cQ1R2.png,127,116,0,Magnesium Dataset
am70_2p5_f_1618cQ1R3.png,127,141,0,Magnesium Dataset
am70_2p5_f_1618cQ1R4.png,127,120,0,Magnesium Dataset
am70_5p0_f_e_1584cQ3R1.png,127,123,0,Magnesium Dataset
am70_5p0_f_e_1584cQ3R2.png,127,128,0,Magnesium Dataset
am70_5p0_f_e_1584cQ3R3.png,127,126,0,Magnesium Dataset
am70_5p0_f_e_1584cQ3R4.png,127,129,0,Magnesium Dataset
am70_2p5_f_1620cQ3R1.png,127,117,0,Magnesium Dataset
am70_2p5_f_1620cQ3R2.png,127,114,0,Magnesium Dataset
am70_2p5_f_1620cQ3R3.png,127,132,0,Magnesium Dataset
am70_2p5_f_1620cQ3R4.png,127,143,0,Magnesium Dataset
am70_2p5_f_1594cQ4R1.png,127,143,0,Magnesium Dataset
am70_2p5_f_1594cQ4R2.png,127,132,0,Magnesium Dataset
am70_2p5_f_1594cQ4R3.png,127,131,0,Magnesium Dataset
am70_2p5_f_1594cQ4R4.png,127,123,0,Magnesium Dataset
am70_5p0_f_e_1589cQ1R1.png,127,135,0,Magnesium Dataset
am70_5p0_f_e_1589cQ1R2.png,127,136,0,Magnesium Dataset
am70_5p0_f_e_1589cQ1R3.png,127,124,0,Magnesium Dataset
am70_5p0_f_e_1589cQ1R4.png,127,122,0,Magnesium Dataset
am70_2p5_f_1599cQ4R1.png,127,126,0,Magnesium Dataset
am70_2p5_f_1599cQ4R2.png,127,130,0,Magnesium Dataset
am70_2p5_f_1599cQ4R3.png,127,121,0,Magnesium Dataset
am70_2p5_f_1599cQ4R4.png,127,124,0,Magnesium Dataset
am70_2p5_f_1608cQ1R1.png,127,132,0,Magnesium Dataset
am70_2p5_f_1608cQ1R2.png,127,122,0,Magnesium Dataset
am70_2p5_f_1608cQ1R3.png,127,131,0,Magnesium Dataset
am70_2p5_f_1608cQ1R4.png,127,143,0,Magnesium Dataset
am70_5p0_f_e_1570cQ4R1.png,127,128,0,Magnesium Dataset
am70_5p0_f_e_1570cQ4R2.png,127,121,0,Magnesium Dataset
am70_5p0_f_e_1570cQ4R3.png,127,124,0,Magnesium Dataset
am70_5p0_f_e_1570cQ4R4.png,127,139,0,Magnesium Dataset
am70_5p0_f_e_1575cQ4R1.png,127,102,0,Magnesium Dataset
am70_5p0_f_e_1575cQ4R2.png,127,133,0,Magnesium Dataset
am70_5p0_f_e_1575cQ4R3.png,127,122,0,Magnesium Dataset
am70_5p0_f_e_1575cQ4R4.png,127,130,0,Magnesium Dataset
am70_2p5_f_1610cQ4R1.png,127,130,0,Magnesium Dataset
am70_2p5_f_1610cQ4R2.png,127,118,0,Magnesium Dataset
am70_2p5_f_1610cQ4R3.png,127,135,0,Magnesium Dataset
am70_2p5_f_1610cQ4R4.png,127,132,0,Magnesium Dataset
am70_2p5_f_1595cQ3R1.png,127,120,0,Magnesium Dataset
am70_2p5_f_1595cQ3R2.png,127,126,0,Magnesium Dataset
am70_2p5_f_1595cQ3R3.png,127,119,0,Magnesium Dataset
am70_2p5_f_1595cQ3R4.png,127,129,0,Magnesium Dataset
am70_2p5_f_1595cQ4R1.png,127,111,0,Magnesium Dataset
am70_2p5_f_1595cQ4R2.png,127,101,0,Magnesium Dataset
am70_2p5_f_1595cQ4R3.png,127,108,0,Magnesium Dataset
am70_2p5_f_1595cQ4R4.png,127,128,0,Magnesium Dataset
am60_2p5_1675cQ2R1.png,120,123,0,Magnesium Dataset
am60_2p5_1675cQ2R2.png,120,128,0,Magnesium Dataset
am60_2p5_1675cQ2R3.png,120,125,0,Magnesium Dataset
am60_2p5_1675cQ2R4.png,120,117,0,Magnesium Dataset
am60_2p5_1675cQ3R1.png,120,108,0,Magnesium Dataset
am60_2p5_1675cQ3R2.png,120,101,0,Magnesium Dataset
am60_2p5_1675cQ3R3.png,120,100,0,Magnesium Dataset
am60_2p5_1675cQ3R4.png,120,112,0,Magnesium Dataset
am60_5p0_1638cQ3R1.png,120,110,0,Magnesium Dataset
am60_5p0_1638cQ3R2.png,120,108,0,Magnesium Dataset
am60_5p0_1638cQ3R3.png,120,105,0,Magnesium Dataset
am60_5p0_1638cQ3R4.png,120,107,0,Magnesium Dataset
am60_2p5_1686cQ2R1.png,120,105,0,Magnesium Dataset
am60_2p5_1686cQ2R2.png,120,112,0,Magnesium Dataset
am60_2p5_1686cQ2R3.png,120,98,0,Magnesium Dataset
am60_2p5_1686cQ2R4.png,120,107,0,Magnesium Dataset
am60_2p5_1683cQ1R1.png,120,122,0,Magnesium Dataset
am60_2p5_1683cQ1R2.png,120,116,0,Magnesium Dataset
am60_2p5_1683cQ1R3.png,120,112,0,Magnesium Dataset
am60_2p5_1683cQ1R4.png,120,111,0,Magnesium Dataset
am60_5p0_edge_1625cQ4R1.png,120,103,0,Magnesium Dataset
am60_5p0_edge_1625cQ4R2.png,120,103,0,Magnesium Dataset
am60_5p0_edge_1625cQ4R3.png,120,100,0,Magnesium Dataset
am60_5p0_edge_1625cQ4R4.png,120,104,0,Magnesium Dataset
am60_5p0_edge_1632cQ2R1.png,120,97,0,Magnesium Dataset
am60_5p0_edge_1632cQ2R2.png,120,116,0,Magnesium Dataset
am60_5p0_edge_1632cQ2R3.png,120,96,0,Magnesium Dataset
am60_5p0_edge_1632cQ2R4.png,120,110,0,Magnesium Dataset
am60_5p0_edge_1623cQ2R1.png,120,111,0,Magnesium Dataset
am60_5p0_edge_1623cQ2R2.png,120,104,0,Magnesium Dataset
am60_5p0_edge_1623cQ2R3.png,120,96,0,Magnesium Dataset
am60_5p0_edge_1623cQ2R4.png,120,100,0,Magnesium Dataset
am60_5p0_edge_1628cQ1R1.png,120,121,0,Magnesium Dataset
am60_5p0_edge_1628cQ1R2.png,120,121,0,Magnesium Dataset
am60_5p0_edge_1628cQ1R3.png,120,122,0,Magnesium Dataset
am60_5p0_edge_1628cQ1R4.png,120,112,0,Magnesium Dataset
am60_5p0_edge_1628cQ3R1.png,120,109,0,Magnesium Dataset
am60_5p0_edge_1628cQ3R2.png,120,98,0,Magnesium Dataset
am60_5p0_edge_1628cQ3R3.png,120,117,0,Magnesium Dataset
am60_5p0_edge_1628cQ3R4.png,120,106,0,Magnesium Dataset
am60_2p5_1687cQ1R1.png,120,108,0,Magnesium Dataset
am60_2p5_1687cQ1R2.png,120,116,0,Magnesium Dataset
am60_2p5_1687cQ1R3.png,120,107,0,Magnesium Dataset
am60_2p5_1687cQ1R4.png,120,116,0,Magnesium Dataset
am60_2p5_1669cQ3R1.png,120,116,0,Magnesium Dataset
am60_2p5_1669cQ3R2.png,120,115,0,Magnesium Dataset
am60_2p5_1669cQ3R3.png,120,112,0,Magnesium Dataset
am60_2p5_1669cQ3R4.png,120,123,0,Magnesium Dataset
am60_5p0_1653cQ4R1.png,120,114,0,Magnesium Dataset
